impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	SI	Slovenia	27	6	26962	0	2671	0
1k_5k	1k - 5k	SI	Slovenia	27	8	124985	25002	2475	0
5k_10k	5k - 10k	SI	Slovenia	7	6	50185	25095	496	0
10k_50k	10k - 50k	SI	Slovenia	6	6	151037	30208	299	0
50k_100k	50k - 100k	SI	Slovenia	1	1	3333	1666	3	0
100k_200k	100k - 200k	SI	Slovenia	3	2	4475	2237	11	2
