day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d123	2019-05-03	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	17	1	2093980	958089	16244	3617
d123	2019-05-03	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	74	1	1528780	635470	3481	935
d123	2019-05-03	BE	Belgium	sp.a	sp.a	57253967150	Facebook	53	1	1426122	653938	6857	1698
d123	2019-05-03	BE	Belgium	European Parliament		178362315106	Facebook	9	1	574996	249999	4348	869
d123	2019-05-03	BE	Belgium	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	6	1	414995	173000	1270	200
d123	2019-05-03	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	7	1	327272	147272	2817	836
d123	2019-05-03	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	2	1	281249	115625	2655	531
d123	2019-05-03	BE	Belgium	IKEA	IKEA	112961202185776	Facebook	15	1	272217	122109	849	225
d123	2019-05-03	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	12	1	260095	117360	1511	302
d123	2019-05-03	BE	Belgium	Groen	Groen	84920854319	Facebook	67	1	256779	98293	885	156
d123	2019-05-03	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	124	1	221636	78761	2333	367
d123	2019-05-03	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	461	1	189843	73482	2435	318
d123	2019-05-03	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	33	1	178484	50512	1625	403
d123	2019-05-03	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	65	1	149948	56907	408	19
d123	2019-05-03	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	5	1	136181	67841	1892	543
d123	2019-05-03	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	5	1	124959	50619	443	170
d123	2019-05-03	BE	Belgium	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	75	1	112733	32803	739	32
d123	2019-05-03	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	88014	36240	426	106
d123	2019-05-03	BE	Belgium	CD&V Limburg	CD&V Limburg	495564387205601	Facebook	9	1	86805	17361	482	73
d123	2019-05-03	BE	Belgium	sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	2	1	78151	24202	169	14
d123	2019-05-03	BE	Belgium	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	11	1	73862	33181	464	79
d123	2019-05-03	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	31	1	69189	20637	499	84
d123	2019-05-03	BE	Belgium	Sabine de Bethune		254157758598438	Facebook	2	1	69166	34583	191	33
d123	2019-05-03	BE	Belgium	CD&V	CD&V	52997544531	Facebook	22	1	65106	25000	556	73
d123	2019-05-03	BE	Belgium	Bert Wollants	Wollants Bert	122123487813722	Facebook	3	1	56210	11242	141	0
d123	2019-05-03	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	5	1	54188	26835	542	268
d123	2019-05-03	BE	Belgium	Lieselotte Thys	Thys Lieselotte	1060715860647129	Facebook	3	1	52998	10499	198	0
d123	2019-05-03	BE	Belgium	Christian Leysen	Christian Leysen	403864600161608	Facebook	1	1	49983	9996	498	99
d123	2019-05-03	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	10	1	46665	16888	205	55
d123	2019-05-03	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	45	1	45069	13726	394	0
d123	2019-05-03	BE	Belgium	Conner Rousseau	Conner Rousseau	942750852588816	Facebook	9	1	41107	8196	427	114
d123	2019-05-03	BE	Belgium	Koen Geens	CD&V	294055357407926	Facebook	29	1	36418	9661	426	16
d123	2019-05-03	BE	Belgium	Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	2	1	34821	15535	155	71
d123	2019-05-03	BE	Belgium	one brussels	one.brussels	244157445635331	Facebook	2	1	33332	6666	66	0
d123	2019-05-03	BE	Belgium	Kris Peeters	Kris Peeters	192181027566488	Facebook	10	1	33079	8616	187	29
d123	2019-05-03	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	2	1	31526	14039	243	70
d123	2019-05-03	BE	Belgium	Bart De Wever		24079407056	Facebook	1	1	27777	11111	277	55
d123	2019-05-03	BE	Belgium	Manu Diericx	Diericx Manu Romain C	311729416012864	Facebook	14	1	27704	10490	114	12
d123	2019-05-03	BE	Belgium	Sander Loones	Nieuw-Vlaamse Alliantie	575160279283539	Facebook	2	1	26666	5333	132	19
d123	2019-05-03	BE	Belgium	Frédérique Ries		121508211203759	Facebook	1	1	24999	5000	49	0
d123	2019-05-03	BE	Belgium	L'affaire climat	Affaire Climat asbl	874181082603060	Facebook	8	1	21592	5578	103	0
d123	2019-05-03	BE	Belgium	Bert Maertens	N-VA	230657213955622	Facebook	3	1	20999	4166	57	0
d123	2019-05-03	BE	Belgium	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	14	1	20597	4530	141	14
d123	2019-05-03	BE	Belgium	Wouter Beke	Wouter Beke	311935738907850	Facebook	4	1	19998	7000	118	0
d123	2019-05-03	BE	Belgium	Linda Lauwers -  18de plaats Kamer N-VA	Meeus Yannick	700417286687969	Facebook	38	1	18845	7511	247	0
d123	2019-05-03	BE	Belgium	N-VA Brugge	Nieuw-Vlaamse Alliantie	103746756361685	Facebook	2	1	18749	3750	187	37
d123	2019-05-03	BE	Belgium	Rita Gantois	N-VA	306815242860827	Facebook	2	1	18332	3666	199	33
d123	2019-05-03	BE	Belgium	Peter Van Rompuy	CD&V	257794051588457	Facebook	8	1	16831	8416	166	0
d123	2019-05-03	BE	Belgium	PTB	PTB	53838654385	Facebook	1	1	16666	8333	41	8
d123	2019-05-03	BE	Belgium	Ralph Packet		2009966045768110	Facebook	5	1	16363	3878	56	0
d123	2019-05-03	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	19	1	15911	4840	154	0
d123	2019-05-03	BE	Belgium	Sander Vandecapelle	Vandecapelle Sander 	288654088488077	Facebook	4	1	15804	3433	160	29
d123	2019-05-03	BE	Belgium	Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	2	1	15317	5786	107	21
d123	2019-05-03	BE	Belgium	Vincent De Wolf	Vincent Gilles De Wolf	399983396831282	Facebook	4	1	14998	3000	148	0
d123	2019-05-03	BE	Belgium	Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	1	1	14285	7142	71	14
d123	2019-05-03	BE	Belgium	Jan Cornillie		980619838787000	Facebook	3	1	13695	5847	71	11
d123	2019-05-03	BE	Belgium	Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	3	1	12790	2500	53	0
d123	2019-05-03	BE	Belgium	Maxime Hardy	Maxime Marc C Hardy	1160832417389494	Facebook	2	1	12749	2500	49	0
d123	2019-05-03	BE	Belgium	Hugues Bayet	Julien Fanuel 	538840262914740	Facebook	1	1	12499	2500	24	0
d123	2019-05-03	BE	Belgium	Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	1	1	12499	2500	124	25
d123	2019-05-03	BE	Belgium	Simon Lejeune	Lejuene Simon Paul F	1721305591241017	Facebook	1	1	12499	2500	24	0
d123	2019-05-03	BE	Belgium	Elias Kartout	Nieuw-Vlaamse Alliantie	2593268540690171	Facebook	1	1	12499	2500	124	25
d123	2019-05-03	BE	Belgium	Laura Van Eeckhout	Van Eeckhout Laura Karin	2007508699375704	Facebook	1	1	12499	2500	24	0
