advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Parlement européen en France	Parlement européen en France	279757933824	Facebook	d135	2019-05-15	FR	France	72	1	1617646	704946	9046	2210
Make.org	Make.org	122037308191612	Facebook	d135	2019-05-15	FR	France	20	1	1386843	624985	6563	1467
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	d135	2019-05-15	FR	France	100	1	142947	34899	1443	151
WWF-France	WWF-France	145392792632	Facebook	d135	2019-05-15	FR	France	14	1	75234	24745	396	24
Cogito		2059332547662115	Facebook	d135	2019-05-15	FR	France	3	1	46663	10832	131	0
EcoTree	EcoTree	386108291584856	Facebook	d135	2019-05-15	FR	France	5	1	41995	8999	98	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d135	2019-05-15	FR	France	2	1	41664	15832	228	45
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d135	2019-05-15	FR	France	16	1	19531	8608	108	18
La Cimade		176663393102	Facebook	d135	2019-05-15	FR	France	4	1	18197	8098	51	21
Européens Sans Frontières		668031516635463	Facebook	d135	2019-05-15	FR	France	7	1	15091	6352	29	8
Mon Homéo Mon Choix		1643185362449069	Facebook	d135	2019-05-15	FR	France	14	1	13442	4521	104	24
Agence Isolation Pour Tous		568528630290119	Facebook	d135	2019-05-15	FR	France	5	1	13357	5589	209	41
Objective Earth	Maxime Pierre Jean Santi	287613515510457	Facebook	d135	2019-05-15	FR	France	3	1	12609	5805	77	5
European Free Alliance	European Free Alliance	46708306425	Facebook	d135	2019-05-15	FR	France	1	1	12499	2499	124	24
Débat public sur le Pngmdr	Commission nationale du débat public	323422558353215	Facebook	d135	2019-05-15	FR	France	4	1	10880	4607	95	14
Éditions Edilivre		203451893026466	Facebook	d135	2019-05-15	FR	France	2	1	9173	3447	3	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	d135	2019-05-15	FR	France	2	1	8564	2140	28	0
Coral Guardian	Coral Guardian	304678472936995	Facebook	d135	2019-05-15	FR	France	3	1	8248	1583	78	0
Commerce Equitable France	Commerce Equitable France	140824969433714	Facebook	d135	2019-05-15	FR	France	2	1	7641	1528	24	0
Débat public sur le Noeud Ferroviaire Lyonnais	Commission nationale du débat public (CNDP)	288775188455787	Facebook	d135	2019-05-15	FR	France	3	1	7624	1875	37	0
VoteEuropa - France	Jules Nicolas André Bejot 	2031732090462417	Facebook	d135	2019-05-15	FR	France	3	1	6160	2164	115	0
Ultra Premium Direct		241324402728111	Facebook	d135	2019-05-15	FR	France	10	1	5302	1681	49	12
European Parliament		178362315106	Facebook	d135	2019-05-15	FR	France	4	1	5263	2120	16	5
Klang der Solidarität		385076005313967	Facebook	d135	2019-05-15	FR	France	12	1	4840	1855	7	0
Fraternité générale		1150185098382760	Facebook	d135	2019-05-15	FR	France	5	1	4707	2249	44	4
Mouvement Européen-France		335173974498	Facebook	d135	2019-05-15	FR	France	1	1	4346	2173	21	4
Eurolapins	Pulse of Europe France	755726434768654	Facebook	d135	2019-05-15	FR	France	1	1	3332	1666	166	33
Touche pas à ma planète		2174582836142717	Facebook	d135	2019-05-15	FR	France	41	1	3165	472	127	2
ADP		6914363428	Facebook	d135	2019-05-15	FR	France	3	1	2137	473	31	6
CFER		305254440031170	Facebook	d135	2019-05-15	FR	France	3	1	2107	841	85	20
Meandyoutoo	Carole Anne Michelon	730327337332702	Facebook	d135	2019-05-15	FR	France	1	1	1999	999	19	0
Nekisi		2210586769194254	Facebook	d135	2019-05-15	FR	France	5	1	1999	666	10	0
Feel Slovenia		144098725952	Facebook	d135	2019-05-15	FR	France	6	1	1967	389	10	0
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	d135	2019-05-15	FR	France	2	1	1963	392	38	0
24Bottles		126060760828576	Facebook	d135	2019-05-15	FR	France	11	1	1827	422	20	0
Fondation pour la Nature et l'Homme		54309785742	Facebook	d135	2019-05-15	FR	France	15	1	1752	408	41	0
Boutique Pride		299458774182573	Facebook	d135	2019-05-15	FR	France	2	1	1738	785	6	1
Barber Showw	Steven Laurent Mehdi Louis Gabriel Courjon	421435271977660	Facebook	d135	2019-05-15	FR	France	1	1	1666	333	32	0
POUR DIJON	l'Association Pour Dijon	185226905672914	Facebook	d135	2019-05-15	FR	France	1	1	1666	333	33	0
ATAA Foundation		2039469612804034	Facebook	d135	2019-05-15	FR	France	1	1	1666	333	32	0
Npa-infos Haute Garonne	NPA 31	1536506946585351	Facebook	d135	2019-05-15	FR	France	1	1	1612	322	16	3
ENA - France		496352323830242	Facebook	d135	2019-05-15	FR	France	1	1	1514	302	2	0
VoteWatch Europe		355087424564148	Facebook	d135	2019-05-15	FR	France	7	1	1484	651	2	0
Biocoop Saveurs et Saisons	Harold Damien Tiberghien	949438251766895	Facebook	d135	2019-05-15	FR	France	1	1	1420	710	14	0
Alliance Anticorrida		176201859103374	Facebook	d135	2019-05-15	FR	France	3	1	1399	200	59	0
Malik Benakcha	Malik Benakcha	1253461108152881	Facebook	d135	2019-05-15	FR	France	1	1	1249	250	24	0
Simpleaument		2135475463337807	Facebook	d135	2019-05-15	FR	France	5	1	1216	455	9	0
GUAYAPI		219523524726472	Facebook	d135	2019-05-15	FR	France	1	1	999	200	19	0
Muslim Hands France		124082614299364	Facebook	d135	2019-05-15	FR	France	1	1	999	499	9	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d135	2019-05-15	FR	France	4	1	923	237	1	0
Aberdeen Standard Investments Global		200943429960149	Facebook	d135	2019-05-15	FR	France	1	1	781	156	1	0
Les forces mondial de L'ordre Dieu		1410712315738517	Facebook	d135	2019-05-15	FR	France	1	1	769	384	7	0
La Cycloférence d'ADN's		516879451853117	Facebook	d135	2019-05-15	FR	France	1	1	714	142	14	0
Fraternité Politique CCN	Hugues Bertrand Dubois 	1511854339131441	Facebook	d135	2019-05-15	FR	France	1	1	714	142	14	0
Front de Libération Auvergnat		2072667749712602	Facebook	d135	2019-05-15	FR	France	1	1	714	142	14	0
Pour une santé solidaire – Solimut Mutuelle de France		475614645800988	Facebook	d135	2019-05-15	FR	France	1	1	682	136	6	1
Guardian Weekly		64525551258	Facebook	d135	2019-05-15	FR	France	4	1	672	150	2	0
ARAMIS-International		421268787888974	Facebook	d135	2019-05-15	FR	France	1	1	666	333	6	0
Richard Lioger 2020		2326451367631562	Facebook	d135	2019-05-15	FR	France	1	1	666	333	6	0
Jean-Sébastien Guitton - Orvault 2020	Jean-Sébastien Louis Guitton	264592060343762	Facebook	d135	2019-05-15	FR	France	1	1	624	125	12	0
Le Var avec IAN Brossat		305989763434902	Facebook	d135	2019-05-15	FR	France	1	1	624	312	6	0
Zéro Mégot		2050529975065013	Facebook	d135	2019-05-15	FR	France	2	1	599	100	19	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d135	2019-05-15	FR	France	1	1	520	104	1	0
Melvita		179777389623	Facebook	d135	2019-05-15	FR	France	3	1	516	193	9	0
Camping Clair Matin		597267320442961	Facebook	d135	2019-05-15	FR	France	2	1	516	101	2	0
Datagora		1202774926450075	Facebook	d135	2019-05-15	FR	France	1	1	499	0	49	0
Talking Europe		316028505828375	Facebook	d135	2019-05-15	FR	France	2	1	465	230	2	0
Pompes à chaleur France - Prime énergie		315601179074509	Facebook	d135	2019-05-15	FR	France	2	1	456	89	5	0
La Montre Traceur GPS		2351537601739254	Facebook	d135	2019-05-15	FR	France	3	1	436	155	6	0
Plan solaire		2049329408642212	Facebook	d135	2019-05-15	FR	France	15	1	415	116	10	0
Ma Prime Éco Énergie		2288436161415995	Facebook	d135	2019-05-15	FR	France	7	1	394	66	11	0
Planète OUI - Fournisseur d'électricité 100% renouvelable		108397722049	Facebook	d135	2019-05-15	FR	France	14	1	337	38	18	0
Les Editions du 8 mars		1871615009767829	Facebook	d135	2019-05-15	FR	France	1	1	333	0	33	0
Sud Telecom 62		239216223271608	Facebook	d135	2019-05-15	FR	France	1	1	333	0	33	0
Panorabanques		204033059615163	Facebook	d135	2019-05-15	FR	France	4	1	301	56	7	0
Move To Canada Today		234584003764052	Facebook	d135	2019-05-15	FR	France	2	1	296	148	2	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	d135	2019-05-15	FR	France	2	1	259	51	0	0
Ethletic		157770048247194	Facebook	d135	2019-05-15	FR	France	1	1	249	0	24	0
Couleurs Café - Tarare		874518326036889	Facebook	d135	2019-05-15	FR	France	1	1	249	0	24	0
Institut de Formation à la Sophrologie		345438236980	Facebook	d135	2019-05-15	FR	France	5	1	236	26	13	0
France Invest		945600218932391	Facebook	d135	2019-05-15	FR	France	1	1	217	108	2	0
Trimble Agriculture - France		1603064759762140	Facebook	d135	2019-05-15	FR	France	1	1	217	108	1	0
Mathieu Granel - auteur d'essais philosophiques		433739276773456	Facebook	d135	2019-05-15	FR	France	1	1	199	0	17	0
Alban Michel		855775628124659	Facebook	d135	2019-05-15	FR	France	1	1	199	0	19	0
Rectanglegush		2148766365202700	Facebook	d135	2019-05-15	FR	France	1	1	199	0	19	0
Indigentbidding		358976261365640	Facebook	d135	2019-05-15	FR	France	1	1	199	0	19	0
Primes Energétiques 2019		1022379694635099	Facebook	d135	2019-05-15	FR	France	1	1	185	92	1	0
Chroniques Du Golfe		2196850910357980	Facebook	d135	2019-05-15	FR	France	5	1	183	28	6	0
European Committee of the Regions		527351247377965	Facebook	d135	2019-05-15	FR	France	1	1	178	89	1	0
Elio Di Rupo	Parti Socialiste (PS)	16301530829	Facebook	d135	2019-05-15	FR	France	3	1	176	35	0	0
Diffuz Solidaire		135590433555491	Facebook	d135	2019-05-15	FR	France	2	1	170	68	2	0
Gilets Jaunes Aussonnais -31840 Aussonne		2232846253658968	Facebook	d135	2019-05-15	FR	France	1	1	166	0	16	0
Olivier Afonso	Georges Olivier Afonso	335239166940114	Facebook	d135	2019-05-15	FR	France	1	1	166	0	16	0
