advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	m45_54	male (45-54)	3888	1	12073571	3694819	135471	19712
European Parliament		178362315106	Facebook	m45_54	male (45-54)	1165	1	11726077	5196550	72647	17717
Ciudadanos	Ciudadanos	74078667754	Facebook	m45_54	male (45-54)	3777	1	8332605	2534077	75287	6284
Kialo		729627343834501	Facebook	m45_54	male (45-54)	777	1	8327510	3265221	59581	14920
Podemos	Unidas Podemos	269212336568846	Facebook	m45_54	male (45-54)	273	1	8239247	3713291	50873	13593
People's Vote UK	People's Vote	748608695327755	Facebook	m45_54	male (45-54)	3360	1	7742390	2585350	113723	19639
Partido Popular	Partido Popular	72249031214	Facebook	m45_54	male (45-54)	1287	1	6702261	2211704	50308	5715
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	m45_54	male (45-54)	373	1	6042369	2492253	28131	5333
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m45_54	male (45-54)	227	1	5793524	2591694	17872	3969
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m45_54	male (45-54)	88	1	5481292	2513186	13192	3518
We are the 52%	We are the 52%	466744973727718	Facebook	m45_54	male (45-54)	278	1	4576191	1702738	12177	1646
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m45_54	male (45-54)	2066	1	4195486	1374033	66338	7725
Conservatives	The Conservative Party	8807334278	Facebook	m45_54	male (45-54)	1579	1	4148272	1623116	48577	6599
SPD	SPD	47930567748	Facebook	m45_54	male (45-54)	4474	1	4014355	1190034	76242	5317
The Labour Party	The Labour Party	25749647410	Facebook	m45_54	male (45-54)	608	1	3737755	1495604	32450	7228
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m45_54	male (45-54)	137	1	3451011	1480561	6106	1610
sp.a	sp.a	57253967150	Facebook	m45_54	male (45-54)	290	1	3092897	1242707	13959	3180
Partito Democratico		77034286895	Facebook	m45_54	male (45-54)	186	1	2866015	1269797	11189	2495
FDP	FDP	21289227249	Facebook	m45_54	male (45-54)	1681	1	2704902	836316	23179	1487
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m45_54	male (45-54)	63	1	2629474	1232302	5628	2513
The Brexit Party	The Brexit Party	230416667843105	Facebook	m45_54	male (45-54)	108	1	2518198	1184503	37540	10794
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	m45_54	male (45-54)	116	1	2375369	998935	7722	1936
38 Degrees	38 Degrees	200006375787	Facebook	m45_54	male (45-54)	641	1	2358834	855222	16123	2490
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m45_54	male (45-54)	114	1	2349250	1013269	20046	4718
CDU	CDU	78502295414	Facebook	m45_54	male (45-54)	3168	1	2332527	564068	22980	514
