recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-12	2019-05-12	SK	Slovakia	2045	145	5246228	1725951	41264	3317
rd2	Last 2 days	2019-05-11	2019-05-12	SK	Slovakia	2171	154	10936327	3714988	81574	7894
rd3	Last 3 days	2019-05-10	2019-05-12	SK	Slovakia	2232	161	16186013	5507082	119981	12489
rd4	Last 4 days	2019-05-09	2019-05-12	SK	Slovakia	2300	167	20695955	6966357	151990	15682
rd5	Last 5 days	2019-05-08	2019-05-12	SK	Slovakia	2391	169	24089021	8042908	179624	18302
rd6	Last 6 days	2019-05-07	2019-05-12	SK	Slovakia	2460	176	28231680	9526420	209864	21753
rw1	Last week	2019-05-06	2019-05-12	SK	Slovakia	2503	179	31624752	10705607	236638	24792
rw2	Last 2 weeks	2019-04-29	2019-05-12	SK	Slovakia	3533	240	57310015	19563723	410945	39562
rw3	Last 3 weeks	2019-04-22	2019-05-12	SK	Slovakia	3862	282	70170719	23935399	497145	48164
rw4	Last 4 weeks	2019-04-15	2019-05-12	SK	Slovakia	4189	341	75657533	25727988	527077	51219
rm1	Last month	2019-04-13	2019-05-12	SK	Slovakia	4248	359	77050849	26228005	532610	52045
rm2	Last 2 months	2019-03-14	2019-05-12	SK	Slovakia	5362	653	91250725	31046771	608015	59094
rm3	Last 3 months	2019-02-12	2019-05-12	SK	Slovakia	5757	705	96158171	32832295	632473	61329
rm6	Last 6 months	2019-01-01	2019-05-12	SK	Slovakia	5928	733	98150194	33548906	640234	61969
