advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	w021	Week 21	SK	Slovakia	380	1	3550620	974000	40420	700
European Parliament	European Parliament	178362315106	Facebook	w021	Week 21	SK	Slovakia	21	1	2658726	1257667	15430	3489
Sme rodina	Sme rodina	600235073447674	Facebook	w021	Week 21	SK	Slovakia	6	1	2584994	1174999	13995	3159
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	w021	Week 21	SK	Slovakia	1555	1	2194033	267993	129330	60
European Commission	European Commission	107898832590939	Facebook	w021	Week 21	SK	Slovakia	28	1	1941227	810023	8345	2267
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	w021	Week 21	SK	Slovakia	30	1	1459461	506747	10832	2145
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	w021	Week 21	SK	Slovakia	45	1	1397525	495824	10132	2799
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	w021	Week 21	SK	Slovakia	11	1	1264089	552499	9775	2674
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	w021	Week 21	SK	Slovakia	15	1	1229988	493999	4848	939
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	w021	Week 21	SK	Slovakia	89	1	1100385	229958	12486	1034
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	w021	Week 21	SK	Slovakia	18	1	999318	414166	6693	1424
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	w021	Week 21	SK	Slovakia	19	1	996589	377702	12536	3066
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	w021	Week 21	SK	Slovakia	24	1	902979	314999	2379	99
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	w021	Week 21	SK	Slovakia	104	1	859800	220978	10159	449
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	w021	Week 21	SK	Slovakia	8	1	807992	311599	6213	1424
Nagy József	Nagy József	128401833854581	Facebook	w021	Week 21	SK	Slovakia	20	1	779961	277996	3179	299
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	w021	Week 21	SK	Slovakia	6	1	737493	312499	5370	1749
Krajská organizácia SMER - SD Nitra	SMER - SD	1797841726985468	Facebook	w021	Week 21	SK	Slovakia	41	1	702471	174500	5929	765
Zora Jaurová • Progresívne Slovensko	MPhilms o.z.	267456060571592	Facebook	w021	Week 21	SK	Slovakia	21	1	702352	237987	4445	899
JUDr. Peter Puškár	Puskar Peter	299027620531773	Facebook	w021	Week 21	SK	Slovakia	44	1	658899	215571	5287	599
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	w021	Week 21	SK	Slovakia	45	1	639301	193833	6026	715
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	w021	Week 21	SK	Slovakia	38	1	603640	156333	5465	715
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	w021	Week 21	SK	Slovakia	37	1	591308	150833	5733	815
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	w021	Week 21	SK	Slovakia	44	1	567467	150833	6042	715
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	w021	Week 21	SK	Slovakia	20	1	567317	161466	4697	886
Sloboda a Solidarita	Richard Sulik	71030757230	Facebook	w021	Week 21	SK	Slovakia	26	1	497977	112000	2277	0
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	w021	Week 21	SK	Slovakia	22	1	396312	169666	3195	550
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	w021	Week 21	SK	Slovakia	13	1	388739	101999	1664	150
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	w021	Week 21	SK	Slovakia	6	1	370994	169999	6244	1209
Eugen Jurzyca - V Bruseli za Slovensko	Richard Sulik	1118309918191690	Facebook	w021	Week 21	SK	Slovakia	12	1	368325	76666	808	0
SMER - SD Bratislava IV.	SMER- SD	1321935907958539	Facebook	w021	Week 21	SK	Slovakia	33	1	344407	76666	4409	473
Inštitút ľudských práv - Human Rights Institute	Inštitút ľudských práv - Human Rights Institute	139025019440898	Facebook	w021	Week 21	SK	Slovakia	15	1	343985	77000	1485	0
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	w021	Week 21	SK	Slovakia	5	1	337031	138657	2084	417
Spolu zvíťazíme - ako lepšie žiť	Puskar Peter	112242639386	Facebook	w021	Week 21	SK	Slovakia	9	1	335682	108988	3962	719
SMER - SD Košice okolie	SMER - SD	590859404733213	Facebook	w021	Week 21	SK	Slovakia	30	1	334227	72916	2234	0
Naša voľba	Naša voľba	175203236178487	Facebook	w021	Week 21	SK	Slovakia	7	1	320995	151499	1855	555
SMER - SD Nitra	SMER - SD	800561563389371	Facebook	w021	Week 21	SK	Slovakia	26	1	299811	64333	2126	0
Most-Híd (Híd-Most)	Most-Híd (Híd-Most)	353195602108	Facebook	w021	Week 21	SK	Slovakia	18	1	299157	89344	2621	249
ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	w021	Week 21	SK	Slovakia	12	1	293489	72500	1447	100
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	w021	Week 21	SK	Slovakia	3	1	284703	142352	807	149
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	w021	Week 21	SK	Slovakia	7	1	279744	125749	1569	433
SMER - SD Bratislava V	SMER - SD	1023617851143344	Facebook	w021	Week 21	SK	Slovakia	26	1	276122	66328	2753	173
Martin Beluský - kandidát na poslanca EP	Kotleba - Ľudová strana Naše Slovensko	2011031775831511	Facebook	w021	Week 21	SK	Slovakia	2	1	274997	137499	1373	574
Monika Beňová	 Švec František	253595649968	Facebook	w021	Week 21	SK	Slovakia	43	1	274566	63099	4786	359
Maroš Šefčovič	SMER - SD	245361515516655	Facebook	w021	Week 21	SK	Slovakia	7	1	270828	54166	1636	275
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	w021	Week 21	SK	Slovakia	5	1	248328	119666	1462	433
Miriam Lexmann	KDH 	594790970995799	Facebook	w021	Week 21	SK	Slovakia	4	1	237496	92500	1321	249
Lucia Nicholsonová verí v zdravý rozum	Richard Sulik	714437508635046	Facebook	w021	Week 21	SK	Slovakia	12	1	212992	51600	712	0
JUDr. Miroslav Radačovský, ex sudca - kandidát na poslanca EP	Radačovský Michal	730919327293761	Facebook	w021	Week 21	SK	Slovakia	9	1	210761	47149	668	0
Pavel Macko SPOLU - občianska demokracia	SPOLU - občianska demokracia	489291478219770	Facebook	w021	Week 21	SK	Slovakia	6	1	205828	67666	1278	209
Globsec		315063938429	Facebook	w021	Week 21	SK	Slovakia	1	1	199999	100000	98	0
SOS/BirdLife Slovensko	SOS/BirdLife Slovensko	246238118725735	Facebook	w021	Week 21	SK	Slovakia	1	1	199998	99999	498	99
SMER - SD	SMER - SD	102146246492040	Facebook	w021	Week 21	SK	Slovakia	2	1	199997	99999	997	199
Milan Potocký	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1977234279243101	Facebook	w021	Week 21	SK	Slovakia	2	1	199793	99897	996	199
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	w021	Week 21	SK	Slovakia	9	1	193467	38494	2018	339
Mladí Sociálni Demokrati	Mladí sociálni demokrati	582911831720503	Facebook	w021	Week 21	SK	Slovakia	4	1	189996	55999	1196	219
Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	w021	Week 21	SK	Slovakia	6	1	185594	39999	1504	250
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	w021	Week 21	SK	Slovakia	6	1	183495	41500	490	0
Ján Rudolf - kandidát na europoslanca za SaS	Richard Sulik	1032120240148860	Facebook	w021	Week 21	SK	Slovakia	14	1	180653	41333	1320	0
Dominik Hatiar • Mladí za lepšiu Európu	Progresívne Slovensko	1795556150546258	Facebook	w021	Week 21	SK	Slovakia	5	1	169993	39999	1294	199
SMER - SD Trnava	SMER - SD	288684228679617	Facebook	w021	Week 21	SK	Slovakia	24	1	164813	52083	1928	0
Anna Zaborska - Kresťanská únia	Kresťanská únia	664771476880455	Facebook	w021	Week 21	SK	Slovakia	6	1	160494	38099	529	0
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	w021	Week 21	SK	Slovakia	13	1	158970	42999	1685	100
HLAS ĽUDU	Hlas ľudu	968070566734856	Facebook	w021	Week 21	SK	Slovakia	3	1	154996	60999	1096	200
Milan Mazurek - poslanec NR SR	Kotleba - Ľudová strana Naše Slovensko	207289726707929	Facebook	w021	Week 21	SK	Slovakia	2	1	149998	75000	748	150
Peter Pellegrini	Peter Pellegrini	403027089864701	Facebook	w021	Week 21	SK	Slovakia	3	1	149996	29999	296	0
Martin Šmilňák	KDH	279200712281963	Facebook	w021	Week 21	SK	Slovakia	3	1	149996	29999	1496	299
Magyar Fórum - Maďarské fórum	Simon Zsolt	522186401540084	Facebook	w021	Week 21	SK	Slovakia	9	1	139456	33307	877	0
Karol Farkašovský	Farkašovský Karol	239398722928942	Facebook	w021	Week 21	SK	Slovakia	4	1	134996	29999	346	0
Miroslav Žiak	Bc. Žiak Miroslav	396331590493376	Facebook	w021	Week 21	SK	Slovakia	16	1	134069	33916	1377	0
Miroslav Beblavý SPOLU - občianska demokracia	SPOLU - občianska demokracia	312985238719495	Facebook	w021	Week 21	SK	Slovakia	7	1	130993	32000	1092	100
SMER - SD Košice III.	SMER - SD	456693081804058	Facebook	w021	Week 21	SK	Slovakia	24	1	121731	28249	1862	0
Jaroslav Paška	Pašková Juliana	480862355305905	Facebook	w021	Week 21	SK	Slovakia	4	1	121619	24125	736	99
SMER - SD Bratislava II.	SMER - SD	2442542622447106	Facebook	w021	Week 21	SK	Slovakia	27	1	118893	31583	2415	40
Katarina Roth Nevedalova	Roth Nevedalova Katarina	237493046280813	Facebook	w021	Week 21	SK	Slovakia	5	1	116495	27749	450	0
SMER - SD Košice II.	SMER - SD	322950438385690	Facebook	w021	Week 21	SK	Slovakia	24	1	113480	26749	1912	0
Lucia Gurbáľová	KDH	281656152765874	Facebook	w021	Week 21	SK	Slovakia	3	1	109997	25000	297	0
Bugár Béla	Most-Híd (Híd-Most)	945989972108826	Facebook	w021	Week 21	SK	Slovakia	4	1	105995	20999	795	100
SMER - SD Bardejov	SMER - SD	424019988386535	Facebook	w021	Week 21	SK	Slovakia	27	1	105226	24349	2370	60
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	w021	Week 21	SK	Slovakia	10	1	104978	31996	676	0
Alojz Baránik Právo a Sloboda	Richard Sulik	1042738452407817	Facebook	w021	Week 21	SK	Slovakia	11	1	100989	23000	1089	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	w021	Week 21	SK	Slovakia	5	1	100705	50258	502	100
Agrošpeciál		1952928624766115	Facebook	w021	Week 21	SK	Slovakia	1	1	99999	50000	498	99
Veronika Jankovičová	KDH	824505524591619	Facebook	w021	Week 21	SK	Slovakia	1	1	99999	50000	499	100
Marián Čaučík	KDH	168054920212177	Facebook	w021	Week 21	SK	Slovakia	1	1	99999	50000	499	100
Lucia Rennerová - kandidátka na europoslankyňu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	385980928867138	Facebook	w021	Week 21	SK	Slovakia	1	1	99992	49996	498	99
Kresťanská únia	Kresťanská únia	558882197954288	Facebook	w021	Week 21	SK	Slovakia	2	1	89998	35999	598	119
Ľubomír Šesták - volím č.8	Sestak Lubomir	713479689049720	Facebook	w021	Week 21	SK	Slovakia	7	1	87993	25399	593	0
Dušan Šándor - Váš zástupca v Európskom parlamente	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	350764848876135	Facebook	w021	Week 21	SK	Slovakia	2	1	87498	17499	473	74
Ábel Ravasz	Ábel Ravasz	978554185546219	Facebook	w021	Week 21	SK	Slovakia	4	1	86330	17111	635	80
SMER - SD Topoľčany	SMER - SD	979387228785287	Facebook	w021	Week 21	SK	Slovakia	29	1	85310	23750	2291	0
KDH	KDH	163449818290	Facebook	w021	Week 21	SK	Slovakia	2	1	84984	42492	473	74
SMER - SD Martin	SMER - SD	1036507319873148	Facebook	w021	Week 21	SK	Slovakia	26	1	83979	26749	2060	0
SMER - SD Vranov nad Topľou	SMER - SD	2150790008547264	Facebook	w021	Week 21	SK	Slovakia	28	1	83727	20083	2225	0
Ján Hencel, kandidát do Európskeho parlamentu	KDH	2122508641169736	Facebook	w021	Week 21	SK	Slovakia	4	1	80996	16000	646	75
Smer - SD Humenné	SMER - SD	615585875579061	Facebook	w021	Week 21	SK	Slovakia	29	1	80310	19750	2291	0
Matúš Bystriansky - kandidát na europoslanca	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1650953941825108	Facebook	w021	Week 21	SK	Slovakia	2	1	79998	16000	398	60
SMER - SD Poprad	SMER - SD	409643686483139	Facebook	w021	Week 21	SK	Slovakia	28	1	76643	18750	2324	0
SMER - SD Spišská Nová Ves	SMER - SD	2037934426510909	Facebook	w021	Week 21	SK	Slovakia	25	1	73729	18083	2027	0
SMER - SD Košice IV.	SMER - SD	866441537046249	Facebook	w021	Week 21	SK	Slovakia	24	1	72647	22083	1879	0
SMER - SD Čadca	SMER - SD	329039301092388	Facebook	w021	Week 21	SK	Slovakia	29	1	72393	17083	2291	0
Smer - SD Liptovský Mikuláš	SMER - SD	1675423392784411	Facebook	w021	Week 21	SK	Slovakia	33	1	68388	12816	2786	0
SMER - SD Zvolen	SMER - SD	444355572983287	Facebook	w021	Week 21	SK	Slovakia	26	1	67062	15150	2093	0
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	w021	Week 21	SK	Slovakia	5	1	66247	17000	297	0
SMER - SD Levice	SMER - SD	642598419141100	Facebook	w021	Week 21	SK	Slovakia	23	1	62065	13816	1763	0
SMER - SD Nové Zámky	SMER - SD	603764413443927	Facebook	w021	Week 21	SK	Slovakia	25	1	62062	13150	2027	0
SMER - SD Snina	SMER - SD	184271430510	Facebook	w021	Week 21	SK	Slovakia	26	1	62061	10150	2126	0
SMER - SD Stará Ľubovňa	SMER - SD	623632421096729	Facebook	w021	Week 21	SK	Slovakia	35	1	61720	8149	2885	0
Michal Liptaj kandidát do Európskeho parlamentu	Progresívne Slovensko	211966999713636	Facebook	w021	Week 21	SK	Slovakia	2	1	59998	15000	598	99
SMER - SD Považská Bystrica	SMER - SD	2269453579960676	Facebook	w021	Week 21	SK	Slovakia	21	1	56066	10816	1631	0
Tomáš Popovič	Sloboda a Solidarita	2079942508762990	Facebook	w021	Week 21	SK	Slovakia	3	1	55997	11000	297	0
SMER - SD Nové Mesto nad Váhom	SMER - SD	181134666123439	Facebook	w021	Week 21	SK	Slovakia	23	1	55398	10149	1829	0
SMER - SD Hlohovec	SMER - SD	2353427934938089	Facebook	w021	Week 21	SK	Slovakia	21	1	55233	12316	1681	0
Ondrej Prostredník • Prostredník medzi Vami a Európou	Progresívne Slovensko	951009345100113	Facebook	w021	Week 21	SK	Slovakia	10	1	55124	23802	760	0
Baby Prestige	Baby Prestige	601522679934581	Facebook	w021	Week 21	SK	Slovakia	2	1	54997	10999	197	0
SMER - SD Piešťany	SMER - SD	179235166342407	Facebook	w021	Week 21	SK	Slovakia	23	1	54564	8983	1846	0
SMER - SD Partizánske	SMER - SD	2358722241072685	Facebook	w021	Week 21	SK	Slovakia	22	1	54398	9149	1763	0
SMER - SD Ružomberok	SMER - SD	694133343950220	Facebook	w021	Week 21	SK	Slovakia	25	1	53062	8149	2027	0
SMER - SD Veľký Krtíš	SMER - SD	549243152271627	Facebook	w021	Week 21	SK	Slovakia	29	1	52476	7333	2293	0
Magyar Kereszténydemokrata Szövetség	Magyar Kereszténydemokrata Szövetség	124771041038345	Facebook	w021	Week 21	SK	Slovakia	8	1	52242	20499	702	0
Branislav Škripek	Kresťanská únia	498701220263973	Facebook	w021	Week 21	SK	Slovakia	2	1	51998	10399	538	99
Michal Považan - kandidát do Európskeho parlamentu za KDH	Považan Michal	1183320988494283	Facebook	w021	Week 21	SK	Slovakia	4	1	51663	13333	329	0
SMER - SD Senica	SMER - SD	364383564193603	Facebook	w021	Week 21	SK	Slovakia	22	1	51399	8483	1730	0
SMER - SD Kežmarok	SMER - SD	1186715744835652	Facebook	w021	Week 21	SK	Slovakia	24	1	51397	8149	1862	0
SMER - sociálna demokracia Zlaté Moravce	SMER - SD	797840396992140	Facebook	w021	Week 21	SK	Slovakia	28	1	51393	7149	2258	0
SMER - SD Malacky	SMER - SD	589008741144982	Facebook	w021	Week 21	SK	Slovakia	23	1	51263	11116	1759	0
PRÁVO A SPRAVODLIVOSŤ	Puskar Peter	233192996736186	Facebook	w021	Week 21	SK	Slovakia	2	1	50998	10000	198	0
Michal Goriščák - kandidát do Európskeho parlamentu	Most-Híd (Híd-Most)	557989851389083	Facebook	w021	Week 21	SK	Slovakia	2	1	50994	9999	597	99
SMER - SD Žiar nad Hronom	SMER - SD	408041370015929	Facebook	w021	Week 21	SK	Slovakia	26	1	50396	7483	2027	0
Veronika Murková	SMER - SD	342623533051171	Facebook	w021	Week 21	SK	Slovakia	1	1	49999	10000	499	100
Eurovea City		2136391879924883	Facebook	w021	Week 21	SK	Slovakia	1	1	49998	9999	498	99
Miroslav Číž	SMER - SD	656767181414163	Facebook	w021	Week 21	SK	Slovakia	1	1	49998	10000	498	100
