age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	BE	Belgium	1230	394	4315415	1637341	21662	2562
18_24	18-24	BE	Belgium	7787	1702	61427963	23917386	359305	62372
25_34	25-34	BE	Belgium	8941	1885	52755816	20533404	341365	58891
35_44	35-44	BE	Belgium	8767	1850	38058454	14575512	258754	43552
45_54	45-54	BE	Belgium	8389	1779	31778853	11938474	229896	38347
55_64	55-64	BE	Belgium	7489	1654	23865135	8511823	194073	29989
65_	65+	BE	Belgium	6797	1493	16123403	5649405	142527	21664
