week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	CY	Cyprus	145	38	1190747	313494	6698	300
w018	Week 18	2019-04-29	2019-05-05	CY	Cyprus	242	57	2728711	685011	9264	91
w017	Week 17	2019-04-22	2019-04-28	CY	Cyprus	196	65	1379601	395032	5514	247
w016	Week 16	2019-04-15	2019-04-21	CY	Cyprus	236	83	975107	286649	3898	57
w015	Week 15	2019-04-08	2019-04-14	CY	Cyprus	353	129	1220032	373842	5093	272
w014	Week 14	2019-04-01	2019-04-07	CY	Cyprus	353	134	1368509	425808	4796	274
w013	Week 13	2019-03-25	2019-03-31	CY	Cyprus	269	113	2694764	1055656	12878	1887
w012	Week 12	2019-03-18	2019-03-24	CY	Cyprus	248	98	991490	365402	4537	527
w011	Week 11	2019-03-11	2019-03-17	CY	Cyprus	160	68	1087298	364225	4527	347
w010	Week 10	2019-03-04	2019-03-10	CY	Cyprus	131	66	1099042	400372	3916	231
w009	Week 9	2019-02-25	2019-03-03	CY	Cyprus	82	40	314642	90186	858	10
w008	Week 8	2019-02-18	2019-02-24	CY	Cyprus	44	24	183532	50603	542	57
w007	Week 7	2019-02-11	2019-02-17	CY	Cyprus	40	23	80099	19145	162	7
w006	Week 6	2019-02-04	2019-02-10	CY	Cyprus	31	17	16712	8164	80	16
w005	Week 5	2019-01-28	2019-02-03	CY	Cyprus	48	19	35683	13963	101	38
w004	Week 4	2019-01-21	2019-01-27	CY	Cyprus	36	18	18625	8780	77	8
w003	Week 3	2019-01-14	2019-01-20	CY	Cyprus	25	13	6544	3130	42	7
w002	Week 2	2019-01-07	2019-01-13	CY	Cyprus	19	12	6346	3104	40	6
w001	Week 1	2019-01-01	2019-01-06	CY	Cyprus	19	10	2349	1022	12	1
