age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	DE	Germany	5280	1291	12113399	4192852	85721	4720
18_24	18-24	DE	Germany	37975	4135	135399590	43184483	1409269	113206
25_34	25-34	DE	Germany	39597	4495	135606984	44198522	1372017	137801
35_44	35-44	DE	Germany	37420	4412	78901449	25467124	824929	82917
45_54	45-54	DE	Germany	36105	4200	68466246	21506361	819144	80283
55_64	55-64	DE	Germany	34115	3931	44234890	13214231	626121	50238
65_	65+	DE	Germany	31431	3523	24392709	7134413	386622	27726
