audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m35_44	male (35-44)	BG	Bulgaria	55	23	87686	30525	667	16
f55_64	female (55-64)	BG	Bulgaria	53	22	81234	29276	496	2
m45_54	male (45-54)	BG	Bulgaria	55	23	76975	25563	622	10
m25_34	male (25-34)	BG	Bulgaria	41	22	73499	28400	383	22
f45_54	female (45-54)	BG	Bulgaria	55	23	62660	23827	360	11
m55_64	male (55-64)	BG	Bulgaria	53	22	57259	18142	482	2
f65_	female (65+)	BG	Bulgaria	44	19	56884	18640	382	0
m18_24	male (18-24)	BG	Bulgaria	36	20	51348	21523	238	22
f35_44	female (35-44)	BG	Bulgaria	54	23	49481	19602	238	11
f25_34	female (25-34)	BG	Bulgaria	41	22	39546	16124	166	11
f18_24	female (18-24)	BG	Bulgaria	36	20	35989	15764	118	10
m65_	male (65+)	BG	Bulgaria	44	19	29771	8601	294	0
u35_44	unknown (35-44)	BG	Bulgaria	42	19	708	268	4	0
m13_17	male (13-17)	BG	Bulgaria	6	4	536	229	3	0
f13_17	female (13-17)	BG	Bulgaria	6	4	531	218	3	0
u25_34	unknown (25-34)	BG	Bulgaria	28	16	358	140	1	0
u45_54	unknown (45-54)	BG	Bulgaria	33	18	355	140	2	0
u55_64	unknown (55-64)	BG	Bulgaria	33	18	229	84	1	0
u65_	unknown (65+)	BG	Bulgaria	28	13	170	54	1	0
u18_24	unknown (18-24)	BG	Bulgaria	19	14	60	20	0	0
u13_17	unknown (13-17)	BG	Bulgaria	4	2	3	1	0	0
