recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-17	2019-05-17	EE	Estonia	319	57	1663080	591654	9825	1367
rd2	Last 2 days	2019-05-16	2019-05-17	EE	Estonia	343	62	3354448	1191724	19927	2755
rd3	Last 3 days	2019-05-15	2019-05-17	EE	Estonia	381	64	5011896	1787009	29712	4123
rd4	Last 4 days	2019-05-14	2019-05-17	EE	Estonia	399	65	6452062	2287979	37210	5161
rd5	Last 5 days	2019-05-13	2019-05-17	EE	Estonia	413	67	7400900	2643925	41799	5872
rd6	Last 6 days	2019-05-12	2019-05-17	EE	Estonia	457	70	8976381	3163782	52499	7370
rw1	Last week	2019-05-11	2019-05-17	EE	Estonia	496	74	9905524	3496808	57759	8135
rw2	Last 2 weeks	2019-05-04	2019-05-17	EE	Estonia	659	95	15516956	5512523	92741	13096
rw3	Last 3 weeks	2019-04-27	2019-05-17	EE	Estonia	814	124	18489872	6645565	111794	16229
rw4	Last 4 weeks	2019-04-20	2019-05-17	EE	Estonia	969	153	18913926	6763855	113535	16341
rm1	Last month	2019-04-18	2019-05-17	EE	Estonia	1009	169	19483088	7008397	115319	16596
rm2	Last 2 months	2019-03-19	2019-05-17	EE	Estonia	1716	408	21633557	7735478	126974	17771
rm3	Last 3 months	2019-02-17	2019-05-17	EE	Estonia	2003	467	22803257	8138188	132361	18252
rm6	Last 6 months	2019-01-01	2019-05-17	EE	Estonia	2160	493	23201366	8255844	135805	18316
