advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rd2	Last 2 days	SE	Sweden	127	1	1503041	393456	15781	4341
Centerpartiet	Centerpartiet	12690894340	Facebook	rd2	Last 2 days	SE	Sweden	122	1	1156178	415360	13885	3415
Liberalerna	Liberalerna	132266740623	Facebook	rd2	Last 2 days	SE	Sweden	89	1	616613	200827	3468	965
Facebook Nordic	Facebook	334318366655425	Facebook	rd2	Last 2 days	SE	Sweden	5	1	494443	219722	3423	689
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	rd2	Last 2 days	SE	Sweden	7	1	414283	165714	3333	754
Moderaterna	Moderaterna	7719591155	Facebook	rd2	Last 2 days	SE	Sweden	25	1	375155	87783	3187	855
IF Metall		108492218918	Facebook	rd2	Last 2 days	SE	Sweden	3	1	259998	103999	2074	425
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	rd2	Last 2 days	SE	Sweden	22	1	257765	64555	1677	519
EU-kommissionen i Sverige		155824787799	Facebook	rd2	Last 2 days	SE	Sweden	19	1	242245	116410	1092	285
Plan International Sverige		382243262003	Facebook	rd2	Last 2 days	SE	Sweden	147	1	239846	59972	1213	274
Saco	Saco	133910158381	Facebook	rd2	Last 2 days	SE	Sweden	18	1	216997	44900	1306	296
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	rd2	Last 2 days	SE	Sweden	15	1	207540	52363	1147	315
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	rd2	Last 2 days	SE	Sweden	11	1	199158	62833	826	381
European Greens	European Greens	141366725876424	Facebook	rd2	Last 2 days	SE	Sweden	7	1	183804	85229	4229	847
Sverige för UNHCR		643137272398136	Facebook	rd2	Last 2 days	SE	Sweden	28	1	167187	35499	686	183
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	rd2	Last 2 days	SE	Sweden	17	1	126819	40431	877	319
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	rd2	Last 2 days	SE	Sweden	4	1	126664	30333	1172	280
LO Sverige		163820136238	Facebook	rd2	Last 2 days	SE	Sweden	2	1	124999	62499	2546	578
Valmyndigheten		1737852076287450	Facebook	rd2	Last 2 days	SE	Sweden	1	1	124999	49999	1157	231
David Lega		251829904829983	Facebook	rd2	Last 2 days	SE	Sweden	7	1	113091	23047	1130	244
Sverigedemokraterna Värmlands län		336384546384299	Facebook	rd2	Last 2 days	SE	Sweden	13	1	87073	19365	805	179
Centerpartiet i Stockholm	Centerpartiet i Stockholm	170211353124087	Facebook	rd2	Last 2 days	SE	Sweden	8	1	80977	25929	602	132
Botkyrka kommun	Botkyrka kommun	313066622056883	Facebook	rd2	Last 2 days	SE	Sweden	4	1	73330	14666	184	74
Jörgen Warborn EU-kandidat		56002955332	Facebook	rd2	Last 2 days	SE	Sweden	20	1	71373	15925	937	269
Ebba Busch Thor		661702230515862	Facebook	rd2	Last 2 days	SE	Sweden	6	1	64283	12857	595	119
Skiftet	Skiftet	100650935646	Facebook	rd2	Last 2 days	SE	Sweden	9	1	62896	15200	433	122
Linköpingsmoderaterna	Moderaterna Linköping	108239705998001	Facebook	rd2	Last 2 days	SE	Sweden	11	1	60324	11333	131	12
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	rd2	Last 2 days	SE	Sweden	18	1	52239	15621	186	73
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	rd2	Last 2 days	SE	Sweden	1	1	49999	10000	462	92
Johan Danielsson	LO Sverige	636103536446815	Facebook	rd2	Last 2 days	SE	Sweden	4	1	49170	12443	481	135
Moderaterna i Skåne	Moderaterna i Skåne	336995309750321	Facebook	rd2	Last 2 days	SE	Sweden	3	1	47915	9583	134	50
Said till Europaparlamentet		1509050235995572	Facebook	rd2	Last 2 days	SE	Sweden	3	1	45832	12916	366	73
Magnus Thulin - Centerpartiet	Thulin Magnus Nils Oscar	161302754576832	Facebook	rd2	Last 2 days	SE	Sweden	87	1	42917	2502	461	47
Moderaterna i Västerbotten	Moderaterna i Västerbotten	267640803634611	Facebook	rd2	Last 2 days	SE	Sweden	4	1	42498	9250	486	97
Tomas Tobé	Moderaterna	1829725353928210	Facebook	rd2	Last 2 days	SE	Sweden	6	1	41995	9500	573	111
Johan Nissinen		429354810518636	Facebook	rd2	Last 2 days	SE	Sweden	2	1	41362	20681	888	191
Allan Widman	Liberalerna	540799486089503	Facebook	rd2	Last 2 days	SE	Sweden	3	1	39998	13000	370	120
Nya Moderaterna i Kalmar län	Hemgard Lars Peter	159513904100440	Facebook	rd2	Last 2 days	SE	Sweden	4	1	39998	9999	215	52
Emma Wiesner		653072158104424	Facebook	rd2	Last 2 days	SE	Sweden	26	1	38221	7566	446	106
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	rd2	Last 2 days	SE	Sweden	12	1	35793	11359	158	24
KDU Sverige	KDU Sverige	177549278946958	Facebook	rd2	Last 2 days	SE	Sweden	4	1	35664	11833	330	109
Skattebetalarnas Förening	Skattebetalarnas Förening	72832167834	Facebook	rd2	Last 2 days	SE	Sweden	5	1	34534	9107	98	41
6F - Fackförbund i samverkan	6F - Fackförbund i samverkan	720556414800953	Facebook	rd2	Last 2 days	SE	Sweden	3	1	32332	7666	89	44
Centerpartiet Kalmar län	Centerpartiet Kalmar län	306226252825576	Facebook	rd2	Last 2 days	SE	Sweden	4	1	31761	6052	293	56
Centerpartiet i Stockholms län	Centerpartiet i Stockholms län	154533721332462	Facebook	rd2	Last 2 days	SE	Sweden	3	1	30291	11313	196	37
Andreas Sturesson, kommunalråd	Kristdemokraterna Jönköpings län	189699774387238	Facebook	rd2	Last 2 days	SE	Sweden	3	1	29998	6000	277	55
CIVIL RIGHTS DEFENDERS	CIVIL RIGHTS DEFENDERS	128452220525979	Facebook	rd2	Last 2 days	SE	Sweden	2	1	27499	5500	69	27
Unionen		175656912484553	Facebook	rd2	Last 2 days	SE	Sweden	11	1	27498	12000	163	41
Liberalerna Eskilstuna	Liberalerna Eskilstuna	114824984533	Facebook	rd2	Last 2 days	SE	Sweden	9	1	27327	5333	252	49
Zandra Pettersson SD politiker		1731576980266356	Facebook	rd2	Last 2 days	SE	Sweden	2	1	26665	7333	493	98
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	rd2	Last 2 days	SE	Sweden	2	1	25099	5000	232	46
Socialdemokraterna Örebro kommun	Bygden Alexander Erik Sebastian	223141487866750	Facebook	rd2	Last 2 days	SE	Sweden	1	1	24999	5000	231	46
Socialdemokraterna i Skåne	Socialdemokraterna i Skåne	102414309949126	Facebook	rd2	Last 2 days	SE	Sweden	1	1	24999	5000	231	46
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	rd2	Last 2 days	SE	Sweden	7	1	23961	6107	525	157
SSAB AB		145401631365	Facebook	rd2	Last 2 days	SE	Sweden	25	1	23957	7022	149	16
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	rd2	Last 2 days	SE	Sweden	3	1	23837	10222	102	23
Centerkvinnorna	Lek Ingrid Magdalena	265585313460256	Facebook	rd2	Last 2 days	SE	Sweden	6	1	23282	4590	228	53
Islamic Relief Sverige	Islamic Relief Sverige	121702404531696	Facebook	rd2	Last 2 days	SE	Sweden	17	1	23223	5799	153	19
Diakonia		42676805259	Facebook	rd2	Last 2 days	SE	Sweden	8	1	22373	7894	41	19
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	rd2	Last 2 days	SE	Sweden	9	1	21784	8757	289	76
ActionAid Sweden	ActionAid Sweden	18880778360	Facebook	rd2	Last 2 days	SE	Sweden	9	1	21758	7001	153	29
Linköpings kommun	Blomgren David Gunnar	116787001729336	Facebook	rd2	Last 2 days	SE	Sweden	1	1	21052	10526	487	97
Svensk Betong	Bogerius Carl David	422674604503473	Facebook	rd2	Last 2 days	SE	Sweden	1	1	19999	4000	185	37
Socialdemokraterna i Helsingborg	Socialdemokraterna Helsingborg	303070626373544	Facebook	rd2	Last 2 days	SE	Sweden	5	1	19996	5999	215	80
Socialdemokraterna i Malmö	Socialdemokraterna i Malmö	133148933394485	Facebook	rd2	Last 2 days	SE	Sweden	2	1	19523	4761	41	16
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	rd2	Last 2 days	SE	Sweden	23	1	17601	3999	232	50
Borlänge kommun	Borlänge kommun	1540851856197497	Facebook	rd2	Last 2 days	SE	Sweden	2	1	17142	4285	52	26
Landsbygdspartiet oberoende	Landsbygdspartiet oberoende	1549988978561671	Facebook	rd2	Last 2 days	SE	Sweden	3	1	16999	4000	55	18
Unga Feminister	Unga Feminister	100642360004457	Facebook	rd2	Last 2 days	SE	Sweden	3	1	16881	3176	82	20
Sveriges Kommunistiska Parti	Sveriges Kommunistiska Parti	133234606721672	Facebook	rd2	Last 2 days	SE	Sweden	7	1	16396	3200	166	43
Socialdemokraterna i Jönköpings län	Socialdemokraterna i Jönköpings län	390479295816	Facebook	rd2	Last 2 days	SE	Sweden	3	1	13665	6233	95	33
Miljöpartiet de gröna i Botkyrka	Miljöpartiet de Gröna i Botkyrka	124443770929754	Facebook	rd2	Last 2 days	SE	Sweden	5	1	13173	3234	133	39
Karin Karlsbro - Liberalerna.		559163754139097	Facebook	rd2	Last 2 days	SE	Sweden	2	1	13165	2500	121	23
Miljöpartiet Södertälje	Miljöpartiet Södertälje	181419098546246	Facebook	rd2	Last 2 days	SE	Sweden	3	1	12699	3249	210	41
Operation Smile Sverige	Operation Smile Sverige	161213770567846	Facebook	rd2	Last 2 days	SE	Sweden	1	1	12499	2500	23	11
