advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	55_64	55-64	PT	Portugal	1	1	147348	58939	294	147
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	55_64	55-64	PT	Portugal	1	1	17216	8608	42	8
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	55_64	55-64	PT	Portugal	3	1	15384	3800	67	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	55_64	55-64	PT	Portugal	4	1	5963	1909	13	0
European Commission	European Commission	107898832590939	Facebook	55_64	55-64	PT	Portugal	2	1	2755	1377	6	1
Uniarea	Uniarea	413110028708018	Facebook	55_64	55-64	PT	Portugal	1	1	1462	731	14	0
Erasmus+ Juventude em Ação	Erasmus+ Juventude em Ação	128362563891037	Facebook	55_64	55-64	PT	Portugal	2	1	1244	302	3	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	55_64	55-64	PT	Portugal	2	1	1007	279	4	0
Sandra x Tomiño	Bloque Nacionalista Galego de Tomiño	623179161441345	Facebook	55_64	55-64	PT	Portugal	3	1	10	2	0	0
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	55_64	55-64	PT	Portugal	2	1	1	0	0	0
Eurolapins	Pulse of Europe France	755726434768654	Facebook	55_64	55-64	PT	Portugal	1	1	0	0	0	0
