advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SP	SP	128393027527	Facebook	1k_5k	1k - 5k	NL	Netherlands	52	1	259947	51999	5147	0
Blendle		181375052003138	Facebook	1k_5k	1k - 5k	NL	Netherlands	28	1	139972	28000	2772	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	1k_5k	1k - 5k	NL	Netherlands	25	1	124975	25000	2475	0
GroenLinks	GroenLinks	175740570505	Facebook	1k_5k	1k - 5k	NL	Netherlands	20	1	99980	20000	1980	0
CIWF Nederland	CIWF Nederland	117483088313381	Facebook	1k_5k	1k - 5k	NL	Netherlands	20	1	99980	20000	1980	0
Stichting Vluchteling		120034538112114	Facebook	1k_5k	1k - 5k	NL	Netherlands	19	1	94981	19000	1881	0
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	NL	Netherlands	18	1	89982	18000	1782	0
Bas Eickhout	GroenLinks	208578955894331	Facebook	1k_5k	1k - 5k	NL	Netherlands	16	1	79984	15999	1584	0
Pure medi care Arnhem		995162670623763	Facebook	1k_5k	1k - 5k	NL	Netherlands	16	1	79983	15999	1583	0
Lilian Marijnissen	SP	844559615710915	Facebook	1k_5k	1k - 5k	NL	Netherlands	14	1	69986	14000	1386	0
ActionAid Nederland		170725579702314	Facebook	1k_5k	1k - 5k	NL	Netherlands	14	1	69986	14000	1386	0
The Bamboo Brush Society		1152885191422950	Facebook	1k_5k	1k - 5k	NL	Netherlands	14	1	60663	12135	1201	0
Algemene Waterschapspartij Vechtstromen		583452858383522	Facebook	1k_5k	1k - 5k	NL	Netherlands	12	1	59972	11996	1057	0
VVD		121264564551002	Facebook	1k_5k	1k - 5k	NL	Netherlands	11	1	54989	11000	1089	0
123 koeltechniek & klimaatbeheersing		1806177136187723	Facebook	1k_5k	1k - 5k	NL	Netherlands	11	1	54981	10998	1088	0
MBRC		1853495178284518	Facebook	1k_5k	1k - 5k	NL	Netherlands	11	1	51311	10264	1016	0
Malik Azmani	Malik Azmani	1734459723547461	Facebook	1k_5k	1k - 5k	NL	Netherlands	10	1	49989	9999	989	0
Milieudefensie	Milieudefensie	83439828234	Facebook	1k_5k	1k - 5k	NL	Netherlands	9	1	44991	9000	891	0
Greenpeace Nederland		288295911466	Facebook	1k_5k	1k - 5k	NL	Netherlands	9	1	44991	9000	891	0
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	1k_5k	1k - 5k	NL	Netherlands	9	1	44990	8999	890	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1k_5k	1k - 5k	NL	Netherlands	9	1	40127	8027	794	0
Prove Them Wrong	Prove Them Wrong	435711596958375	Facebook	1k_5k	1k - 5k	NL	Netherlands	8	1	39992	8000	792	0
Stichting De Noordzee		128160633899802	Facebook	1k_5k	1k - 5k	NL	Netherlands	8	1	39992	8000	792	0
Natuur & Milieu		156571571036057	Facebook	1k_5k	1k - 5k	NL	Netherlands	8	1	39992	8000	792	0
VVD Brabant		644928592236017	Facebook	1k_5k	1k - 5k	NL	Netherlands	8	1	39992	8000	1192	100
