advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Nahyd Meskini - 9ème suppléante à la Chambre		262389797971976	Facebook	50_100	50 - 100	BE	Belgium	3	1	25303	6420	372	73
CD&V Dilbeek		274553566257369	Facebook	50_100	50 - 100	BE	Belgium	1	1	20771	4154	184	36
CD&V	CD&V	52997544531	Facebook	50_100	50 - 100	BE	Belgium	88	1	5057	1176	27	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	50_100	50 - 100	BE	Belgium	29	1	3847	1469	8	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	50_100	50 - 100	BE	Belgium	262	1	3466	697	80	0
Groen	Groen	84920854319	Facebook	50_100	50 - 100	BE	Belgium	129	1	2766	656	39	0
Moad El Boudaati		1435989583212818	Facebook	50_100	50 - 100	BE	Belgium	1	1	2076	415	184	36
Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	50_100	50 - 100	BE	Belgium	72	1	1826	634	22	0
one brussels	one.brussels	244157445635331	Facebook	50_100	50 - 100	BE	Belgium	14	1	1540	345	4	0
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	50_100	50 - 100	BE	Belgium	14	1	1524	333	4	0
Maggie De Block	Maggie De Block	1410219772556421	Facebook	50_100	50 - 100	BE	Belgium	29	1	1431	454	8	0
Open Vld	Open Vld	53668151866	Facebook	50_100	50 - 100	BE	Belgium	35	1	1294	329	10	0
Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	50_100	50 - 100	BE	Belgium	93	1	1285	317	28	0
PS Région bruxelloise	PS Région bruxelloise	279112515484034	Facebook	50_100	50 - 100	BE	Belgium	51	1	1204	367	15	0
Be.One	Abou Jahjah Dyab	203646696858225	Facebook	50_100	50 - 100	BE	Belgium	27	1	1198	320	8	0
Pascal Smet	one.brussels	148221008918941	Facebook	50_100	50 - 100	BE	Belgium	18	1	1139	245	5	0
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	50_100	50 - 100	BE	Belgium	30	1	1042	470	9	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	50_100	50 - 100	BE	Belgium	49	1	930	233	15	0
Enio Cucurachi	Cucurachi Enio Antonio	2196293330408303	Facebook	50_100	50 - 100	BE	Belgium	8	1	799	158	2	0
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	50_100	50 - 100	BE	Belgium	15	1	799	177	4	0
Wouter Vermeersch	Vlaams Belang	1819099895078637	Facebook	50_100	50 - 100	BE	Belgium	14	1	777	239	4	0
Vincent De Wolf	Vincent Gilles De Wolf	399983396831282	Facebook	50_100	50 - 100	BE	Belgium	16	1	774	161	4	0
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	50_100	50 - 100	BE	Belgium	67	1	753	180	20	0
ProDG	ProDG	89846075866	Facebook	50_100	50 - 100	BE	Belgium	18	1	750	186	5	0
Dyab Abou Jahjah	Abou Jahjah Dyab	650597568382274	Facebook	50_100	50 - 100	BE	Belgium	11	1	746	158	3	0
Delhaize	Delhaize	30102123042	Facebook	50_100	50 - 100	BE	Belgium	8	1	731	174	2	0
Ecolo	Ecolo	38296327361	Facebook	50_100	50 - 100	BE	Belgium	18	1	712	177	5	0
Maxime Hardy	Maxime Marc C Hardy	1160832417389494	Facebook	50_100	50 - 100	BE	Belgium	8	1	700	149	2	0
Lydia Dujardin Desloover	Desloover Lydia Adriana J	491955424673557	Facebook	50_100	50 - 100	BE	Belgium	22	1	700	220	6	0
Pritty Kaur	sp.a	413843202368855	Facebook	50_100	50 - 100	BE	Belgium	18	1	672	158	5	0
