advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	0_50	0 - 50	BE	Belgium	34	1	835357	250218	3355	0
Open Vld	Open Vld	53668151866	Facebook	0_50	0 - 50	BE	Belgium	21	1	319962	114638	2072	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	0_50	0 - 50	BE	Belgium	195	1	300865	29906	19244	0
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	0_50	0 - 50	BE	Belgium	8	1	224291	47850	789	0
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	0_50	0 - 50	BE	Belgium	4	1	154236	30848	394	0
Maggie De Block	Maggie De Block	1410219772556421	Facebook	0_50	0 - 50	BE	Belgium	24	1	104649	22928	2368	0
John Crombez	sp.a	264131406977201	Facebook	0_50	0 - 50	BE	Belgium	2	1	99686	19937	197	0
sp.a	sp.a	57253967150	Facebook	0_50	0 - 50	BE	Belgium	2	1	99686	19937	197	0
BirdLife Europe and Central Asia	BirdLife Europe and Central Asia	174656216277326	Facebook	0_50	0 - 50	BE	Belgium	2	1	99686	19937	197	0
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	0_50	0 - 50	BE	Belgium	23	1	83715	12959	2269	0
Jos D'Haese	PVDA	1397002987227704	Facebook	0_50	0 - 50	BE	Belgium	5	1	70762	16944	493	0
one brussels	one.brussels	244157445635331	Facebook	0_50	0 - 50	BE	Belgium	4	1	69778	16947	394	0
Peter Mertens	PVDA	236485149843971	Facebook	0_50	0 - 50	BE	Belgium	3	1	64762	15943	296	0
CD&V	CD&V	52997544531	Facebook	0_50	0 - 50	BE	Belgium	3	1	60807	14953	296	0
Ecolo Hainaut	Ecolo Hainaut	121653681195914	Facebook	0_50	0 - 50	BE	Belgium	2	1	59811	14953	197	0
Pascal Smet	one.brussels	148221008918941	Facebook	0_50	0 - 50	BE	Belgium	2	1	54826	10965	197	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	0_50	0 - 50	BE	Belgium	2	1	54798	10960	197	0
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	0_50	0 - 50	BE	Belgium	2	1	50802	9961	197	0
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	0_50	0 - 50	BE	Belgium	2	1	50798	9960	197	0
Aaron Ooms	Ooms Aaron Maria W	127953044627536	Facebook	0_50	0 - 50	BE	Belgium	1	1	49843	9968	98	0
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	0_50	0 - 50	BE	Belgium	1	1	49843	9968	98	0
Yannick de Wilde d'Estmael	Yannick de Wilde d'Estmael 	2194262913922415	Facebook	0_50	0 - 50	BE	Belgium	1	1	49843	9968	98	0
Lise Vandecasteele	PVDA	2433030616715564	Facebook	0_50	0 - 50	BE	Belgium	1	1	49754	9951	98	0
PS Région bruxelloise	PS Région bruxelloise	279112515484034	Facebook	0_50	0 - 50	BE	Belgium	6	1	27906	10965	592	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	0_50	0 - 50	BE	Belgium	6	1	21914	3985	591	0
