spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	BE	Belgium	2783	468	27805834	7205097	263489	0
50_100	50 - 100	BE	Belgium	2785	468	135298	33542	1570	147
100_1k	100 - 1k	BE	Belgium	1175	300	84874946	31348312	618851	168847
1k_5k	1k - 5k	BE	Belgium	131	37	46879979	20492733	616850	123394
5k_10k	5k - 10k	BE	Belgium	15	8	11999985	5700000	149985	75000
10k_50k	10k - 50k	BE	Belgium	1	1	999999	500000	49999	10000
