age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	CY	Cyprus	102	11	56643	22750	368	17
18_24	18-24	CY	Cyprus	512	52	5302688	2200011	26594	3969
25_34	25-34	CY	Cyprus	517	55	4030708	1451697	15557	1475
35_44	35-44	CY	Cyprus	516	55	3149083	1069084	12409	1047
45_54	45-54	CY	Cyprus	489	52	2589942	836450	10861	786
55_64	55-64	CY	Cyprus	477	52	2161620	668923	9632	637
65_	65+	CY	Cyprus	447	43	1247701	378175	5612	366
