advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	f65_	female (65+)	SK	Slovakia	713	1	206746	25685	11445	0
Miroslav Žiak		396331590493376	Facebook	f65_	female (65+)	SK	Slovakia	92	1	197366	47508	1343	18
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	f65_	female (65+)	SK	Slovakia	43	1	185076	63586	1132	108
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	f65_	female (65+)	SK	Slovakia	57	1	164454	60132	842	167
Ivan ŠTEFANEC		324560137683033	Facebook	f65_	female (65+)	SK	Slovakia	36	1	151821	58525	696	150
ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	f65_	female (65+)	SK	Slovakia	49	1	119076	35576	571	11
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	f65_	female (65+)	SK	Slovakia	45	1	108690	41622	688	157
SMER - SD	SMER - SD	102146246492040	Facebook	f65_	female (65+)	SK	Slovakia	20	1	103561	22877	262	0
Maroš Šefčovič		245361515516655	Facebook	f65_	female (65+)	SK	Slovakia	23	1	89987	21117	446	45
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	f65_	female (65+)	SK	Slovakia	102	1	87317	26698	815	91
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	f65_	female (65+)	SK	Slovakia	100	1	84813	29896	484	25
KDH	KDH	163449818290	Facebook	f65_	female (65+)	SK	Slovakia	10	1	67260	13737	354	52
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	f65_	female (65+)	SK	Slovakia	24	1	61812	16601	451	49
Martin Beluský - kandidát na poslanca EP		2011031775831511	Facebook	f65_	female (65+)	SK	Slovakia	42	1	60633	19365	426	57
Pavol Dubček		282565561906912	Facebook	f65_	female (65+)	SK	Slovakia	16	1	59017	22081	201	0
Európsky parlament – Kancelária na Slovensku		232491033085	Facebook	f65_	female (65+)	SK	Slovakia	23	1	53773	12573	408	4
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	f65_	female (65+)	SK	Slovakia	10	1	49976	19135	260	79
Robert Fico	Robert Fico	732167026967322	Facebook	f65_	female (65+)	SK	Slovakia	11	1	49720	11014	243	29
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	f65_	female (65+)	SK	Slovakia	22	1	47715	18081	261	43
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	f65_	female (65+)	SK	Slovakia	18	1	47663	19936	168	23
Nagy József		128401833854581	Facebook	f65_	female (65+)	SK	Slovakia	8	1	45259	18599	101	11
Milan Uhrík - poslanec NR SR		193258414360612	Facebook	f65_	female (65+)	SK	Slovakia	7	1	42449	17685	264	56
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	f65_	female (65+)	SK	Slovakia	48	1	37710	8790	392	0
Miroslav Beblavý SPOLU - občianska demokracia	SPOLU - občianska demokracia	312985238719495	Facebook	f65_	female (65+)	SK	Slovakia	31	1	35551	9865	188	0
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	f65_	female (65+)	SK	Slovakia	58	1	34013	9166	388	0
