day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d133	2019-05-13	FDP	FDP	21289227249	Facebook	1226	1	2550393	704408	32208	927
d133	2019-05-13	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	214	1	2405326	1077771	7599	1573
d133	2019-05-13	European Greens	European Greens	141366725876424	Facebook	40	1	2124980	953950	14050	3480
d133	2019-05-13	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	69	1	2002150	871934	3505	804
d133	2019-05-13	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	101	1	1934539	800549	6190	1457
d133	2019-05-13	sp.a	sp.a	57253967150	Facebook	194	1	1693314	552467	7093	1081
d133	2019-05-13	România în primul rând	Future Innovation	770704223323599	Facebook	35	1	1639617	755238	1889	393
d133	2019-05-13	Parlement européen en France	Parlement européen en France	279757933824	Facebook	72	1	1471985	576000	5905	1560
d133	2019-05-13	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	234	1	1418027	417747	8936	1295
d133	2019-05-13	SPÖ	SPÖ	77393060080	Facebook	538	1	1347181	442436	10157	1467
d133	2019-05-13	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	756	1	1301807	428392	19933	2119
d133	2019-05-13	Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	54	1	1176233	446083	3629	773
d133	2019-05-13	Partito Democratico		77034286895	Facebook	77	1	1110356	485898	3752	728
d133	2019-05-13	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	26	1	826338	346868	1698	382
d133	2019-05-13	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	12	1	818330	359166	1145	315
d133	2019-05-13	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	96	1	814413	380319	3711	669
d133	2019-05-13	Open Vld	Open Vld	53668151866	Facebook	168	1	802782	316448	5374	1051
d133	2019-05-13	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	4	1	779760	352380	4439	988
d133	2019-05-13	DIE LINKE	DIE LINKE	47694585682	Facebook	169	1	773346	269870	3740	136
d133	2019-05-13	European Parliament		178362315106	Facebook	16	1	754412	329583	3312	808
d133	2019-05-13	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	124	1	743188	194436	7819	2154
d133	2019-05-13	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	34	1	709372	279380	723	201
d133	2019-05-13	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	672409	288800	6642	1668
d133	2019-05-13	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	128	1	659051	206000	3451	66
d133	2019-05-13	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	16	1	650141	286535	405	172
