advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	35_44	35-44	AT	Austria	699	1	3515617	1184926	29651	4285
Harald Vilimsky		547597092025909	Facebook	35_44	35-44	AT	Austria	181	1	3503304	1479186	32821	7549
European Parliament		178362315106	Facebook	35_44	35-44	AT	Austria	106	1	2162792	939465	23048	7643
Andreas Schieder	SPÖ	290881691011354	Facebook	35_44	35-44	AT	Austria	187	1	2053687	725479	16561	3525
kontrast.at	kontrast.at	1079650008770485	Facebook	35_44	35-44	AT	Austria	116	1	1735818	715701	8633	2717
Claudia Gamon	NEOS	447992848717452	Facebook	35_44	35-44	AT	Austria	310	1	1699361	590786	10835	1906
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	35_44	35-44	AT	Austria	1686	1	1598134	359234	33366	1208
HC Strache	FPÖ	74865038590	Facebook	35_44	35-44	AT	Austria	77	1	1247065	530474	6856	1905
Die Grünen	Die Grünen	21759893033	Facebook	35_44	35-44	AT	Austria	73	1	971722	349230	8580	1922
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	35_44	35-44	AT	Austria	589	1	837697	226563	11220	247
European Greens		141366725876424	Facebook	35_44	35-44	AT	Austria	49	1	790571	351519	5473	1537
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	35_44	35-44	AT	Austria	286	1	695222	165890	7902	678
Dominik Nepp		135953609780627	Facebook	35_44	35-44	AT	Austria	95	1	502454	191141	4750	852
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	35_44	35-44	AT	Austria	54	1	472606	121102	1366	83
Johann Gudenus		104145976305577	Facebook	35_44	35-44	AT	Austria	53	1	448171	185040	2443	395
Wirtschaftskammer		125946327466544	Facebook	35_44	35-44	AT	Austria	165	1	444436	115606	5536	295
FPÖ	FPÖ	169051073236170	Facebook	35_44	35-44	AT	Austria	17	1	352601	149101	2846	688
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	35_44	35-44	AT	Austria	30	1	317172	127629	3327	890
Othmar Karas	Volkspartei	395638503864459	Facebook	35_44	35-44	AT	Austria	365	1	298188	64106	7890	271
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	35_44	35-44	AT	Austria	41	1	237943	81991	1727	324
Werner Kogler	Die Grünen	133612666671985	Facebook	35_44	35-44	AT	Austria	15	1	236899	74431	2382	526
Kialo		729627343834501	Facebook	35_44	35-44	AT	Austria	352	1	219569	77310	1441	361
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	35_44	35-44	AT	Austria	78	1	215535	54614	1405	16
FPÖ-Wien		146097669338683	Facebook	35_44	35-44	AT	Austria	1	1	210160	105080	1050	210
Stadt Wien	Stadt Wien	110971788921077	Facebook	35_44	35-44	AT	Austria	14	1	195343	92563	1054	218
