advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Isamaa erakond	Isamaa erakond	321163977576	Facebook	f	Facebook	EE	Estonia	10	1	2700991	1220001	14590	3500
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	f	Facebook	EE	Estonia	42	1	2611953	1002998	8657	1399
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	f	Facebook	EE	Estonia	41	1	2323959	950000	7659	900
European Parliament		178362315106	Facebook	f	Facebook	EE	Estonia	40	1	1948675	798557	17248	4116
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	f	Facebook	EE	Estonia	8	1	1900918	869969	4091	1099
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	f	Facebook	EE	Estonia	106	1	1855454	478928	11281	200
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	f	Facebook	EE	Estonia	57	1	1798666	652948	16736	3099
Urmas Paet	Paet Urmas	223092011815453	Facebook	f	Facebook	EE	Estonia	51	1	1244948	270999	6648	399
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	f	Facebook	EE	Estonia	37	1	1177957	483998	6962	1099
Veriff		959442754113350	Facebook	f	Facebook	EE	Estonia	3	1	799997	350000	1332	267
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	f	Facebook	EE	Estonia	65	1	797484	196918	9222	700
Jaak Madison	Madison Jaak	536519246456733	Facebook	f	Facebook	EE	Estonia	15	1	590985	186999	2684	299
Keskerakond	Keskerakond	161252453921396	Facebook	f	Facebook	EE	Estonia	12	1	589987	219999	1987	199
European Greens		141366725876424	Facebook	f	Facebook	EE	Estonia	33	1	552722	229747	2268	379
Kialo		729627343834501	Facebook	f	Facebook	EE	Estonia	355	1	387430	148537	2562	620
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	f	Facebook	EE	Estonia	7	1	351993	130000	1493	200
Triin Saag	Saag Triin	2012394932389774	Facebook	f	Facebook	EE	Estonia	40	1	284959	86999	3960	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f	Facebook	EE	Estonia	41	1	271441	65733	1307	4
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	f	Facebook	EE	Estonia	13	1	255968	59996	1286	0
Reformierakond	Reformierakond	80124492882	Facebook	f	Facebook	EE	Estonia	5	1	155994	30999	494	0
Yoko Alender		709212302463805	Facebook	f	Facebook	EE	Estonia	34	1	155966	47000	3366	0
Urmas Reinsalu	Isamaa erakond	503635753156660	Facebook	f	Facebook	EE	Estonia	3	1	149997	30000	697	99
ResPublica	Isamaa erakond	124913684200476	Facebook	f	Facebook	EE	Estonia	2	1	149997	59999	597	99
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	f	Facebook	EE	Estonia	3	1	149997	30000	697	100
Riho Terras		2217643278496367	Facebook	f	Facebook	EE	Estonia	3	1	109997	25000	697	100
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	f	Facebook	EE	Estonia	3	1	104997	21000	297	0
Rimi Eesti		217485440760	Facebook	f	Facebook	EE	Estonia	1	1	99999	50000	498	99
Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	f	Facebook	EE	Estonia	7	1	84992	19999	692	0
Hanno Pevkur  #pevkur		1914863625428136	Facebook	f	Facebook	EE	Estonia	7	1	73442	14689	563	0
Ablo		299078570887332	Facebook	f	Facebook	EE	Estonia	8	1	72991	13999	791	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	f	Facebook	EE	Estonia	3	1	59997	12000	297	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f	Facebook	EE	Estonia	63	1	59429	23822	337	26
EMY		815299865514464	Facebook	f	Facebook	EE	Estonia	2	1	54092	10818	196	0
Jüri Luik Isamaa	Isamaa erakond	351693045420284	Facebook	f	Facebook	EE	Estonia	1	1	49999	10000	99	0
Kalle Laanet Page	Reformierakond	141202956796859	Facebook	f	Facebook	EE	Estonia	1	1	49999	10000	99	0
Civil Liberties Union for Europe		1424938757739868	Facebook	f	Facebook	EE	Estonia	1	1	49999	10000	99	0
Johannes Kert		376562696439825	Facebook	f	Facebook	EE	Estonia	1	1	49999	10000	499	100
Riina Solman		2003524753215343	Facebook	f	Facebook	EE	Estonia	1	1	49999	10000	99	0
Keskkonnaministeerium		274848805895621	Facebook	f	Facebook	EE	Estonia	1	1	49998	9999	98	0
MTÜ Eesti Tuumajaam		153182254702931	Facebook	f	Facebook	EE	Estonia	1	1	49998	9999	98	0
Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	f	Facebook	EE	Estonia	1	1	49998	9999	98	0
Tartumaa Rohelised		1353771811435346	Facebook	f	Facebook	EE	Estonia	1	1	49991	9998	87	0
Edasi.org		165505543854570	Facebook	f	Facebook	EE	Estonia	1	1	49989	9998	98	0
Pepe Mardiste		1436271733110292	Facebook	f	Facebook	EE	Estonia	1	1	48781	9756	84	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f	Facebook	EE	Estonia	54	1	41378	19156	65	22
Стражи		310613372788542	Facebook	f	Facebook	EE	Estonia	6	1	40280	17143	497	0
Швеция		1001119573268082	Facebook	f	Facebook	EE	Estonia	2	1	28435	13918	12	2
Sosialidemokraatit SDP		108945982480217	Facebook	f	Facebook	EE	Estonia	4	1	26581	11348	113	20
YanaToom.ee		2367048563336709	Facebook	f	Facebook	EE	Estonia	3	1	24997	11000	296	0
Happy Smile hambaravi		171947682909048	Facebook	f	Facebook	EE	Estonia	4	1	21995	9999	352	0
Erki Savisaar		326940990843491	Facebook	f	Facebook	EE	Estonia	3	1	19997	7000	297	0
Game of Sultans		185311195624361	Facebook	f	Facebook	EE	Estonia	6	1	19782	8713	449	105
Kokoomus	Kokoomus	201285237101	Facebook	f	Facebook	EE	Estonia	4	1	15446	5473	156	54
Guardian Weekly		64525551258	Facebook	f	Facebook	EE	Estonia	8	1	14089	5533	29	8
VoteWatch Europe		355087424564148	Facebook	f	Facebook	EE	Estonia	8	1	12531	5488	31	8
Coconut Bowls		451945511677873	Facebook	f	Facebook	EE	Estonia	68	1	12202	3226	61	0
Democracy Alive		277008469606499	Facebook	f	Facebook	EE	Estonia	2	1	11441	5720	57	22
Marianne Mikko	Sotsiaaldemokraatlik Erakond	1416375921941680	Facebook	f	Facebook	EE	Estonia	2	1	10998	5000	198	0
Tanel Jäppinen		2109572339365575	Facebook	f	Facebook	EE	Estonia	2	1	10504	4761	191	0
Wholesome Culture		1664959567149320	Facebook	f	Facebook	EE	Estonia	4	1	10261	4408	18	3
European Youth Event		919232861444360	Facebook	f	Facebook	EE	Estonia	7	1	10097	4736	30	7
Elurikkuse Erakond		278891446286010	Facebook	f	Facebook	EE	Estonia	1	1	9999	5000	99	0
Tallinna Televisioon (TTV)		215845958435817	Facebook	f	Facebook	EE	Estonia	1	1	9999	4999	98	0
Pillirookõrs		611874575866101	Facebook	f	Facebook	EE	Estonia	1	1	9999	5000	98	0
Jah vabadusele, ei valedele		1959753937483931	Facebook	f	Facebook	EE	Estonia	1	1	9998	4999	88	0
Rahageenius: räägime sinu rahast		510039216124557	Facebook	f	Facebook	EE	Estonia	1	1	9998	4999	98	0
Emilia Lombard		1695168230755337	Facebook	f	Facebook	EE	Estonia	2	1	9997	1999	198	0
Evelin Ilves		119700418047863	Facebook	f	Facebook	EE	Estonia	2	1	9579	1916	189	0
Arte		656089814494677	Facebook	f	Facebook	EE	Estonia	6	1	7173	3112	22	2
BBC News Russian		190992343324	Facebook	f	Facebook	EE	Estonia	1	1	7003	1400	16	0
RuBaltic.Ru		361996777230933	Facebook	f	Facebook	EE	Estonia	4	1	6073	1214	8	1
Eestimaa Rohelised		109605679062900	Facebook	f	Facebook	EE	Estonia	2	1	5079	1016	88	0
Vilja Toomast	Reformierakond	1526714420947462	Facebook	f	Facebook	EE	Estonia	1	1	4999	1000	99	0
Okupatsioonide ja vabaduse muuseum Vabamu		392862200823977	Facebook	f	Facebook	EE	Estonia	1	1	4999	1000	99	0
Avatud Eesti Fond / Open Estonia Foundation		121563304583739	Facebook	f	Facebook	EE	Estonia	1	1	4999	1000	98	0
SETI.ee		490024387817671	Facebook	f	Facebook	EE	Estonia	1	1	4999	1000	99	0
LandCredit.ee		238982800363576	Facebook	f	Facebook	EE	Estonia	1	1	4999	1000	99	0
Videograaf		681238698922700	Facebook	f	Facebook	EE	Estonia	1	1	4999	1000	99	0
Cleantech ForEst		1669480636672455	Facebook	f	Facebook	EE	Estonia	1	1	4999	1000	99	0
Sessel		420448015020430	Facebook	f	Facebook	EE	Estonia	1	1	4999	1000	99	0
Compara		383769122391278	Facebook	f	Facebook	EE	Estonia	1	1	4998	999	98	0
Eesti200 Joel Jesse		322373121712471	Facebook	f	Facebook	EE	Estonia	1	1	4998	999	98	0
Ruukki ehituslahendused		1470015636592146	Facebook	f	Facebook	EE	Estonia	1	1	4998	999	98	0
COMODULE		590325834410648	Facebook	f	Facebook	EE	Estonia	1	1	4996	999	98	0
Ozan Yanar		730847103593100	Facebook	f	Facebook	EE	Estonia	2	1	4757	932	56	9
Atlantic Forum		616121875501729	Facebook	f	Facebook	EE	Estonia	2	1	4553	910	86	0
Coastal Studies		11070113987	Facebook	f	Facebook	EE	Estonia	2	1	4471	894	14	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	f	Facebook	EE	Estonia	1	1	4433	886	39	7
Pela Case		119283008140727	Facebook	f	Facebook	EE	Estonia	14	1	4394	1489	8	1
Create.Refresh	Create.Refresh	1736881926615141	Facebook	f	Facebook	EE	Estonia	4	1	4331	1859	11	1
DRH Lindersvold		512374155442078	Facebook	f	Facebook	EE	Estonia	3	1	3867	1720	11	2
Cecilia Malmström		258966159416	Facebook	f	Facebook	EE	Estonia	1	1	3548	1419	7	3
Erasmus Student Network		25226723130	Facebook	f	Facebook	EE	Estonia	2	1	3326	1663	1	0
Council of the European Union		147547541961576	Facebook	f	Facebook	EE	Estonia	4	1	3069	1460	10	2
European Commission		107898832590939	Facebook	f	Facebook	EE	Estonia	3	1	2751	1375	8	1
European Youth		130456876990360	Facebook	f	Facebook	EE	Estonia	4	1	2561	1276	10	1
eToro		193863317737	Facebook	f	Facebook	EE	Estonia	12	1	2492	1023	6	1
ALDE CoR - Liberals and Democrats in the European Committee of the Regions		1033827283344362	Facebook	f	Facebook	EE	Estonia	1	1	2483	496	24	4
I Hate Bernie Sanders		105344429817836	Facebook	f	Facebook	EE	Estonia	2	1	2430	1215	16	3
Climate-KIC		403370709744295	Facebook	f	Facebook	EE	Estonia	2	1	2285	951	5	2
MasterClass		687589164666184	Facebook	f	Facebook	EE	Estonia	8	1	2229	1086	10	2
Europe Together		140105536131109	Facebook	f	Facebook	EE	Estonia	1	1	2150	1075	10	2
Matthew Hussey		525275707491504	Facebook	f	Facebook	EE	Estonia	7	1	2066	826	17	3
Berlin Beer Week		789641531111955	Facebook	f	Facebook	EE	Estonia	2	1	1951	393	3	0
NOFIR - bringing value to marine waste		467976939969473	Facebook	f	Facebook	EE	Estonia	2	1	1941	970	2	0
FontBundles.net		1653056048283270	Facebook	f	Facebook	EE	Estonia	3	1	1862	795	9	1
NATO Strategic Communications Centre of Excellence		1456516717932002	Facebook	f	Facebook	EE	Estonia	1	1	1771	885	1	0
АТОН		269320383095938	Facebook	f	Facebook	EE	Estonia	2	1	1701	850	11	2
Resilience League		1774357632844613	Facebook	f	Facebook	EE	Estonia	1	1	1607	321	31	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	f	Facebook	EE	Estonia	18	1	1586	471	14	0
EEA and Norway Grants		70937137362	Facebook	f	Facebook	EE	Estonia	1	1	1393	557	0	0
