location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
attica_region_EL	Attica (region), Greece	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	128	1	10731322	4489573	41967	7617
attica_region_EL	Attica (region), Greece	Kyriakos Mitsotakis		34848567724	Facebook	72	1	5772055	2466557	12280	2487
attica_region_EL	Attica (region), Greece	European Parliament		178362315106	Facebook	50	1	5468895	2582964	18317	4431
attica_region_EL	Attica (region), Greece	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	47	1	4732941	1968355	11817	2130
attica_region_EL	Attica (region), Greece	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	190	1	4117759	1529654	16661	2069
attica_region_EL	Attica (region), Greece	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	133	1	3393108	1200494	17309	2672
attica_region_EL	Attica (region), Greece	Kialo		729627343834501	Facebook	348	1	2418861	997654	11998	2821
attica_region_EL	Attica (region), Greece	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	121	1	1997928	578016	6051	75
attica_region_EL	Attica (region), Greece	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	43	1	1751288	728500	4802	673
attica_region_EL	Attica (region), Greece	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	26	1	1650677	740070	4152	865
attica_region_EL	Attica (region), Greece	INBOX	New Digital Media	369693523475596	Facebook	36	1	1590829	678163	2162	149
attica_region_EL	Attica (region), Greece	Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	101	1	1445754	560265	5810	388
attica_region_EL	Attica (region), Greece	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	100	1	1158134	324197	5297	140
attica_region_EL	Attica (region), Greece	Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	100	1	1144288	341346	4458	251
attica_region_EL	Attica (region), Greece	Παύλος Ελευθεριάδης		768996799785550	Facebook	27	1	989116	397938	3267	395
attica_region_EL	Attica (region), Greece	Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	14	1	948188	289280	4068	596
attica_region_EL	Attica (region), Greece	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	28	1	931121	371461	2024	330
attica_region_EL	Attica (region), Greece	Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	5	1	798232	387262	1085	323
attica_region_EL	Attica (region), Greece	Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	12	1	729891	274980	1987	200
attica_region_EL	Attica (region), Greece	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	45	1	670795	313151	1335	367
attica_region_EL	Attica (region), Greece	Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	19	1	661632	282888	992	113
attica_region_EL	Attica (region), Greece	Vouliwatch		627330267312880	Facebook	8	1	651455	267198	1666	625
attica_region_EL	Attica (region), Greece	Christos Theodoropoulos	Christos Theodoropoulos	423883275016559	Facebook	8	1	599850	209971	791	0
attica_region_EL	Attica (region), Greece	George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	45	1	576591	189277	2129	121
attica_region_EL	Attica (region), Greece	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	48	1	574780	126436	1566	0
