advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	w017	Week 17	28	1	4796153	478846	528	28
Liberal Alliance		AR183859784640888832	Google	w017	Week 17	91	1	3425892	319375	78260	1943
Popolari per l'Italia		AR406403961759727616	Google	w017	Week 17	4	1	3076923	307692	4692	84
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	w017	Week 17	33	1	2610032	254021	27344	600
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	w017	Week 17	20	1	2509549	250395	1336	117
HLAS		AR312619193323225088	Google	w017	Week 17	420	1	2470266	106790	13825	228
Cink, s.r.o.		AR361287976015101952	Google	w017	Week 17	26	1	2290622	227000	1023	79
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	w017	Week 17	28	1	2178666	215333	753	26
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  Zieloni		AR489880258930016256	Google	w017	Week 17	101	1	2168250	211249	2066	162
UAB "BPN LT"		AR135010682042056704	Google	w017	Week 17	32	1	1852673	185267	926	50
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	w017	Week 17	24	1	1703714	167857	1077	87
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	w017	Week 17	74	1	1356002	126906	18671	357
Alternativet		AR198061076825243648	Google	w017	Week 17	2	1	975000	97500	487	48
Venstres Landsorganisation		AR283015942256984064	Google	w017	Week 17	28	1	827063	70444	53539	933
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	w017	Week 17	3	1	723323	72332	5356	96
Flamesite s.r.o.		AR522320249995919360	Google	w017	Week 17	108	1	637894	51099	1227	45
Aalborg Venstrevælger forening		AR118173585608015872	Google	w017	Week 17	33	1	604696	56583	477	17
Fondation Populaire		AR320938922932699136	Google	w017	Week 17	7	1	589086	58649	5543	134
GREEN DAY, s.r.o		AR423241058193768448	Google	w017	Week 17	41	1	575181	51739	1047	73
Gestion et Action Libérale		AR201311233196949504	Google	w017	Week 17	185	1	565809	5541	20735	450
Párbeszéd Magyarországért		AR567356246269624320	Google	w017	Week 17	6	1	535845	53190	505	48
Fianna Fáil		AR101183107301900288	Google	w017	Week 17	18	1	519447	51560	612	54
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	w017	Week 17	6	1	509999	49999	1650	150
Svobodní		AR190231179645943808	Google	w017	Week 17	98	1	433559	38755	542	21
SPD Berlin		AR257142234632159232	Google	w017	Week 17	7	1	433271	42958	5163	134
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	w017	Week 17	169	1	370023	4924	22961	506
Partito Democratico		AR254356072167374848	Google	w017	Week 17	26	1	208787	17606	53748	965
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	w017	Week 17	151	1	188181	12272	449	6
Open Vld		AR369049153717665792	Google	w017	Week 17	1	1	187500	18750	93	9
Bündnis90/ Die Grünen		AR207068276079984640	Google	w017	Week 17	24	1	178682	12799	17005	355
Socialdemokratiet		AR237678679797268480	Google	w017	Week 17	12	1	143928	13928	832	82
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	w017	Week 17	16	1	134619	11694	337	21
Slovenska demokratska stranka		AR170068335415787520	Google	w017	Week 17	1	1	86956	8695	43	4
Bündnis 90/Die Grünen Landesverband RLP		AR50338116220747776	Google	w017	Week 17	10	1	84318	0	421	0
AfD-Kreisverband Braunschweig		AR201649882778304512	Google	w017	Week 17	8	1	80000	0	400	0
Barcelona en Comú		AR342176264901099520	Google	w017	Week 17	8	1	58500	0	292	0
Alternative für Deutschland		AR380456861733748736	Google	w017	Week 17	1	1	53846	5384	269	26
Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	w017	Week 17	4	1	52807	4780	7912	140
Maria Spyraki		AR80818777565954048	Google	w017	Week 17	4	1	34981	3183	31	0
Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"		AR420861715031261184	Google	w017	Week 17	6	1	32380	2121	161	10
Unitas		AR53945888749387776	Google	w017	Week 17	12	1	27733	0	138	0
W.R.P.R., s.r.o.		AR111802190602960896	Google	w017	Week 17	1	1	25000	2500	125	12
DOPRAVA		AR56197688563073024	Google	w017	Week 17	3	1	19500	0	705	67
Michael Aastrup Jensen		AR92226485582036992	Google	w017	Week 17	2	1	15882	588	79	2
Studio Montrucchio Capello snc		AR159631771044937728	Google	w017	Week 17	6	1	13941	0	108	4
European People’s Party		AR308399267695820800	Google	w017	Week 17	1	1	10000	0	50	0
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	w017	Week 17	6	1	7966	0	155	12
Dansk Folkeparti - Århus Lokalforening		AR167070242084749312	Google	w017	Week 17	6	1	6636	0	72	4
ODS		AR230482101315567616	Google	w017	Week 17	3	1	4703	0	23	0
SPD		AR456734381399080960	Google	w017	Week 17	2	1	4041	0	20	0
GroenLinks		AR148211418645135360	Google	w017	Week 17	1	1	1250	0	6	0
Nomada Stowarzyszenie		114318528622863	Facebook	w017	Week 17	1	1	833	166	3	0
