advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Hämeen Uusi Suunta ry		AR330633591832707072	Google	w015	Week 15	12	1	564000	52000	62720	1260
Fianna Fáil		AR101183107301900288	Google	w015	Week 15	16	1	554149	54856	551	48
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	w015	Week 15	19	1	535660	51320	19431	355
Savo-Karjalan vihreät ry		AR343251587273064448	Google	w015	Week 15	24	1	506470	45294	494	0
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	w015	Week 15	26	1	415567	36461	14205	297
GREEN DAY, s.r.o		AR423241058193768448	Google	w015	Week 15	47	1	397529	25492	1145	41
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	w015	Week 15	4	1	339235	32798	9952	170
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	w015	Week 15	168	1	310119	4000	20472	456
Vapaus ry		AR124593908880506880	Google	w015	Week 15	19	1	233042	14000	535	0
Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	w015	Week 15	41	1	221791	7500	1627	95
Yhteinen hyvä ry		AR296997332115783680	Google	w015	Week 15	33	1	178457	2800	1329	62
SPD Berlin		AR257142234632159232	Google	w015	Week 15	9	1	175330	15339	4959	105
Työlinjalla ry		AR88565111861542912	Google	w015	Week 15	14	1	139999	0	699	0
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	w015	Week 15	16	1	137175	11694	350	21
Tampereen Vihreät ry		AR4096230569279488	Google	w015	Week 15	13	1	130000	0	650	0
Maailman Paras Pääkaupunki ry		AR221113437613195264	Google	w015	Week 15	17	1	115667	5600	1733	156
Občanská demokratická strana		AR37429025076936704	Google	w015	Week 15	1	1	100000	10000	500	49
Freiheitliche Partei Österreich		AR333020356698701824	Google	w015	Week 15	23	1	97029	1034	2585	43
Bündnis90/ Die Grünen		AR207068276079984640	Google	w015	Week 15	21	1	79792	4285	3656	80
Gestion et Action Libérale		AR201311233196949504	Google	w015	Week 15	31	1	52830	1320	4457	99
Janika Takatalo		AR113027046556303360	Google	w015	Week 15	12	1	51799	0	259	0
Maria Spyraki		AR80818777565954048	Google	w015	Week 15	4	1	41652	3786	37	0
Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	w015	Week 15	4	1	30000	0	150	0
Alternative für Deutschland		AR380456861733748736	Google	w015	Week 15	1	1	30000	3000	15	0
Uusmaalaisten puolesta ry		AR139371345157816320	Google	w015	Week 15	3	1	21999	0	1100	109
Michael Aastrup Jensen		AR92226485582036992	Google	w015	Week 15	1	1	20588	2058	102	10
Párbeszéd Magyarországért		AR567356246269624320	Google	w015	Week 15	2	1	12499	0	62	0
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	w015	Week 15	6	1	8295	0	236	21
Tėvynės Sąjunga – Lietuvos krikščionys demokratai		AR186518403756851200	Google	w015	Week 15	2	1	6500	0	212	20
SPD		AR456734381399080960	Google	w015	Week 15	2	1	4041	0	20	0
Dansk Folkeparti - Århus Lokalforening		AR167070242084749312	Google	w015	Week 15	2	1	3684	0	18	0
GroenLinks		AR148211418645135360	Google	w015	Week 15	1	1	1320	0	6	0
