week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-16	EE	Estonia	343	61	5147890	1784971	29877	3900
w019	Week 19	2019-05-06	2019-05-12	EE	Estonia	461	79	7333430	2536326	45338	5981
w018	Week 18	2019-04-29	2019-05-05	EE	Estonia	346	87	3851011	1493811	25190	4497
w017	Week 17	2019-04-22	2019-04-28	EE	Estonia	301	83	455056	138312	1884	122
w016	Week 16	2019-04-15	2019-04-21	EE	Estonia	311	97	932137	344736	3551	380
w015	Week 15	2019-04-08	2019-04-14	EE	Estonia	416	156	653930	215396	3916	291
w014	Week 14	2019-04-01	2019-04-07	EE	Estonia	338	156	425016	139066	2401	141
w013	Week 13	2019-03-25	2019-03-31	EE	Estonia	269	135	382096	137037	1670	242
w012	Week 12	2019-03-18	2019-03-24	EE	Estonia	257	122	512264	187060	2687	417
w011	Week 11	2019-03-11	2019-03-17	EE	Estonia	162	74	281646	97076	1379	198
w010	Week 10	2019-03-04	2019-03-10	EE	Estonia	182	66	244656	84308	898	41
w009	Week 9	2019-02-25	2019-03-03	EE	Estonia	108	56	339738	115987	1531	83
w008	Week 8	2019-02-18	2019-02-24	EE	Estonia	93	48	233424	78177	1158	92
w007	Week 7	2019-02-11	2019-02-17	EE	Estonia	61	37	119824	44045	610	42
w006	Week 6	2019-02-04	2019-02-10	EE	Estonia	57	29	123121	30772	563	9
w005	Week 5	2019-01-28	2019-02-03	EE	Estonia	67	26	30068	10240	355	2
w004	Week 4	2019-01-21	2019-01-27	EE	Estonia	56	21	23016	6099	571	0
w003	Week 3	2019-01-14	2019-01-20	EE	Estonia	67	24	34350	12382	566	17
w002	Week 2	2019-01-07	2019-01-13	EE	Estonia	47	20	45595	10497	435	0
w001	Week 1	2019-01-01	2019-01-06	EE	Estonia	32	13	39199	9896	445	1
