advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
David Casa	David Casa	193035580892638	Facebook	d098	2019-04-08	MT	Malta	5	1	45020	9004	89	0
Alfred Sant	Alfred Sant	537789116260209	Facebook	d098	2019-04-08	MT	Malta	3	1	39999	14000	139	20
Roberta Metsola		406824526101449	Facebook	d098	2019-04-08	MT	Malta	6	1	37640	9000	261	0
PD Martin Cauchi Inglott		181379916072401	Facebook	d098	2019-04-08	MT	Malta	1	1	24999	4999	49	0
Frank Psaila		458318884361628	Facebook	d098	2019-04-08	MT	Malta	6	1	16966	3666	70	0
Joe Sammut		433245190070343	Facebook	d098	2019-04-08	MT	Malta	1	1	15183	7591	37	7
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	d098	2019-04-08	MT	Malta	3	1	14047	2809	57	0
Miriam Dalli	Kearon Bruno 	277980849002904	Facebook	d098	2019-04-08	MT	Malta	1	1	11111	5555	55	11
Lovin Malta		1700937210129433	Facebook	d098	2019-04-08	MT	Malta	1	1	9999	2000	19	0
Live Communications for MEP Elections May 2019		962042630582450	Facebook	d098	2019-04-08	MT	Malta	4	1	9166	2583	37	0
Josef Caruana		166617437361908	Facebook	d098	2019-04-08	MT	Malta	3	1	7825	1993	26	0
James Grech		1050376408471129	Facebook	d098	2019-04-08	MT	Malta	1	1	6249	1250	12	0
Kialo		729627343834501	Facebook	d098	2019-04-08	MT	Malta	5	1	6133	2544	60	16
European Commission		107898832590939	Facebook	d098	2019-04-08	MT	Malta	2	1	5999	1499	19	0
Give A Vote		2186129244970085	Facebook	d098	2019-04-08	MT	Malta	2	1	5811	1213	55	11
European Parliament		178362315106	Facebook	d098	2019-04-08	MT	Malta	3	1	5090	1000	27	0
JCI Malta		296046500464235	Facebook	d098	2019-04-08	MT	Malta	1	1	4999	2499	49	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d098	2019-04-08	MT	Malta	26	1	3445	1610	7	2
TimesTalk		550274665021586	Facebook	d098	2019-04-08	MT	Malta	1	1	3333	1666	33	0
Bjorn Formosa		489925237846658	Facebook	d098	2019-04-08	MT	Malta	3	1	2512	596	11	0
Falzon Renald - Kunsillier Hal Qormi.		1586042681631099	Facebook	d098	2019-04-08	MT	Malta	1	1	2499	499	49	0
Noyah Spiteri Hammett		169080930225029	Facebook	d098	2019-04-08	MT	Malta	1	1	2447	489	4	0
Noel Cassar		290329184871610	Facebook	d098	2019-04-08	MT	Malta	1	1	2173	434	4	0
Il-Laburisti		759457894262359	Facebook	d098	2019-04-08	MT	Malta	1	1	1999	1000	19	0
sea-eye		728126633959903	Facebook	d098	2019-04-08	MT	Malta	1	1	1935	387	3	0
Malta Independent		480288348662981	Facebook	d098	2019-04-08	MT	Malta	1	1	1666	333	33	0
Kearon Bruno		422737994550764	Facebook	d098	2019-04-08	MT	Malta	1	1	1666	333	33	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	d098	2019-04-08	MT	Malta	1	1	1515	303	3	0
veco		249365915654546	Facebook	d098	2019-04-08	MT	Malta	1	1	1428	714	14	0
UNRWA		105171192862790	Facebook	d098	2019-04-08	MT	Malta	4	1	1272	520	5	0
Romilda Baldacchino Zarb		295310111175191	Facebook	d098	2019-04-08	MT	Malta	1	1	1249	250	24	0
Save the Refugees		1931458237163388	Facebook	d098	2019-04-08	MT	Malta	6	1	1150	297	6	0
Europe Direct Information Centre - EDIC - University of Malta		1555451441235396	Facebook	d098	2019-04-08	MT	Malta	1	1	1110	555	11	0
Institute for European Studies - University of Malta		341488652531574	Facebook	d098	2019-04-08	MT	Malta	1	1	999	500	8	0
Mina Tolu		195308614721782	Facebook	d098	2019-04-08	MT	Malta	1	1	999	199	19	0
UWA Research		209044389164879	Facebook	d098	2019-04-08	MT	Malta	1	1	930	186	5	1
Mark Cocker		2248590628686853	Facebook	d098	2019-04-08	MT	Malta	1	1	909	454	9	0
Di Destra - Italiani all'Estero		136736060292555	Facebook	d098	2019-04-08	MT	Malta	1	1	909	454	8	0
VoteWatch Europe		355087424564148	Facebook	d098	2019-04-08	MT	Malta	5	1	793	367	1	0
Liberty, Equality & Justice		273672286896165	Facebook	d098	2019-04-08	MT	Malta	5	1	793	90	42	0
Joseph Gatt		2562123520490050	Facebook	d098	2019-04-08	MT	Malta	1	1	752	376	7	0
Josianne Cutajar		337620233111013	Facebook	d098	2019-04-08	MT	Malta	5	1	672	212	15	0
Kiwi.com		334822256561481	Facebook	d098	2019-04-08	MT	Malta	1	1	546	109	5	1
