age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	NL	Netherlands	6	4	178	83	0	0
18_24	18-24	NL	Netherlands	107	44	482752	184523	3130	258
25_34	25-34	NL	Netherlands	113	47	504014	183364	3219	357
35_44	35-44	NL	Netherlands	109	47	366676	129286	2376	283
45_54	45-54	NL	Netherlands	107	47	364932	130625	2749	339
55_64	55-64	NL	Netherlands	105	45	282524	100870	2276	283
65_	65+	NL	Netherlands	96	39	186524	64345	1684	180
