advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDA	CDA	320374518118	Facebook	65_	65+	NL	Netherlands	8	1	297576	130076	1861	459
European Parliament	European Parliament	178362315106	Facebook	65_	65+	NL	Netherlands	11	1	236250	97557	1452	359
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	65_	65+	NL	Netherlands	23	1	230816	87183	1296	366
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	65_	65+	NL	Netherlands	9	1	227431	92620	2649	545
Jesse Klaver	GroenLinks	687496011309020	Facebook	65_	65+	NL	Netherlands	3	1	155646	63783	1479	296
College voor de Rechten van de Mens	College voor de Rechten van de Mens	176804439190262	Facebook	65_	65+	NL	Netherlands	8	1	151136	60411	968	289
VVD	VVD	121264564551002	Facebook	65_	65+	NL	Netherlands	29	1	148189	62956	992	175
Partij voor de Dieren	Partij voor de Dieren	102287806490622	Facebook	65_	65+	NL	Netherlands	16	1	102288	39991	906	316
Esther de Lange	Esther de Lange	206205079489175	Facebook	65_	65+	NL	Netherlands	10	1	97314	41863	277	42
D66	D66	52985377549	Facebook	65_	65+	NL	Netherlands	19	1	90232	33544	587	99
GroenLinks	GroenLinks	175740570505	Facebook	65_	65+	NL	Netherlands	14	1	89214	39187	1099	297
ChristenUnie	ChristenUnie	211661062254003	Facebook	65_	65+	NL	Netherlands	21	1	82484	41054	534	99
Paul Tang	PvdA	208020512703248	Facebook	65_	65+	NL	Netherlands	6	1	81202	31763	439	68
Gert-Jan Segers	ChristenUnie	147772805659767	Facebook	65_	65+	NL	Netherlands	6	1	63631	19449	642	192
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	65_	65+	NL	Netherlands	42	1	63030	17822	869	53
Volt Nederland	Volt Nederland	146644665960101	Facebook	65_	65+	NL	Netherlands	46	1	59944	16773	1222	43
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	65_	65+	NL	Netherlands	4	1	54708	23179	389	144
SP	SP	128393027527	Facebook	65_	65+	NL	Netherlands	16	1	46327	15612	557	118
Stem Roy Europa in	Van Run Jan Joep Willem	285840025653872	Facebook	65_	65+	NL	Netherlands	3	1	38923	7784	407	74
CDA Zuid-Holland	CDA Zuid-Holland	1523833891223465	Facebook	65_	65+	NL	Netherlands	48	1	31042	11867	245	9
Rosa_Molenaar		372789573197562	Facebook	65_	65+	NL	Netherlands	1	1	27221	5444	271	54
CDA Overijssel	CDA Overijssel	206932742776182	Facebook	65_	65+	NL	Netherlands	2	1	25997	6680	90	0
Elke Stem Telt	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	1443518785699143	Facebook	65_	65+	NL	Netherlands	1	1	21656	10828	108	21
Malik Azmani	Malik Azmani	1734459723547461	Facebook	65_	65+	NL	Netherlands	26	1	20435	6352	365	13
Mensen met een Missie	Klaassen Danny	261743583890104	Facebook	65_	65+	NL	Netherlands	1	1	19136	3827	37	0
