week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-13	UK	United Kingdom	2012	269	4190932	1415647	60530	6664
w019	Week 19	2019-05-06	2019-05-12	UK	United Kingdom	3820	586	39394959	13982367	545299	70658
w018	Week 18	2019-04-29	2019-05-05	UK	United Kingdom	7169	1438	59687895	19905989	922829	114727
w017	Week 17	2019-04-22	2019-04-28	UK	United Kingdom	5707	1238	43504660	14537461	602471	74317
w016	Week 16	2019-04-15	2019-04-21	UK	United Kingdom	4361	1164	25529658	8060705	371376	34740
w015	Week 15	2019-04-08	2019-04-14	UK	United Kingdom	4659	1263	41168809	14524049	500660	71049
w014	Week 14	2019-04-01	2019-04-07	UK	United Kingdom	4228	1143	35300524	11747234	454114	62215
w013	Week 13	2019-03-25	2019-03-31	UK	United Kingdom	5302	1170	35360253	11233166	533816	62853
w012	Week 12	2019-03-18	2019-03-24	UK	United Kingdom	5562	1043	49818828	17019321	687765	87842
w011	Week 11	2019-03-11	2019-03-17	UK	United Kingdom	4071	886	38234708	12712369	429013	44370
w010	Week 10	2019-03-04	2019-03-10	UK	United Kingdom	3200	828	26688110	9075058	291907	38317
w009	Week 9	2019-02-25	2019-03-03	UK	United Kingdom	2872	768	27020608	8796369	310254	45048
w008	Week 8	2019-02-18	2019-02-24	UK	United Kingdom	3395	677	41647208	14812196	479378	66841
w007	Week 7	2019-02-11	2019-02-17	UK	United Kingdom	2147	624	20815576	7031582	208121	25243
w006	Week 6	2019-02-04	2019-02-10	UK	United Kingdom	2083	581	26288233	10125678	261430	33444
w005	Week 5	2019-01-28	2019-02-03	UK	United Kingdom	2468	536	36578804	12471473	345417	51671
w004	Week 4	2019-01-21	2019-01-27	UK	United Kingdom	2350	514	24562913	8434608	292476	42606
w003	Week 3	2019-01-14	2019-01-20	UK	United Kingdom	2295	508	28308821	9563371	302909	43635
w002	Week 2	2019-01-07	2019-01-13	UK	United Kingdom	1564	429	23223412	7373999	211502	33861
w001	Week 1	2019-01-01	2019-01-06	UK	United Kingdom	2319	328	49482658	16388271	504854	78643
