gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	EL	Greece	5901	1196	54361211	19761091	223721	21962
m	male	EL	Greece	5657	1180	93638545	33203699	372856	32820
u	unknown	EL	Greece	5092	1116	818343	292390	3384	333
