advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kyriakos Mitsotakis		34848567724	Facebook	m	male	EL	Greece	68	1	7150012	3034104	17270	3461
European Parliament		178362315106	Facebook	m	male	EL	Greece	44	1	5999988	2792524	22382	5177
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	m	male	EL	Greece	149	1	4983459	1790833	19580	2461
Kialo		729627343834501	Facebook	m	male	EL	Greece	352	1	4374569	1784900	21138	4899
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	m	male	EL	Greece	110	1	3876812	1475124	18526	2847
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	m	male	EL	Greece	22	1	3474886	1542076	6237	1320
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	m	male	EL	Greece	98	1	3324454	1214164	11702	1354
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	m	male	EL	Greece	131	1	2828766	786331	9022	125
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	m	male	EL	Greece	80	1	2194355	475341	5441	0
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	m	male	EL	Greece	145	1	2113597	602556	14664	144
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ		82362291274	Facebook	m	male	EL	Greece	9	1	1927367	861956	7878	1556
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	m	male	EL	Greece	19	1	1656840	729186	2342	225
Nikos Papandreou		2245032148843299	Facebook	m	male	EL	Greece	88	1	1576913	402518	6856	121
Ioannis Vardakastanis		195643347979465	Facebook	m	male	EL	Greece	87	1	1533754	597778	7265	416
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	m	male	EL	Greece	61	1	1457285	412363	4278	134
Κατερινα Μαρκου		832766380123763	Facebook	m	male	EL	Greece	13	1	1215078	456214	1692	189
Vouliwatch		627330267312880	Facebook	m	male	EL	Greece	8	1	1113431	444748	2571	1061
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	m	male	EL	Greece	36	1	1095304	346243	2484	0
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	m	male	EL	Greece	37	1	1087039	324289	3029	72
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	m	male	EL	Greece	46	1	932528	222159	3309	0
Άννα Μισέλ Ασημακοπούλου		1394997234118853	Facebook	m	male	EL	Greece	5	1	877631	350533	1141	201
Eva Kaili	Eva Kaili	13721812367	Facebook	m	male	EL	Greece	13	1	873044	345769	4606	780
Νίκος Ανδρουλάκης		216089191899991	Facebook	m	male	EL	Greece	16	1	770677	316147	2197	270
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	m	male	EL	Greece	44	1	766231	250030	2565	63
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	m	male	EL	Greece	11	1	731858	256926	1854	449
Παύλος Ελευθεριάδης		768996799785550	Facebook	m	male	EL	Greece	20	1	699630	217300	1475	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m	male	EL	Greece	32	1	686018	320327	1609	446
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	m	male	EL	Greece	25	1	684701	278568	2235	333
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	m	male	EL	Greece	57	1	661134	166313	4029	0
Βασίλης Σωτηρόπουλος	Vasileios Sotiropoulos	428087111291406	Facebook	m	male	EL	Greece	33	1	635297	149111	2518	0
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	m	male	EL	Greece	10	1	628916	219836	1451	193
Μιχαλίτσης Κωνσταντίνος		760837734005868	Facebook	m	male	EL	Greece	14	1	624713	262026	916	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	m	male	EL	Greece	12	1	622296	219532	1248	120
INBOX		369693523475596	Facebook	m	male	EL	Greece	5	1	567896	225257	628	73
Μαρία Σπυράκη		657782574275153	Facebook	m	male	EL	Greece	26	1	557834	194706	1440	0
Παναγιώτης Ε. Νίκας	Παναγιώτης Ε. Νίκας	627249040690694	Facebook	m	male	EL	Greece	39	1	533969	132209	2809	55
Γιώργος Λογιάδης - George Logiadis		630354077426821	Facebook	m	male	EL	Greece	5	1	487874	206250	337	0
Ισμήνη Μώρου - Υποψήφια Ευρωβουλευτής		650014548746122	Facebook	m	male	EL	Greece	12	1	487534	158860	1523	173
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m	male	EL	Greece	50	1	445778	194227	2097	451
Greens/EFA in the European Parliament		150527751674751	Facebook	m	male	EL	Greece	25	1	411482	184037	417	72
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	m	male	EL	Greece	29	1	408194	111662	1622	0
Άρης Βρούστης		467783713352058	Facebook	m	male	EL	Greece	2	1	385578	153358	466	76
Νίκος Χουντής-Nikos Chountis		462603193829493	Facebook	m	male	EL	Greece	25	1	377449	89799	1828	0
راهنمای پناهندگان Refugee.Info دليل اللاجئ		950581228335358	Facebook	m	male	EL	Greece	9	1	367371	95711	885	58
Theodore Douloumpekis		310648756200075	Facebook	m	male	EL	Greece	28	1	364513	123625	2176	101
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	m	male	EL	Greece	7	1	363647	161234	423	0
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	m	male	EL	Greece	5	1	363635	133755	839	293
