advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	m35_44	male (35-44)	PL	Poland	490	1	1637300	650564	5815	1275
Patryk Jaki		199877710116314	Facebook	m35_44	male (35-44)	PL	Poland	240	1	1535345	609955	6747	1483
Gazeta Wyborcza		63563473556	Facebook	m35_44	male (35-44)	PL	Poland	387	1	869970	281982	1858	279
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	m35_44	male (35-44)	PL	Poland	138	1	856863	358464	5972	1196
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	m35_44	male (35-44)	PL	Poland	25	1	771871	360665	1400	452
European Parliament		178362315106	Facebook	m35_44	male (35-44)	PL	Poland	50	1	602127	273010	1632	414
Kialo		729627343834501	Facebook	m35_44	male (35-44)	PL	Poland	370	1	513632	211040	3309	797
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	m35_44	male (35-44)	PL	Poland	73	1	481644	185957	1009	228
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	m35_44	male (35-44)	PL	Poland	30	1	474700	213020	602	99
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	m35_44	male (35-44)	PL	Poland	43	1	348418	123013	888	178
European Greens		141366725876424	Facebook	m35_44	male (35-44)	PL	Poland	33	1	288959	133233	1043	246
PolEXIT		2001582129931761	Facebook	m35_44	male (35-44)	PL	Poland	17	1	278661	119471	577	121
Sylwia Spurek		1967695263556184	Facebook	m35_44	male (35-44)	PL	Poland	24	1	271562	106583	434	108
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	m35_44	male (35-44)	PL	Poland	34	1	244790	86516	549	113
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	m35_44	male (35-44)	PL	Poland	52	1	216333	71876	740	180
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	m35_44	male (35-44)	PL	Poland	11	1	214165	96007	568	111
Satronik - Pompy Ciepła		276627982527247	Facebook	m35_44	male (35-44)	PL	Poland	6	1	211723	86129	145	29
Partia Zieloni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	48391402694	Facebook	m35_44	male (35-44)	PL	Poland	33	1	202129	50306	648	125
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	m35_44	male (35-44)	PL	Poland	40	1	198904	75510	478	126
Kospel S.A.		105979422814402	Facebook	m35_44	male (35-44)	PL	Poland	3	1	180809	81351	735	147
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	m35_44	male (35-44)	PL	Poland	26	1	169740	63058	636	135
Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	m35_44	male (35-44)	PL	Poland	87	1	162689	42013	339	49
Dariusz Rosati	CommSense	238903929634988	Facebook	m35_44	male (35-44)	PL	Poland	34	1	159130	35308	347	64
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	m35_44	male (35-44)	PL	Poland	28	1	154730	54684	352	78
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	m35_44	male (35-44)	PL	Poland	11	1	145948	57690	308	81
