age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	EL	Greece	1184	305	3097593	1153447	7914	565
18_24	18-24	EL	Greece	6547	1261	44375855	17592320	134288	17519
25_34	25-34	EL	Greece	7341	1372	42043155	16024080	148800	16738
35_44	35-44	EL	Greece	7372	1358	41115644	15113987	156343	15023
45_54	45-54	EL	Greece	7199	1311	38233112	13464395	161592	13189
55_64	55-64	EL	Greece	6359	1247	27968010	9358198	126454	8631
65_	65+	EL	Greece	5752	1135	16106428	5369519	73695	5090
