week_code_filter	week_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w013	Week 13	European Parliament		178362315106	Facebook	524	1	27425427	12051507	118558	27123
w013	Week 13	Partido Popular Regional De Canarias		AR288284801977286656	Google	134	1	16361322	1591095	9296	488
w013	Week 13	Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	106	1	8196155	814755	1646	0
w013	Week 13	Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	52	1	5866249	578614	1478	74
w013	Week 13	Suomen Keskusta r.p.		AR441112520191639552	Google	25	1	5248970	520100	86313	1493
w013	Week 13	People's Vote UK	People's Vote	748608695327755	Facebook	350	1	3786866	1036121	70066	12001
w013	Week 13	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	7	1	3024993	1325000	8493	2825
w013	Week 13	SPD	SPD	47930567748	Facebook	317	1	2838683	806000	46783	3900
w013	Week 13	Sosialidemokraatit SDP		108945982480217	Facebook	53	1	2765566	1228514	17150	4890
w013	Week 13	Wholesome Culture		1664959567149320	Facebook	5	1	2599995	1150000	5870	1157
w013	Week 13	European Commission		107898832590939	Facebook	18	1	2578930	1212551	9479	2342
w013	Week 13	The Labour Party	The Labour Party	25749647410	Facebook	24	1	2481408	1089785	22298	4996
w013	Week 13	Greenpeace Polska		32104614789	Facebook	29	1	2385623	1052952	5512	1492
w013	Week 13	Vattenfall Sverige		608975645850217	Facebook	24	1	2242586	1026666	27370	7851
w013	Week 13	NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	2	1	2210997	221099	10741	179
w013	Week 13	Britain's Future	Britain's Future	1625300137516491	Facebook	1101	1	2200773	432083	79129	1851
w013	Week 13	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	13	1	1977495	886250	2820	1150
w013	Week 13	Kialo		729627343834501	Facebook	24	1	1874976	711000	17870	4272
w013	Week 13	Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	30	1	1813322	799000	1949	219
w013	Week 13	Venstres Landsorganisation		AR283015942256984064	Google	9	1	1731000	172500	99930	1740
w013	Week 13	China Xinhua News		338109312883186	Facebook	3	1	1699997	800000	976	178
w013	Week 13	Aboca		295129913955200	Facebook	48	1	1485164	419289	3160	0
w013	Week 13	Ministère de l'Intérieur		103146727990	Facebook	32	1	1453400	603529	7576	1764
w013	Week 13	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	52	1	1420584	461859	9225	1707
w013	Week 13	Covestro		150793518281117	Facebook	8	1	1407483	574962	1466	304
