impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	IT	Italy	4286	1692	3476180	0	341318	4
1k_5k	1k - 5k	IT	Italy	5485	2437	23719430	4744835	466549	21
5k_10k	5k - 10k	IT	Italy	2503	1354	21000935	10501517	209127	701
10k_50k	10k - 50k	IT	Italy	3643	1376	137998886	27600329	434046	41001
50k_100k	50k - 100k	IT	Italy	773	329	49513858	24757176	206201	40929
100k_200k	100k - 200k	IT	Italy	473	200	54928585	27464430	165707	48912
200k_500k	200k - 500k	IT	Italy	338	142	89598239	35839367	258494	68107
500k_1m	500k - 1m	IT	Italy	117	58	51713484	25856768	166318	39978
