advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kyriakos Mitsotakis		34848567724	Facebook	central_greece_region_EL	Central Greece (region), Greece	98	1	771630	333880	1832	352
European Parliament		178362315106	Facebook	central_greece_region_EL	Central Greece (region), Greece	48	1	574516	272156	1848	457
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	central_greece_region_EL	Central Greece (region), Greece	226	1	432903	154169	2019	202
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	central_greece_region_EL	Central Greece (region), Greece	54	1	431860	182410	806	119
INBOX	New Digital Media	369693523475596	Facebook	central_greece_region_EL	Central Greece (region), Greece	64	1	349801	144849	474	35
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	central_greece_region_EL	Central Greece (region), Greece	116	1	291513	85514	967	27
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	central_greece_region_EL	Central Greece (region), Greece	117	1	253551	94177	1171	185
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	central_greece_region_EL	Central Greece (region), Greece	42	1	239745	108849	625	129
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	central_greece_region_EL	Central Greece (region), Greece	14	1	164981	75491	247	67
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	central_greece_region_EL	Central Greece (region), Greece	186	1	157232	50602	1284	4
Χαλκίδα Ζωντανή Πόλη	CPagonis	2049766581779230	Facebook	central_greece_region_EL	Central Greece (region), Greece	29	1	156303	43063	1564	0
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	central_greece_region_EL	Central Greece (region), Greece	111	1	153475	47262	657	40
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	central_greece_region_EL	Central Greece (region), Greece	43	1	152484	31652	334	0
Χρήστος Παγώνης	Χρήστος Παγώνης	1399423173671930	Facebook	central_greece_region_EL	Central Greece (region), Greece	14	1	146425	32790	1121	0
Kialo		729627343834501	Facebook	central_greece_region_EL	Central Greece (region), Greece	337	1	131888	54086	597	139
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	central_greece_region_EL	Central Greece (region), Greece	22	1	122419	50607	270	20
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	central_greece_region_EL	Central Greece (region), Greece	43	1	109381	44713	260	36
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	central_greece_region_EL	Central Greece (region), Greece	23	1	103042	38774	185	9
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	central_greece_region_EL	Central Greece (region), Greece	67	1	101352	30038	329	12
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	central_greece_region_EL	Central Greece (region), Greece	90	1	99121	29864	678	84
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	central_greece_region_EL	Central Greece (region), Greece	52	1	99108	28113	417	5
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	central_greece_region_EL	Central Greece (region), Greece	10	1	96026	28324	240	36
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	central_greece_region_EL	Central Greece (region), Greece	30	1	93811	31164	161	0
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	central_greece_region_EL	Central Greece (region), Greece	62	1	89547	30147	432	22
Μιχαλίτσης Κωνσταντίνος	Μιχαλιτσης Κωνσταντινος 	760837734005868	Facebook	central_greece_region_EL	Central Greece (region), Greece	17	1	84478	31714	112	0
