advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	tolna_county_HU	Tolna County, Hungary	62	1	609793	286014	1310	584
Fidesz	Fidesz	9844779306	Facebook	tolna_county_HU	Tolna County, Hungary	93	1	416989	196854	1361	666
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	tolna_county_HU	Tolna County, Hungary	72	1	348467	142897	278	80
European Parliament		178362315106	Facebook	tolna_county_HU	Tolna County, Hungary	102	1	295406	134868	800	254
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	tolna_county_HU	Tolna County, Hungary	146	1	199398	73374	327	122
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	tolna_county_HU	Tolna County, Hungary	85	1	195401	83244	493	198
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	tolna_county_HU	Tolna County, Hungary	67	1	163981	66747	319	111
MSZP	MSZP	115388925185513	Facebook	tolna_county_HU	Tolna County, Hungary	42	1	158768	69247	272	107
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	tolna_county_HU	Tolna County, Hungary	44	1	140534	61354	138	48
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	tolna_county_HU	Tolna County, Hungary	16	1	96479	41859	175	81
European Greens		141366725876424	Facebook	tolna_county_HU	Tolna County, Hungary	35	1	65386	28161	198	60
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	tolna_county_HU	Tolna County, Hungary	33	1	63064	22813	100	22
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	tolna_county_HU	Tolna County, Hungary	27	1	62074	24128	98	29
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	tolna_county_HU	Tolna County, Hungary	11	1	61329	26159	157	71
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	tolna_county_HU	Tolna County, Hungary	32	1	57893	25123	103	37
Greenpeace Magyarország		35634348348	Facebook	tolna_county_HU	Tolna County, Hungary	59	1	51757	21379	109	7
European Commission		107898832590939	Facebook	tolna_county_HU	Tolna County, Hungary	8	1	45425	20672	166	44
Dúró Dóra		191946490841225	Facebook	tolna_county_HU	Tolna County, Hungary	19	1	41021	19063	95	41
Ujhelyi István dr.	MSZP	734217673259088	Facebook	tolna_county_HU	Tolna County, Hungary	19	1	40170	16646	99	36
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	tolna_county_HU	Tolna County, Hungary	14	1	38816	15784	66	21
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	tolna_county_HU	Tolna County, Hungary	10	1	37632	14272	62	23
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	tolna_county_HU	Tolna County, Hungary	21	1	34633	14079	51	15
Morvai Krisztina		282077899700	Facebook	tolna_county_HU	Tolna County, Hungary	4	1	32722	16005	41	14
Itthonról Otthonra		795559303924823	Facebook	tolna_county_HU	Tolna County, Hungary	1	1	32000	16000	19	9
Budapest 10-es Választókerület		757956501234552	Facebook	tolna_county_HU	Tolna County, Hungary	24	1	31935	10048	72	14
