advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	veszprem_county_HU	Veszprém County, Hungary	63	1	1010933	475879	2139	955
Fidesz	Fidesz	9844779306	Facebook	veszprem_county_HU	Veszprém County, Hungary	93	1	610188	287514	1976	967
European Parliament		178362315106	Facebook	veszprem_county_HU	Veszprém County, Hungary	102	1	516555	234170	1433	440
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	veszprem_county_HU	Veszprém County, Hungary	73	1	474116	195212	380	112
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	veszprem_county_HU	Veszprém County, Hungary	88	1	353755	150994	873	343
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	veszprem_county_HU	Veszprém County, Hungary	151	1	353230	124431	691	228
MSZP	MSZP	115388925185513	Facebook	veszprem_county_HU	Veszprém County, Hungary	47	1	330941	125827	575	210
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	veszprem_county_HU	Veszprém County, Hungary	42	1	242019	101069	198	59
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	veszprem_county_HU	Veszprém County, Hungary	67	1	227563	91491	460	159
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	veszprem_county_HU	Veszprém County, Hungary	18	1	154773	40361	322	81
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	veszprem_county_HU	Veszprém County, Hungary	17	1	154020	65672	287	130
Dúró Dóra		191946490841225	Facebook	veszprem_county_HU	Veszprém County, Hungary	20	1	150495	44136	420	110
European Greens		141366725876424	Facebook	veszprem_county_HU	Veszprém County, Hungary	35	1	119268	51288	354	110
Rig Lajos	Országgyűlés Hivatala Jobbik Frakció	773120112778785	Facebook	veszprem_county_HU	Veszprém County, Hungary	4	1	107059	22806	207	55
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	veszprem_county_HU	Veszprém County, Hungary	35	1	95763	40987	175	59
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	veszprem_county_HU	Veszprém County, Hungary	27	1	92701	35821	148	43
Greenpeace Magyarország		35634348348	Facebook	veszprem_county_HU	Veszprém County, Hungary	64	1	91559	36191	240	13
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	veszprem_county_HU	Veszprém County, Hungary	33	1	87622	31063	152	34
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	veszprem_county_HU	Veszprém County, Hungary	30	1	83724	24762	239	71
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	veszprem_county_HU	Veszprém County, Hungary	11	1	83061	35529	213	97
European Commission		107898832590939	Facebook	veszprem_county_HU	Veszprém County, Hungary	8	1	73370	33269	263	72
Kialo		729627343834501	Facebook	veszprem_county_HU	Veszprém County, Hungary	296	1	72749	29404	431	108
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	veszprem_county_HU	Veszprém County, Hungary	10	1	61363	23247	101	38
Ujhelyi István dr.	MSZP	734217673259088	Facebook	veszprem_county_HU	Veszprém County, Hungary	19	1	57513	24032	141	52
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	veszprem_county_HU	Veszprém County, Hungary	26	1	56220	13875	161	36
