advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	64	1	1218216	542055	2242	544
Patryk Jaki		199877710116314	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	53	1	964086	331924	3582	587
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	3	1	837009	408220	1012	202
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	85	1	765106	279489	2547	480
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	19	1	746103	346648	1180	264
Gazeta Wyborcza		63563473556	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	391	1	623953	205134	1436	210
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	112	1	591335	255387	3600	775
Kialo		729627343834501	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	360	1	429881	175638	2750	648
Greenpeace Polska		32104614789	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	66	1	373269	151511	727	165
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	16	1	347357	169462	443	82
Bogusław Sonik	KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI	75775141409	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	71	1	331336	65169	1895	106
Prof. Ryszard Legutko		557305027641691	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	6	1	324848	135453	1293	304
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	56	1	290007	113423	708	159
European Greens		141366725876424	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	32	1	282369	133745	1111	247
Amnesty International Polska		57544755889	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	67	1	260275	90484	915	263
Adam Cyrański	Adam Jan Kądziela	407715332768236	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	9	1	239767	75021	846	260
Konrad Berkowicz		140962469393020	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	6	1	164620	38863	302	42
European Commission		107898832590939	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	14	1	152782	73170	647	124
Akcja Demokracja		277892342334350	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	74	1	150045	37950	397	24
Róża Thun		273260992765744	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	4	1	147028	29406	341	68
Parlament Europejski - Biuro w Polsce		405326618416	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	16	1	139714	59410	209	33
PolEXIT		2001582129931761	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	16	1	133718	52828	312	64
Tomasz Terlecki		2272893249704364	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	12	1	124927	30854	620	103
Partia Zieloni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	48391402694	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	33	1	116992	30065	370	71
Wydawnictwo AGORA		336438736394843	Facebook	lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	12	1	105236	49242	31	2
