region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
central_finland	Central Finland	FI	Finland	2374	473	671569	160339	11044	784
central_ostrobothnia	Central Ostrobothnia	FI	Finland	1837	372	96438	19781	1913	18
etela_savo	Etelä-Savo	FI	Finland	1982	401	283125	74611	3929	243
kainuu	Kainuu	FI	Finland	1613	331	47822	9859	1852	32
kymenlaakso	Kymenlaakso	FI	Finland	2092	428	249748	65102	3458	281
lapland_finland	Lapland (Finland)	FI	Finland	2226	463	564657	143522	9405	508
north_karelia	North Karelia	FI	Finland	2060	399	125046	33252	2580	102
northern_ostrobothnia	Northern Ostrobothnia	FI	Finland	2445	488	1437610	425557	17715	1516
ostrobothnia_region	Ostrobothnia (region)	FI	Finland	2465	496	1068539	264385	16047	596
pirkanmaa	Pirkanmaa	FI	Finland	2764	579	1613482	457578	24600	2408
pohjois_savo	Pohjois-Savo	FI	Finland	2166	437	332553	93045	5553	334
paijat_hame	Päijät-Häme	FI	Finland	2176	458	365471	86347	4276	363
satakunta	Satakunta	FI	Finland	2154	449	447155	112696	7531	474
south_karelia	South Karelia	FI	Finland	1992	392	226110	52199	2923	274
southern_ostrobothnia	Southern Ostrobothnia	FI	Finland	2005	420	219164	59846	6112	135
southwest_finland	Southwest Finland	FI	Finland	3354	663	1806762	518116	34865	2520
tavastia_proper	Tavastia Proper	FI	Finland	2152	453	202466	50887	3806	179
uusimaa	Uusimaa	FI	Finland	4183	858	12314126	3786674	165120	21461
aland_islands	Åland Islands	FI	Finland	1752	356	294229	72214	2051	145
