advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm1	Last month	PT	Portugal	24	1	5381706	2541790	18835	4591
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	rm1	Last month	PT	Portugal	45	1	4912340	2078161	6000	469
Kialo		729627343834501	Facebook	rm1	Last month	PT	Portugal	165	1	1260737	526199	4443	988
Esquerda Net	Esquerda Net	116426248469551	Facebook	rm1	Last month	PT	Portugal	4	1	791033	395518	3473	1595
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rm1	Last month	PT	Portugal	17	1	471128	209441	680	117
European Commission		107898832590939	Facebook	rm1	Last month	PT	Portugal	3	1	404597	191220	440	183
Página Miguel Viegas		194651341130667	Facebook	rm1	Last month	PT	Portugal	4	1	309927	124986	795	99
VoteWatch Europe		355087424564148	Facebook	rm1	Last month	PT	Portugal	8	1	296669	127257	651	206
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rm1	Last month	PT	Portugal	7	1	244416	104637	627	90
Um universitário também chora		1429916380583545	Facebook	rm1	Last month	PT	Portugal	2	1	235865	103971	185	0
Uniarea		413110028708018	Facebook	rm1	Last month	PT	Portugal	2	1	235332	103798	185	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rm1	Last month	PT	Portugal	9	1	232223	90469	358	43
Instituto Universitário da Maia - ISMAI	Instituto Universitário da Maia - ISMAI	126517847414252	Facebook	rm1	Last month	PT	Portugal	11	1	215714	45717	999	0
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	rm1	Last month	PT	Portugal	3	1	147671	29534	692	100
CDS - PP Sesimbra	João António Anacleto Casaca 	354961308231340	Facebook	rm1	Last month	PT	Portugal	2	1	100997	49999	197	0
SNESup - Sindicato Nacional do Ensino Superior	SIndicato Nacional do Ensino Superior	1423076804611614	Facebook	rm1	Last month	PT	Portugal	3	1	97474	19495	276	0
Eu, Cláudio		329597637158905	Facebook	rm1	Last month	PT	Portugal	2	1	76727	15345	151	0
Guardian Weekly		64525551258	Facebook	rm1	Last month	PT	Portugal	8	1	71351	27141	128	33
Orelia Jewellery		404191947424	Facebook	rm1	Last month	PT	Portugal	1	1	69440	27776	15	0
Sintrazul - pela nossa terra		307268589921990	Facebook	rm1	Last month	PT	Portugal	2	1	55507	22020	372	74
Greens/EFA in the European Parliament		150527751674751	Facebook	rm1	Last month	PT	Portugal	7	1	52310	10389	461	62
Bruno Vitorino		396563611144038	Facebook	rm1	Last month	PT	Portugal	1	1	49999	10000	99	0
Rádio Azul	Ana Carla Mendes Gonçalves	143484195734712	Facebook	rm1	Last month	PT	Portugal	1	1	49998	9999	99	0
M I A M A R	Bárbara Raquel Silva Araújo	650145252038253	Facebook	rm1	Last month	PT	Portugal	2	1	49079	9626	189	0
João Castelão		180111202191505	Facebook	rm1	Last month	PT	Portugal	1	1	48196	9639	84	0
Cecilia Malmström		258966159416	Facebook	rm1	Last month	PT	Portugal	1	1	44095	17638	88	44
World Surf League		81269622057	Facebook	rm1	Last month	PT	Portugal	1	1	38849	15539	34	6
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	rm1	Last month	PT	Portugal	5	1	37318	16345	163	29
The Good Lobby		1420129598280317	Facebook	rm1	Last month	PT	Portugal	5	1	33658	15769	48	0
Opinion Podium		581957128631800	Facebook	rm1	Last month	PT	Portugal	4	1	32730	7962	186	0
Verv		560545637307176	Facebook	rm1	Last month	PT	Portugal	2	1	31355	10735	62	6
Poder & Negócios		782942372076491	Facebook	rm1	Last month	PT	Portugal	1	1	31136	6227	61	0
The Sorgentian		999473843569108	Facebook	rm1	Last month	PT	Portugal	1	1	30570	12228	27	5
Grupo Romando		368386283751545	Facebook	rm1	Last month	PT	Portugal	1	1	24736	4947	43	0
Gaia		182073298490036	Facebook	rm1	Last month	PT	Portugal	5	1	24643	11603	227	91
The Epoch		218371925673146	Facebook	rm1	Last month	PT	Portugal	2	1	23181	10210	31	0
UNICEF Europe & Central Asia		373536278864	Facebook	rm1	Last month	PT	Portugal	1	1	22812	9124	4	0
Dr Paulo Guimarães		154875968026584	Facebook	rm1	Last month	PT	Portugal	1	1	22392	11196	25	5
Lisbon Data Science Academy		304746836648642	Facebook	rm1	Last month	PT	Portugal	4	1	18511	8465	209	0
Alberto Alemanno		179635265973968	Facebook	rm1	Last month	PT	Portugal	1	1	17343	3468	34	0
item Industrietechnik		263210250720782	Facebook	rm1	Last month	PT	Portugal	2	1	16615	3809	45	0
עו"ד אירית רוזנבלום | משפחה חדשה		105223910173	Facebook	rm1	Last month	PT	Portugal	1	1	15862	3172	39	7
Maria Luz Lopes		1126500010850543	Facebook	rm1	Last month	PT	Portugal	1	1	13636	2727	27	0
European Laurel		322124128611587	Facebook	rm1	Last month	PT	Portugal	1	1	13422	2684	26	0
Européens Sans Frontières		668031516635463	Facebook	rm1	Last month	PT	Portugal	7	1	11942	4920	20	4
Climate-KIC		403370709744295	Facebook	rm1	Last month	PT	Portugal	1	1	11844	5922	34	6
Talking Europe		316028505828375	Facebook	rm1	Last month	PT	Portugal	2	1	11185	5233	52	9
