impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	CY	Cyprus	292	115	96129	0	9205	0
1k_5k	1k - 5k	CY	Cyprus	505	196	1141068	228259	22531	100
5k_10k	5k - 10k	CY	Cyprus	331	144	1551946	776050	15192	16
10k_50k	10k - 50k	CY	Cyprus	584	211	13548061	2709666	29639	788
50k_100k	50k - 100k	CY	Cyprus	140	82	3474812	1737423	10791	2533
100k_200k	100k - 200k	CY	Cyprus	93	54	2355656	1177833	9993	2265
200k_500k	200k - 500k	CY	Cyprus	85	50	2571873	1028751	7786	2067
500k_1m	500k - 1m	CY	Cyprus	40	27	2451644	1225823	11613	2375
