advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
KDU-ČSL	KDU-ČSL	251656685576	Facebook	rd1	Yesterday	CZ	Czechia	58	1	317029	93649	812	203
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	rd1	Yesterday	CZ	Czechia	85	1	233841	72825	518	119
Roman Kriz	Kriz Roman	382745889213194	Facebook	rd1	Yesterday	CZ	Czechia	148	1	215545	47986	927	193
Andrej Babiš	ANO	214827221987263	Facebook	rd1	Yesterday	CZ	Czechia	11	1	178329	59166	744	236
Evropa společně	Evropa společně	535611970260854	Facebook	rd1	Yesterday	CZ	Czechia	31	1	175581	60349	578	145
TOP 09	TOP 09	90002267161	Facebook	rd1	Yesterday	CZ	Czechia	10	1	110484	44646	518	103
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	rd1	Yesterday	CZ	Czechia	21	1	109993	44583	291	103
Pavel Poc	Poc Pavel	202974613060409	Facebook	rd1	Yesterday	CZ	Czechia	13	1	102925	39743	204	61
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	rd1	Yesterday	CZ	Czechia	8	1	101386	32388	221	61
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	rd1	Yesterday	CZ	Czechia	13	1	86009	29254	417	113
ODS - Občanská demokratická strana		30575632699	Facebook	rd1	Yesterday	CZ	Czechia	4	1	84915	36916	131	25
European Greens		141366725876424	Facebook	rd1	Yesterday	CZ	Czechia	8	1	64646	22364	268	33
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	rd1	Yesterday	CZ	Czechia	42	1	63853	22758	181	58
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	rd1	Yesterday	CZ	Czechia	21	1	59097	14000	172	41
Daniel Herman	Vasek Jiri	378072105614553	Facebook	rd1	Yesterday	CZ	Czechia	19	1	58841	15944	132	35
MUDr. Gabriela Pecková - TOP 09	Vondryska Jan	113755299053	Facebook	rd1	Yesterday	CZ	Czechia	22	1	57987	13191	245	56
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	rd1	Yesterday	CZ	Czechia	49	1	43930	11167	106	24
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	rd1	Yesterday	CZ	Czechia	5	1	39165	7833	200	69
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	rd1	Yesterday	CZ	Czechia	5	1	38665	8333	187	41
Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	rd1	Yesterday	CZ	Czechia	8	1	36331	8166	64	17
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	rd1	Yesterday	CZ	Czechia	12	1	35411	13320	198	53
Eva Decroix	ODS - Občanská demokratická strana	567229570370422	Facebook	rd1	Yesterday	CZ	Czechia	18	1	32911	6833	56	9
Veronika Vrecionová	ODS - Občanská demokratická strana	273367223021327	Facebook	rd1	Yesterday	CZ	Czechia	9	1	31496	5999	34	11
Radek Hlaváček	Hlavacek Radek	294674561247936	Facebook	rd1	Yesterday	CZ	Czechia	3	1	30998	7999	7	1
Programy do voleb	Štěpán Ryšavý - Programy do voleb	1033702273421005	Facebook	rd1	Yesterday	CZ	Czechia	19	1	30127	12054	12	1
