advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Greens	European Greens	141366725876424	Facebook	f18_24	female (18-24)	IE	Ireland	7	1	378885	171569	3301	674
Referendum Commission	Referendum Commission	580832208630212	Facebook	f18_24	female (18-24)	IE	Ireland	9	1	295910	136178	1689	332
Social Democrats	Social Democrats	1012851375393300	Facebook	f18_24	female (18-24)	IE	Ireland	35	1	286172	73577	962	0
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	f18_24	female (18-24)	IE	Ireland	7	1	267596	112953	541	95
Matt Carthy	Carthy Matt	580216935345125	Facebook	f18_24	female (18-24)	IE	Ireland	5	1	232748	113826	1106	218
Maria Walsh	Fine Gael	883806764992893	Facebook	f18_24	female (18-24)	IE	Ireland	10	1	170766	74847	1169	401
Fianna Fáil	Fianna Fáil	222629035132	Facebook	f18_24	female (18-24)	IE	Ireland	23	1	162189	68512	649	88
Labour Party	Labour Party	164027949687	Facebook	f18_24	female (18-24)	IE	Ireland	9	1	159765	79883	664	131
Fine Gael	Fine Gael	264172043210	Facebook	f18_24	female (18-24)	IE	Ireland	6	1	153074	66462	1307	359
European Parliament	European Parliament	178362315106	Facebook	f18_24	female (18-24)	IE	Ireland	15	1	144218	60267	461	145
Frances Fitzgerald	Fine Gael	302584593224671	Facebook	f18_24	female (18-24)	IE	Ireland	2	1	125220	50088	1251	250
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	f18_24	female (18-24)	IE	Ireland	27	1	103030	31208	1283	240
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	f18_24	female (18-24)	IE	Ireland	9	1	84293	30244	681	174
Green Party Ireland	Green Party Ireland	108339693065	Facebook	f18_24	female (18-24)	IE	Ireland	5	1	83877	26489	237	25
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f18_24	female (18-24)	IE	Ireland	20	1	80837	24514	621	58
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	f18_24	female (18-24)	IE	Ireland	10	1	80667	31130	555	171
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	f18_24	female (18-24)	IE	Ireland	1	1	76851	30740	768	153
European Commission	European Commission	107898832590939	Facebook	f18_24	female (18-24)	IE	Ireland	15	1	72615	32805	71	22
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	f18_24	female (18-24)	IE	Ireland	10	1	70870	17634	666	126
Brendan Smith TD	Brendan Smith 	287458667963046	Facebook	f18_24	female (18-24)	IE	Ireland	2	1	62120	31060	176	35
Amnesty International-Ireland	Amnesty International-Ireland	158961023733	Facebook	f18_24	female (18-24)	IE	Ireland	3	1	55706	27593	154	27
Women for Election	Women for Election	115885998520125	Facebook	f18_24	female (18-24)	IE	Ireland	1	1	50484	25242	252	126
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	f18_24	female (18-24)	IE	Ireland	4	1	48417	21844	443	122
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	f18_24	female (18-24)	IE	Ireland	9	1	44564	12483	163	21
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	f18_24	female (18-24)	IE	Ireland	5	1	43031	16495	298	87
