country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LT	Lithuania	13_17	13-17	278	108	281162	113949	850	105
LT	Lithuania	18_24	18-24	2300	584	9845178	3761437	37927	5680
LT	Lithuania	25_34	25-34	2639	654	8356447	3055553	35342	4968
LT	Lithuania	35_44	35-44	2637	639	7895979	3072926	27630	4162
LT	Lithuania	45_54	45-54	2546	610	6597335	2504632	23486	2989
LT	Lithuania	55_64	55-64	1924	564	4830389	1728391	17847	1476
LT	Lithuania	65_	65+	1668	496	2211446	767328	9320	673
