advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	d139	2019-05-19	RO	Romania	2	1	999999	500000	2999	750
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	d139	2019-05-19	RO	Romania	7	1	824403	391666	1081	216
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	d139	2019-05-19	RO	Romania	3	1	633330	266666	1610	332
PLUS	PLUS	1903580739951981	Facebook	d139	2019-05-19	RO	Romania	2	1	500000	250000	525	105
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d139	2019-05-19	RO	Romania	1	1	499993	199997	1050	210
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d139	2019-05-19	RO	Romania	9	1	457497	216606	835	393
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	d139	2019-05-19	RO	Romania	2	1	299998	124999	157	63
Calin Popescu Tariceanu	EvolveDreamSoft	227922987222524	Facebook	d139	2019-05-19	RO	Romania	2	1	199999	99999	385	192
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	d139	2019-05-19	RO	Romania	7	1	146427	56428	263	70
RMDSZ	RMDSZ	102601499822802	Facebook	d139	2019-05-19	RO	Romania	13	1	129996	28999	282	51
USR Maramureș	USR Maramureș	1750327845246533	Facebook	d139	2019-05-19	RO	Romania	1	1	124999	50000	262	52
Dacian Cioloş	PLUS	107543802616247	Facebook	d139	2019-05-19	RO	Romania	1	1	124999	49999	262	52
Romania #nuepsd	Future Innovation	293215748279337	Facebook	d139	2019-05-19	RO	Romania	1	1	124999	62500	131	26
Kelemen Hunor	RMDSZ	175293925828191	Facebook	d139	2019-05-19	RO	Romania	5	1	124998	44999	171	54
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	d139	2019-05-19	RO	Romania	9	1	123721	46640	185	68
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d139	2019-05-19	RO	Romania	20	1	119486	41510	562	75
PNL Oradea	PNL Oradea	304085190083197	Facebook	d139	2019-05-19	RO	Romania	9	1	106898	34951	211	72
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	d139	2019-05-19	RO	Romania	4	1	99304	42222	50	10
USR Argeș	Uniunea Salvati Romania	987000488084806	Facebook	d139	2019-05-19	RO	Romania	14	1	97259	29309	139	23
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	d139	2019-05-19	RO	Romania	5	1	80951	37976	93	26
Pavel Emilian		1557836147771248	Facebook	d139	2019-05-19	RO	Romania	4	1	79165	30833	139	43
Ionel Arsene	Ionel Arsene	298765223557508	Facebook	d139	2019-05-19	RO	Romania	5	1	76998	25333	136	24
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	d139	2019-05-19	RO	Romania	5	1	73332	24666	433	86
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	d139	2019-05-19	RO	Romania	1	1	71428	28571	150	30
USR Hunedoara	Uniunea Salvați România - USR	250986431933338	Facebook	d139	2019-05-19	RO	Romania	4	1	69998	27500	104	31
USR Sector 6	Uniunea Salvati Romania	1656475137918717	Facebook	d139	2019-05-19	RO	Romania	8	1	67546	28690	174	74
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	d139	2019-05-19	RO	Romania	2	1	64999	32499	173	47
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	d139	2019-05-19	RO	Romania	3	1	62916	29583	72	27
USR Prahova	USR Prahova	1385405838141456	Facebook	d139	2019-05-19	RO	Romania	7	1	62831	24999	158	40
USR Tineret		360833174410777	Facebook	d139	2019-05-19	RO	Romania	2	1	61903	30952	190	38
Csíkország	Csíkország	2229168487164126	Facebook	d139	2019-05-19	RO	Romania	10	1	59075	12565	85	13
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	d139	2019-05-19	RO	Romania	4	1	58499	26666	248	70
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	d139	2019-05-19	RO	Romania	5	1	47618	14523	99	30
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	d139	2019-05-19	RO	Romania	6	1	47379	9476	67	11
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	d139	2019-05-19	RO	Romania	3	1	46723	19344	78	35
USR Filiala Județeană Hunedoara	Uniunea Salvați România - USR	2380746071976634	Facebook	d139	2019-05-19	RO	Romania	3	1	45832	14166	96	29
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	d139	2019-05-19	RO	Romania	5	1	44415	12610	214	49
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	d139	2019-05-19	RO	Romania	3	1	43809	19761	53	10
Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	d139	2019-05-19	RO	Romania	2	1	41665	8333	87	17
Simona Maria Vlădica	Amerisoft	236992636715917	Facebook	d139	2019-05-19	RO	Romania	2	1	41651	20825	43	16
Cristian Chirteș	EUROPA DNS	309525925854654	Facebook	d139	2019-05-19	RO	Romania	9	1	40998	11199	71	8
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	d139	2019-05-19	RO	Romania	2	1	39269	19634	56	28
Mihai Goţiu	Uniunea Salvați România	602280189818804	Facebook	d139	2019-05-19	RO	Romania	4	1	38927	8214	81	15
USR Călan	Uniunea Salvați România - USR	1942492232464096	Facebook	d139	2019-05-19	RO	Romania	3	1	38332	14166	80	24
USR Caraș-Severin	Uniunea Salvați România	1556903897946498	Facebook	d139	2019-05-19	RO	Romania	4	1	37142	13928	70	14
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	d139	2019-05-19	RO	Romania	3	1	33332	13333	16	2
USR Bistrița-Năsăud	Stan Calin	1097122383697273	Facebook	d139	2019-05-19	RO	Romania	4	1	33331	8416	123	22
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	d139	2019-05-19	RO	Romania	14	1	30665	8111	51	4
PLUS Bihor		444983296035846	Facebook	d139	2019-05-19	RO	Romania	2	1	26666	5333	55	11
Marius Bodea	Marius Bodea	1514760912172050	Facebook	d139	2019-05-19	RO	Romania	3	1	25624	5125	27	3
USR Sector 2	Uniunea Salvați România	706663502771254	Facebook	d139	2019-05-19	RO	Romania	2	1	25166	12500	134	26
Ziar Piatra Neamt	Media PR Grup	183473261723511	Facebook	d139	2019-05-19	RO	Romania	1	1	24999	5000	10	0
USR Gorj	Uniunea Salvați România	979274598853221	Facebook	d139	2019-05-19	RO	Romania	2	1	24999	5000	31	5
Adrian-Claudiu Prisnel	Uniunea Salvați Romania	259825811088447	Facebook	d139	2019-05-19	RO	Romania	2	1	24999	9999	69	35
PMP TV	Amerisoft	958364000868431	Facebook	d139	2019-05-19	RO	Romania	1	1	24999	12499	13	2
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	d139	2019-05-19	RO	Romania	2	1	23809	4761	21	3
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	d139	2019-05-19	RO	Romania	2	1	22654	8059	67	13
PNL Bucuresti	Rus Alexandra	678840505584990	Facebook	d139	2019-05-19	RO	Romania	3	1	22499	8750	34	6
USR Deva	Uniunea Salvați România - USR	712674922236299	Facebook	d139	2019-05-19	RO	Romania	2	1	22499	4500	47	9
