advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	d144	2019-05-24	RO	Romania	33	1	2043497	876867	3474	749
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d144	2019-05-24	RO	Romania	15	1	1524996	704106	3761	1431
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	d144	2019-05-24	RO	Romania	26	1	1481276	642976	3323	775
European Commission	European Commission	107898832590939	Facebook	d144	2019-05-24	RO	Romania	10	1	1136873	529878	2793	799
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	d144	2019-05-24	RO	Romania	7	1	875495	379999	1060	273
Claudiu Manda	Partidul Social Democrat	199635566715473	Facebook	d144	2019-05-24	RO	Romania	4	1	832971	336522	1651	350
European Parliament	European Parliament	178362315106	Facebook	d144	2019-05-24	RO	Romania	5	1	771880	315419	1383	377
Răcnetul Oamenilor Sătui	IOANITA MARIN-IOANA	165452684079944	Facebook	d144	2019-05-24	RO	Romania	7	1	764997	342499	498	120
Norica Nicolai	Increase Digital	121265151226126	Facebook	d144	2019-05-24	RO	Romania	29	1	651491	206666	1108	203
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	d144	2019-05-24	RO	Romania	24	1	544756	243738	741	240
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	d144	2019-05-24	RO	Romania	16	1	499410	225047	660	202
Declic	Declic	686190454826244	Facebook	d144	2019-05-24	RO	Romania	3	1	424998	174999	603	136
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	d144	2019-05-24	RO	Romania	21	1	413395	187000	1944	571
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	d144	2019-05-24	RO	Romania	3	1	399999	166666	174	77
George Simion	George Simion	2212856535602171	Facebook	d144	2019-05-24	RO	Romania	11	1	351990	122999	1167	287
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	d144	2019-05-24	RO	Romania	17	1	339584	131295	1389	404
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	d144	2019-05-24	RO	Romania	19	1	327826	88066	747	216
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	d144	2019-05-24	RO	Romania	7	1	325998	133333	1596	682
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	d144	2019-05-24	RO	Romania	12	1	319636	63928	593	115
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	d144	2019-05-24	RO	Romania	21	1	299558	113308	449	119
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	d144	2019-05-24	RO	Romania	25	1	296645	96690	1286	325
Csíkország	Csíkország	2229168487164126	Facebook	d144	2019-05-24	RO	Romania	45	1	291781	71208	565	89
Raluca Turcan	ETIS Design	360184320712594	Facebook	d144	2019-05-24	RO	Romania	5	1	283331	136666	227	66
Ionel Dancă	ETIS Design	227578001357165	Facebook	d144	2019-05-24	RO	Romania	5	1	278664	122499	180	68
RMDSZ	RMDSZ	102601499822802	Facebook	d144	2019-05-24	RO	Romania	23	1	256906	75833	731	144
