day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	RO	Romania	353	108	4615896	1668691	11414	2275
d145	2019-05-25	RO	Romania	653	174	11391555	4588285	27447	6718
d144	2019-05-24	RO	Romania	1239	253	26308173	10371609	59099	15359
d143	2019-05-23	RO	Romania	1244	246	25299867	10070091	57049	15053
d142	2019-05-22	RO	Romania	1113	215	23522185	9792230	51580	13458
d141	2019-05-21	RO	Romania	913	200	17864382	7438179	38662	10171
d140	2019-05-20	RO	Romania	675	176	15836724	6735609	31214	7809
d139	2019-05-19	RO	Romania	360	118	7924669	3302450	16050	3946
d138	2019-05-18	RO	Romania	209	87	5333847	2261702	10456	2254
d137	2019-05-17	RO	Romania	66	42	880534	303486	1846	348
