advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	100_1k	100 - 1k	PL	Poland	25	1	8454979	3809057	12160	2758
Patryk Jaki		199877710116314	Facebook	100_1k	100 - 1k	PL	Poland	110	1	6041859	2482295	23046	5658
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	100_1k	100 - 1k	PL	Poland	67	1	5983742	2631621	17944	5195
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	100_1k	100 - 1k	PL	Poland	16	1	3522871	1671165	5075	1154
Gazeta Wyborcza		63563473556	Facebook	100_1k	100 - 1k	PL	Poland	79	1	3311075	1285142	6029	1625
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	100_1k	100 - 1k	PL	Poland	7	1	2690035	1339150	3150	700
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	100_1k	100 - 1k	PL	Poland	39	1	2333663	1057800	4629	1485
Greenpeace Polska		32104614789	Facebook	100_1k	100 - 1k	PL	Poland	21	1	2203105	967083	4085	1299
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	100_1k	100 - 1k	PL	Poland	22	1	1851157	702915	5904	1529
Kialo		729627343834501	Facebook	100_1k	100 - 1k	PL	Poland	277	1	1807143	760451	10803	2693
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	100_1k	100 - 1k	PL	Poland	40	1	1404029	555208	3039	817
Amnesty International Polska		57544755889	Facebook	100_1k	100 - 1k	PL	Poland	23	1	1138065	429021	4153	1249
PolEXIT		2001582129931761	Facebook	100_1k	100 - 1k	PL	Poland	16	1	1053500	441397	2236	517
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	100_1k	100 - 1k	PL	Poland	23	1	1053282	347634	2744	688
You Vote EU Polska		1923072537771358	Facebook	100_1k	100 - 1k	PL	Poland	2	1	998826	399531	996	199
Parlament Europejski - Biuro w Polsce		405326618416	Facebook	100_1k	100 - 1k	PL	Poland	6	1	996831	442600	1631	326
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	100_1k	100 - 1k	PL	Poland	14	1	983230	371947	2149	499
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości 	612725748801524	Facebook	100_1k	100 - 1k	PL	Poland	9	1	966503	415645	1156	510
Sylwia Spurek		1967695263556184	Facebook	100_1k	100 - 1k	PL	Poland	16	1	880311	358747	1577	385
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	100_1k	100 - 1k	PL	Poland	15	1	842935	312694	1056	351
European Greens	European Greens	141366725876424	Facebook	100_1k	100 - 1k	PL	Poland	5	1	739049	319586	1652	649
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	100_1k	100 - 1k	PL	Poland	13	1	732133	294479	2766	623
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	100_1k	100 - 1k	PL	Poland	5	1	687313	320147	890	178
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	100_1k	100 - 1k	PL	Poland	3	1	667722	327984	799	159
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	100_1k	100 - 1k	PL	Poland	9	1	661205	276647	1445	428
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	100_1k	100 - 1k	PL	Poland	30	1	633113	166688	2400	620
Na zdrowie		1120686571468330	Facebook	100_1k	100 - 1k	PL	Poland	5	1	600943	244683	413	152
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100_1k	100 - 1k	PL	Poland	29	1	585003	252296	1276	495
Polska Fundacja im. Roberta Schumana		150617698324166	Facebook	100_1k	100 - 1k	PL	Poland	29	1	564184	141036	1319	264
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	100_1k	100 - 1k	PL	Poland	7	1	556278	266390	691	278
European Commission		107898832590939	Facebook	100_1k	100 - 1k	PL	Poland	11	1	547670	273829	1556	323
Kospel S.A.		105979422814402	Facebook	100_1k	100 - 1k	PL	Poland	3	1	547598	243377	2122	424
Paweł Kukiz		773389822728740	Facebook	100_1k	100 - 1k	PL	Poland	1	1	499428	199771	232	116
Arte		1319236851430224	Facebook	100_1k	100 - 1k	PL	Poland	1	1	499316	199726	498	99
Przestrzeń from Facebook		2090946654523834	Facebook	100_1k	100 - 1k	PL	Poland	1	1	499199	199679	232	116
Satronik - Pompy Ciepła		276627982527247	Facebook	100_1k	100 - 1k	PL	Poland	6	1	433733	177798	258	51
Tomasz Latos		308684629246305	Facebook	100_1k	100 - 1k	PL	Poland	10	1	411563	164082	1863	651
Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	100_1k	100 - 1k	PL	Poland	16	1	402954	129678	1349	270
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	100_1k	100 - 1k	PL	Poland	16	1	393875	108776	1181	236
Wydawnictwo AGORA		336438736394843	Facebook	100_1k	100 - 1k	PL	Poland	1	1	391516	195758	45	9
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	100_1k	100 - 1k	PL	Poland	27	1	390947	186094	934	263
Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	100_1k	100 - 1k	PL	Poland	5	1	382840	137463	890	178
Partia Zieloni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	48391402694	Facebook	100_1k	100 - 1k	PL	Poland	20	1	375762	76328	908	182
Parlament Europejski - Biuro we Wrocławiu	Parlament Europejski - Biuro we Wrocławiu	426735034064813	Facebook	100_1k	100 - 1k	PL	Poland	2	1	321231	160616	938	257
Era Nowych Kobiet by Joanna Przetakiewicz		286813672006320	Facebook	100_1k	100 - 1k	PL	Poland	1	1	304069	121628	707	141
Kamila Gasiuk-Pihowicz	Kamila Gasiuk-Pihowicz	150412465290475	Facebook	100_1k	100 - 1k	PL	Poland	7	1	301875	121551	505	171
Beata Mazurek		564941230235866	Facebook	100_1k	100 - 1k	PL	Poland	4	1	289181	117836	555	250
Joachim Brudziński		722625777782250	Facebook	100_1k	100 - 1k	PL	Poland	5	1	262333	113534	413	152
Prof. Ryszard Legutko		557305027641691	Facebook	100_1k	100 - 1k	PL	Poland	4	1	260954	118728	1031	276
Dariusz Rosati	CommSense	238903929634988	Facebook	100_1k	100 - 1k	PL	Poland	16	1	250773	54857	727	145
300Gospodarka		913279165534005	Facebook	100_1k	100 - 1k	PL	Poland	4	1	250020	110011	1218	383
Poseł Jakub Rutnicki	Poseł Jakub Rutnicki	222141244609992	Facebook	100_1k	100 - 1k	PL	Poland	9	1	241059	79388	596	189
Znak Horyzont		131511477684330	Facebook	100_1k	100 - 1k	PL	Poland	2	1	238843	119422	277	125
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	100_1k	100 - 1k	PL	Poland	33	1	222568	104778	991	269
Partia Wolność	KWW Konfederacja KORWiN Braun Liroy Narodowcy	757876837622345	Facebook	100_1k	100 - 1k	PL	Poland	2	1	219321	103792	277	125
Krzysztof Brejza	KKW Koalicja Europejska PO PSL SLD .N Zieloni	120766181437537	Facebook	100_1k	100 - 1k	PL	Poland	8	1	215510	78368	363	72
e.on		511324618972373	Facebook	100_1k	100 - 1k	PL	Poland	2	1	204890	95065	139	27
Wrocław - Tu żyję, tu oddycham		354842004935437	Facebook	100_1k	100 - 1k	PL	Poland	3	1	200154	100077	799	159
Witold Stępień	Witold Stępień	885512231530945	Facebook	100_1k	100 - 1k	PL	Poland	1	1	199999	100000	232	116
Razem Wrocław		1615938528671397	Facebook	100_1k	100 - 1k	PL	Poland	1	1	199999	100000	232	116
Adam Jarubas	Materiał sfinansowany przez KKW Koalicja Europejska PO PSL SLD .N Zieloni	140229586049381	Facebook	100_1k	100 - 1k	PL	Poland	1	1	199998	99999	232	116
HelpLab		312107696270472	Facebook	100_1k	100 - 1k	PL	Poland	1	1	199829	99915	232	116
Fundacja Ocalenie		138059122894658	Facebook	100_1k	100 - 1k	PL	Poland	1	1	199748	99874	232	116
GRUNDIG		1508163162762486	Facebook	100_1k	100 - 1k	PL	Poland	5	1	198084	98805	276	55
Akcja Demokracja		277892342334350	Facebook	100_1k	100 - 1k	PL	Poland	10	1	195848	39170	454	91
toowee.pl		185831628158565	Facebook	100_1k	100 - 1k	PL	Poland	3	1	178102	89052	322	134
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	100_1k	100 - 1k	PL	Poland	10	1	168379	48944	454	91
Jacek Protas	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	130955346972893	Facebook	100_1k	100 - 1k	PL	Poland	11	1	166528	35657	500	100
Adam Cyrański	Adam Jan Kądziela	407715332768236	Facebook	100_1k	100 - 1k	PL	Poland	11	1	165588	37820	687	207
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	100_1k	100 - 1k	PL	Poland	6	1	160653	56817	272	54
Adam Bielan		228951150597089	Facebook	100_1k	100 - 1k	PL	Poland	2	1	160609	80305	939	257
No Fluff Jobs		1491797697754823	Facebook	100_1k	100 - 1k	PL	Poland	4	1	158670	61716	368	143
Kosma Złotowski		1477251852486946	Facebook	100_1k	100 - 1k	PL	Poland	8	1	156717	31344	363	72
Nomada Stowarzyszenie		114318528622863	Facebook	100_1k	100 - 1k	PL	Poland	2	1	156528	78264	90	18
Grzegorz Furgo	Grzegorz Furgo	1674901842722925	Facebook	100_1k	100 - 1k	PL	Poland	10	1	146937	31739	454	91
Małgorzata Sekuła-Szmajdzińska - kandydatka do Parlamentu Europejskiego	Katarzyna Kijakowska	420227048536701	Facebook	100_1k	100 - 1k	PL	Poland	13	1	144937	37216	591	118
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	100_1k	100 - 1k	PL	Poland	4	1	143094	59793	368	143
Front Europejski		590514511295079	Facebook	100_1k	100 - 1k	PL	Poland	11	1	137072	33289	500	100
Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	100_1k	100 - 1k	PL	Poland	8	1	123284	25833	363	72
Elżbieta Kruk		908646482522927	Facebook	100_1k	100 - 1k	PL	Poland	1	1	121788	60894	708	141
Portal Poznan.pl	Portal Poznan.pl	491439407560076	Facebook	100_1k	100 - 1k	PL	Poland	4	1	121469	48980	181	36
Marcin Bosacki	KWW Koalicja Europejska PO PSL SLD .N Zieloni	325783984956664	Facebook	100_1k	100 - 1k	PL	Poland	2	1	119590	53918	277	125
Mirosława Nykiel Posłanka na Sejm RP	Adam Jan Kądziela	150873051654314	Facebook	100_1k	100 - 1k	PL	Poland	11	1	119507	29780	500	100
Sojusz Lewicy Demokratycznej - Koalicja Europejska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	137877409609952	Facebook	100_1k	100 - 1k	PL	Poland	2	1	119477	53867	277	125
Elżbieta Łukacijewska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	271399596270991	Facebook	100_1k	100 - 1k	PL	Poland	4	1	117551	47021	181	36
Janusz Lewandowski	KKW Koalicja Europejska PO PSL SLD N Zieloni	75571183641	Facebook	100_1k	100 - 1k	PL	Poland	6	1	117523	23505	272	54
Bolesław Piecha - poseł do Parlamentu Europejskiego	Agencja reklamowa NXT	704363502985858	Facebook	100_1k	100 - 1k	PL	Poland	6	1	117403	23481	272	54
Norbert Kaczmarczyk Poseł na Sejm RP		814991668621838	Facebook	100_1k	100 - 1k	PL	Poland	5	1	117385	35215	227	45
Fundacja Digital Poland		302311360412675	Facebook	100_1k	100 - 1k	PL	Poland	3	1	117350	46940	136	27
Kampania Przeciw Homofobii		229797220398331	Facebook	100_1k	100 - 1k	PL	Poland	3	1	116909	40919	778	156
Goldman Sachs		121388362246	Facebook	100_1k	100 - 1k	PL	Poland	1	1	116770	58385	259	51
Tomasz Frankowski	KWW Koalicja Europejska PO PSL SLD .N Zieloni	2273340699395517	Facebook	100_1k	100 - 1k	PL	Poland	9	1	111424	25812	408	81
Władysław Teofil Bartoszewski		989662891231629	Facebook	100_1k	100 - 1k	PL	Poland	1	1	99999	50000	232	116
Patryk Jaki obroni Polskę w Brukseli		146430402631607	Facebook	100_1k	100 - 1k	PL	Poland	1	1	99999	50000	232	116
Konstanty Radziwiłł		928240283878303	Facebook	100_1k	100 - 1k	PL	Poland	2	1	99998	20000	464	232
Krajowa Izba Radców Prawnych		934442959950906	Facebook	100_1k	100 - 1k	PL	Poland	1	1	99920	49960	232	116
Forum Dialogu - perspektywy ze środka Europy		1973524929591577	Facebook	100_1k	100 - 1k	PL	Poland	1	1	99918	49959	498	99
European Youth Event		919232861444360	Facebook	100_1k	100 - 1k	PL	Poland	5	1	98252	41104	190	62
Dominika Chorosińska	Komitet Wyborczy Prawo i Sprawiedliwość	580557092422382	Facebook	100_1k	100 - 1k	PL	Poland	5	1	97958	19592	227	45
Give A Vote		2186129244970085	Facebook	100_1k	100 - 1k	PL	Poland	2	1	95560	28231	544	109
Patryk Marjan		1224502281011628	Facebook	100_1k	100 - 1k	PL	Poland	7	1	90100	21540	318	63
Sebastian Kaleta	KW Prawo i Sprawiedliwość	1643686859194259	Facebook	100_1k	100 - 1k	PL	Poland	3	1	89182	17836	323	134
Fundacja Czyste Powietrze	Magdalena Strózik 	282404075935482	Facebook	100_1k	100 - 1k	PL	Poland	6	1	86203	19592	272	54
Plus500		383159204571	Facebook	100_1k	100 - 1k	PL	Poland	2	1	86057	38005	765	338
Paweł Szramka	KWW Kukiz'15	1469910760001090	Facebook	100_1k	100 - 1k	PL	Poland	2	1	80485	34365	753	150
Greens/EFA in the European Parliament		150527751674751	Facebook	100_1k	100 - 1k	PL	Poland	8	1	80316	36442	107	40
Fundacja Avalon		195947557131612	Facebook	100_1k	100 - 1k	PL	Poland	2	1	80193	34240	750	150
Hubert Czerniak - Włączamy myślenie	Komitet Wyborczy Wyborców Konfederacja Korwin Braun Liroy Narodowcy	798940726870349	Facebook	100_1k	100 - 1k	PL	Poland	1	1	78368	39184	45	9
Paweł Wojtunik	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N ZIELONI	406777400148454	Facebook	100_1k	100 - 1k	PL	Poland	4	1	78366	15673	181	36
Jacek Wilk		499646073441042	Facebook	100_1k	100 - 1k	PL	Poland	4	1	78366	15673	181	36
Róża Thun		273260992765744	Facebook	100_1k	100 - 1k	PL	Poland	4	1	78361	15672	181	36
Kredyt Inkaso		590100411048904	Facebook	100_1k	100 - 1k	PL	Poland	3	1	78275	27397	136	27
Inna Perspektywa Rzeczywistości - Blog Radosława Kordowskiego		1861472084081423	Facebook	100_1k	100 - 1k	PL	Poland	4	1	77341	17818	368	143
Grzegorz Braun		268872956643088	Facebook	100_1k	100 - 1k	PL	Poland	2	1	76982	38491	89	17
Gaia Solar		1035610536586844	Facebook	100_1k	100 - 1k	PL	Poland	2	1	69519	13904	277	125
Bogusław Sonik	KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI	75775141409	Facebook	100_1k	100 - 1k	PL	Poland	5	1	66607	15672	227	45
DigitalOcean		149515305173840	Facebook	100_1k	100 - 1k	PL	Poland	3	1	63043	29715	401	104
Guardian Weekly		64525551258	Facebook	100_1k	100 - 1k	PL	Poland	8	1	62781	25543	109	26
Paweł Pudłowski	Selectivv	404295586445224	Facebook	100_1k	100 - 1k	PL	Poland	4	1	62693	13714	181	36
03 PRUŚ Sylwester Zbigniew	Medium: agencja reklamowa	664122587050787	Facebook	100_1k	100 - 1k	PL	Poland	4	1	62693	13714	181	36
Marcin Sypniewski	Marcin Sypniewski	946704618680358	Facebook	100_1k	100 - 1k	PL	Poland	4	1	62693	13714	181	36
K MAG	K MAG	317722036029	Facebook	100_1k	100 - 1k	PL	Poland	4	1	62693	13714	181	36
Instytut Pileckiego		600269386793704	Facebook	100_1k	100 - 1k	PL	Poland	1	1	60888	30444	708	141
Krzysztof Sitarski Poseł na Sejm RP	Krzysztof Serafin Sitarski	897838423640166	Facebook	100_1k	100 - 1k	PL	Poland	3	1	58742	11748	136	27
Rzeczpospolita		113356018705476	Facebook	100_1k	100 - 1k	PL	Poland	3	1	58732	11746	136	27
Caussade Nasiona Polska		241692119573718	Facebook	100_1k	100 - 1k	PL	Poland	3	1	58699	11740	136	27
Anita Sowińska	KW Wiosna Roberta Biedronia	2154797738169705	Facebook	100_1k	100 - 1k	PL	Poland	3	1	58257	11651	135	27
Go Vilnius		166381110049498	Facebook	100_1k	100 - 1k	PL	Poland	2	1	54011	23578	132	26
Warszawa Bez Smogu		460151844170037	Facebook	100_1k	100 - 1k	PL	Poland	1	1	49999	10000	232	116
Jan Dziedziczak		150609968670955	Facebook	100_1k	100 - 1k	PL	Poland	1	1	49998	9999	232	116
Andrzej Grzyb Poseł do Parlamentu Europejskiego		235676093175456	Facebook	100_1k	100 - 1k	PL	Poland	1	1	49998	9999	498	99
Caritas Archidiecezji Łódzkiej		498095026875843	Facebook	100_1k	100 - 1k	PL	Poland	1	1	49996	9999	232	116
Pracownia na rzecz Wszystkich Istot		136390556431938	Facebook	100_1k	100 - 1k	PL	Poland	1	1	49957	9991	232	116
Tomasz Terlecki		2272893249704364	Facebook	100_1k	100 - 1k	PL	Poland	5	1	47001	10575	227	45
Grzegorz Długi		1709231132633714	Facebook	100_1k	100 - 1k	PL	Poland	2	1	43101	21551	90	18
Paweł Tanajno	Paweł Jan Tanajno	469702339755768	Facebook	100_1k	100 - 1k	PL	Poland	3	1	43101	9796	136	27
