advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EU-kommissionen i Sverige		155824787799	Facebook	18_24	18-24	SE	Sweden	18	1	2095270	1004650	9034	2135
European Commission		107898832590939	Facebook	18_24	18-24	SE	Sweden	12	1	1358740	578782	13632	4324
Centerpartiet	Centerpartiet	12690894340	Facebook	18_24	18-24	SE	Sweden	152	1	1351855	445447	16148	3954
European Parliament		178362315106	Facebook	18_24	18-24	SE	Sweden	60	1	1311694	554083	10383	2724
Liberalerna	Liberalerna	132266740623	Facebook	18_24	18-24	SE	Sweden	94	1	1212525	391176	5911	1671
Plan International Sverige		382243262003	Facebook	18_24	18-24	SE	Sweden	290	1	1074733	354110	6353	1643
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	18_24	18-24	SE	Sweden	7	1	890534	359769	6976	1624
Vattenfall Sverige		608975645850217	Facebook	18_24	18-24	SE	Sweden	26	1	832333	375954	9830	2925
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	18_24	18-24	SE	Sweden	30	1	651516	277472	8424	1795
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	18_24	18-24	SE	Sweden	37	1	616099	165788	6032	1683
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	18_24	18-24	SE	Sweden	26	1	596727	257323	3683	1581
Facebook Nordic	Facebook	334318366655425	Facebook	18_24	18-24	SE	Sweden	5	1	541535	249050	3301	667
Fotografiska Stockholm		142320852554	Facebook	18_24	18-24	SE	Sweden	10	1	538752	235864	395	87
Världsnaturfonden WWF		371791194529	Facebook	18_24	18-24	SE	Sweden	6	1	477436	193198	4199	920
Moderaterna	Moderaterna	7719591155	Facebook	18_24	18-24	SE	Sweden	106	1	442253	104636	3421	802
Diakonia		42676805259	Facebook	18_24	18-24	SE	Sweden	25	1	401345	136590	942	274
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	18_24	18-24	SE	Sweden	54	1	386540	102825	2556	631
European Greens	European Greens	141366725876424	Facebook	18_24	18-24	SE	Sweden	15	1	354697	172523	5426	1328
Rädda Barnen		72659261793	Facebook	18_24	18-24	SE	Sweden	139	1	345447	114653	2362	561
Unionen		175656912484553	Facebook	18_24	18-24	SE	Sweden	22	1	336267	150696	3405	1417
Sverige för UNHCR		643137272398136	Facebook	18_24	18-24	SE	Sweden	80	1	325170	74721	1329	325
Kialo		729627343834501	Facebook	18_24	18-24	SE	Sweden	296	1	292466	112487	2322	655
Jörgen Warborn EU-kandidat		56002955332	Facebook	18_24	18-24	SE	Sweden	85	1	283247	73031	2792	728
Said till Europaparlamentet		1509050235995572	Facebook	18_24	18-24	SE	Sweden	33	1	260033	70101	2280	533
Sverigedemokraterna Värmlands län		336384546384299	Facebook	18_24	18-24	SE	Sweden	40	1	253607	69787	2136	619
