country_code_filter	country_name_filter	gender_code	gender_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IT	Italy	f	female	17142	4780	199663371	73346480	1043660	116929
IT	Italy	m	male	16580	4687	231022975	82958616	1197117	121914
IT	Italy	u	unknown	14241	4258	1263270	459334	6986	812
