advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
VVD	VVD	121264564551002	Facebook	m25_34	male (25-34)	NL	Netherlands	5	1	73301	34017	275	46
European Parliament	European Parliament	178362315106	Facebook	m25_34	male (25-34)	NL	Netherlands	4	1	60925	26240	515	98
ChristenUnie	ChristenUnie	211661062254003	Facebook	m25_34	male (25-34)	NL	Netherlands	20	1	47224	9303	162	0
D66	D66	52985377549	Facebook	m25_34	male (25-34)	NL	Netherlands	2	1	25971	10817	61	9
GroenLinks	GroenLinks	175740570505	Facebook	m25_34	male (25-34)	NL	Netherlands	8	1	10929	5025	144	8
PvdA Amsterdam	Partij van de Arbeid (PvdA)	170060616402275	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	9199	1840	91	18
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	m25_34	male (25-34)	NL	Netherlands	2	1	5667	1133	15	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	m25_34	male (25-34)	NL	Netherlands	10	1	3543	557	130	0
VoteEuropa Nederland	Lacsamana Marlon Toledo	373618906826123	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	2617	1308	25	0
Theo Alkemade	Alkemade Theodoor C W M	298059754467115	Facebook	m25_34	male (25-34)	NL	Netherlands	2	1	1809	362	35	0
Malik Azmani	Malik Azmani	1734459723547461	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	1151	575	11	0
Jeroen Lenaers	Jeroen Lenaers	316960281776479	Facebook	m25_34	male (25-34)	NL	Netherlands	2	1	775	155	15	0
European Commission	European Commission	107898832590939	Facebook	m25_34	male (25-34)	NL	Netherlands	2	1	712	356	1	0
Jeroen Janssen - kandidaat Europarlementariër	Van Oosterbosch Benjamin	921841297985499	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	707	141	14	0
Jacques Michel Bloi - VVD #13 voor Europa	Bloi Jacques M	1435938086636544	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	603	120	11	0
Esther de Lange	Esther de Lange	206205079489175	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	512	256	5	0
ABN AMRO		206592029351928	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	486	243	4	0
Jimmy Bastings	Bastings Jimmy Anna Hubertus	2262432790696805	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	464	92	9	0
VVD Goeree-Overflakkee	VVD Goeree-Overflakkee	305812906126532	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	357	71	7	0
VVD Leidschendam-Voorburg	VVD Leidschendam-Voorburg	498944610134140	Facebook	m25_34	male (25-34)	NL	Netherlands	2	1	267	0	26	0
lunaslatexx	Berkers Julia Floor	1275687902594977	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	216	0	21	0
Kati Piri	PvdA	254626848046622	Facebook	m25_34	male (25-34)	NL	Netherlands	2	1	213	0	21	0
De Liberalisten	Jorick Werkhoven	193566098045383	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	199	0	19	0
VVD Alphen a/d Rijn	Leenaerts Bas M	473422542679870	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	171	0	16	0
Maurice Hoogeveen	Hoogeveen Willem M	577556976024596	Facebook	m25_34	male (25-34)	NL	Netherlands	1	1	151	0	15	0
