advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	u35_44	unknown (35-44)	NL	Netherlands	2	1	820	333	7	1
VVD	VVD	121264564551002	Facebook	u35_44	unknown (35-44)	NL	Netherlands	5	1	333	150	1	0
ChristenUnie	ChristenUnie	211661062254003	Facebook	u35_44	unknown (35-44)	NL	Netherlands	12	1	319	62	1	0
PvdA Amsterdam	Partij van de Arbeid (PvdA)	170060616402275	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	178	35	1	0
GroenLinks	GroenLinks	175740570505	Facebook	u35_44	unknown (35-44)	NL	Netherlands	2	1	167	83	0	0
D66	D66	52985377549	Facebook	u35_44	unknown (35-44)	NL	Netherlands	2	1	167	62	0	0
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	u35_44	unknown (35-44)	NL	Netherlands	2	1	44	8	0	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	u35_44	unknown (35-44)	NL	Netherlands	5	1	19	2	0	0
Esther de Lange	Esther de Lange	206205079489175	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	17	8	0	0
European Commission	European Commission	107898832590939	Facebook	u35_44	unknown (35-44)	NL	Netherlands	2	1	12	6	0	0
Theo Alkemade	Alkemade Theodoor C W M	298059754467115	Facebook	u35_44	unknown (35-44)	NL	Netherlands	2	1	11	2	0	0
ABN AMRO		206592029351928	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	8	4	0	0
Jeroen Lenaers	Jeroen Lenaers	316960281776479	Facebook	u35_44	unknown (35-44)	NL	Netherlands	2	1	5	1	0	0
Jimmy Bastings	Bastings Jimmy Anna Hubertus	2262432790696805	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	4	0	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	4	2	0	0
VVD Alphen a/d Rijn	Leenaerts Bas M	473422542679870	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	3	0	0	0
Jeroen Janssen - kandidaat Europarlementariër	Van Oosterbosch Benjamin	921841297985499	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	3	0	0	0
Terre des Hommes Nederland		285512534937	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	3	0	0	0
VVD Leidschendam-Voorburg	VVD Leidschendam-Voorburg	498944610134140	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	2	0	0	0
Maurice Hoogeveen	Hoogeveen Willem M	577556976024596	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	1	0	0	0
Malik Azmani	Malik Azmani	1734459723547461	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	1	0	0	0
Jacques Michel Bloi - VVD #13 voor Europa	Bloi Jacques M	1435938086636544	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	1	0	0	0
VVD Goeree-Overflakkee	VVD Goeree-Overflakkee	305812906126532	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	1	0	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	u35_44	unknown (35-44)	NL	Netherlands	2	1	0	0	0	0
N-VA Mol	N-VA Mol	293016180727875	Facebook	u35_44	unknown (35-44)	NL	Netherlands	1	1	0	0	0	0
