region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
aveiro_district	Aveiro District	PT	Portugal	2140	680	324555	132298	1227	183
beja_district	Beja District	PT	Portugal	1714	569	13277	3933	133	3
braga_district	Braga District	PT	Portugal	2226	724	350154	142409	1552	131
castelo_branco_district	Castelo Branco District	PT	Portugal	1815	586	28768	10726	237	4
coimbra_district	Coimbra District	PT	Portugal	2171	689	164266	53618	560	46
faro_district	Faro District	PT	Portugal	2404	733	188185	59762	1792	40
guarda_district	Guarda District	PT	Portugal	1612	539	5633	1957	18	1
leiria_district	Leiria District	PT	Portugal	2116	668	118134	35443	527	32
lisbon_district	Lisbon District	PT	Portugal	2953	901	4077649	1479825	19138	2294
portalegre_district	Portalegre District	PT	Portugal	1810	555	5786	2046	18	1
porto_district	Porto District	PT	Portugal	2577	804	1537971	599087	6645	550
santarem_district	Santarém District	PT	Portugal	2053	676	162320	42261	638	23
setubal_district	Setúbal District	PT	Portugal	2298	729	301013	100937	1651	101
viana_do_castelo_district	Viana do Castelo District	PT	Portugal	2215	621	30362	10212	255	7
vila_real_district	Vila Real District	PT	Portugal	1737	544	30927	8118	184	4
viseu_district	Viseu District	PT	Portugal	1989	617	54868	19897	395	15
evora_district	Évora District	PT	Portugal	1869	592	15827	5401	53	7
