recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-13	2019-05-13	ES	Spain	3180	166	4308349	1517732	52988	1988
rd2	Last 2 days	2019-05-12	2019-05-13	ES	Spain	3250	188	9026111	3163028	108890	4173
rd3	Last 3 days	2019-05-11	2019-05-13	ES	Spain	3327	206	13840719	4858060	163109	6426
rd4	Last 4 days	2019-05-10	2019-05-13	ES	Spain	3414	235	19095091	6711841	216318	9164
rd5	Last 5 days	2019-05-09	2019-05-13	ES	Spain	3590	253	23800193	8419329	270091	11538
rd6	Last 6 days	2019-05-08	2019-05-13	ES	Spain	3832	267	26418239	9327488	301322	13378
rw1	Last week	2019-05-07	2019-05-13	ES	Spain	3901	276	29113781	10297186	331470	15374
rw2	Last 2 weeks	2019-04-30	2019-05-13	ES	Spain	4818	409	55173960	20207362	535272	33792
rw3	Last 3 weeks	2019-04-23	2019-05-13	ES	Spain	12556	612	280419806	109306381	2279047	312178
rw4	Last 4 weeks	2019-04-16	2019-05-13	ES	Spain	17910	760	415220632	156867080	3149840	408222
rm1	Last month	2019-04-14	2019-05-13	ES	Spain	18556	838	448559067	169042045	3347500	438867
rm2	Last 2 months	2019-03-15	2019-05-13	ES	Spain	21603	1654	519059383	198121347	3732003	495808
rm3	Last 3 months	2019-02-13	2019-05-13	ES	Spain	22725	1881	541953909	207272958	3861020	513027
rm6	Last 6 months	2019-01-01	2019-05-13	ES	Spain	23256	1949	549532090	210054866	3905178	516640
