advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	d138	2019-05-18	CY	Cyprus	1	1	99860	49930	249	49
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	d138	2019-05-18	CY	Cyprus	3	1	80543	32217	210	72
Ξαναμπές στο Παιχνίδι - Ευρωεκλογές 2019		1820884184678798	Facebook	d138	2019-05-18	CY	Cyprus	19	1	79487	17397	307	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	d138	2019-05-18	CY	Cyprus	6	1	50427	22857	84	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	d138	2019-05-18	CY	Cyprus	4	1	44137	10326	126	0
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	d138	2019-05-18	CY	Cyprus	3	1	29998	5999	148	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	d138	2019-05-18	CY	Cyprus	1	1	24999	5000	49	0
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	d138	2019-05-18	CY	Cyprus	2	1	16663	3332	32	0
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	d138	2019-05-18	CY	Cyprus	3	1	14998	2999	42	0
Ψηφίζω Δρ. Μαρδαπήττα Χρύσανθο		326882297995016	Facebook	d138	2019-05-18	CY	Cyprus	1	1	14276	7138	14	0
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	d138	2019-05-18	CY	Cyprus	2	1	9642	2678	38	0
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	d138	2019-05-18	CY	Cyprus	2	1	8749	2499	37	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	d138	2019-05-18	CY	Cyprus	1	1	7142	1428	71	14
Κίνημα Οικολόγων - Συνεργασία Πολιτών		406404342873724	Facebook	d138	2019-05-18	CY	Cyprus	1	1	7142	1428	14	0
garagErasmus Foundation		126673650730964	Facebook	d138	2019-05-18	CY	Cyprus	1	1	6246	1249	12	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas	Παναγιώτης Σεντώνας - Panayiotis Sentonas	436419753766608	Facebook	d138	2019-05-18	CY	Cyprus	1	1	3332	1666	32	0
European Commission	European Commission	107898832590939	Facebook	d138	2019-05-18	CY	Cyprus	2	1	2988	1494	7	1
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	d138	2019-05-18	CY	Cyprus	1	1	1862	931	4	0
Άρθρα Κείμενα Εκπομπές Μιχάλη Παρασκευά		884248208260775	Facebook	d138	2019-05-18	CY	Cyprus	1	1	1249	250	24	0
Ιακώβου Βάκης	Γιωργος Αλεξανδρου	332523037613071	Facebook	d138	2019-05-18	CY	Cyprus	1	1	1111	555	11	0
Μεγάλη Ελλάδα / Megali Ellada	Eleftherios Demetriou	401156360637381	Facebook	d138	2019-05-18	CY	Cyprus	1	1	714	142	14	0
TC Square Ltd		107530896035156	Facebook	d138	2019-05-18	CY	Cyprus	1	1	499	100	8	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	d138	2019-05-18	CY	Cyprus	1	1	475	95	0	0
Νικόλας Παπαδόπουλος	Constantinos Georgallides	998046016880140	Facebook	d138	2019-05-18	CY	Cyprus	1	1	333	0	33	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	d138	2019-05-18	CY	Cyprus	1	1	333	0	33	0
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	d138	2019-05-18	CY	Cyprus	1	1	172	34	3	0
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	d138	2019-05-18	CY	Cyprus	1	1	0	0	0	0
