country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CY	Cyprus	d135	2019-05-15	164	43	719774	228428	3843	292
CY	Cyprus	d134	2019-05-14	200	45	853579	262898	4442	296
CY	Cyprus	d133	2019-05-13	175	47	729338	230003	2736	297
CY	Cyprus	d132	2019-05-12	180	50	891111	270302	2931	293
CY	Cyprus	d131	2019-05-11	185	52	790341	245399	2722	293
CY	Cyprus	d130	2019-05-10	200	52	1253990	436240	5894	849
CY	Cyprus	d129	2019-05-09	213	53	1218331	409901	5995	647
CY	Cyprus	d128	2019-05-08	197	55	1171559	407800	5827	708
CY	Cyprus	d127	2019-05-07	192	51	1199960	411566	5982	658
CY	Cyprus	d126	2019-05-06	162	45	1140406	369375	5013	597
CY	Cyprus	d125	2019-05-05	145	42	520241	148735	1557	37
CY	Cyprus	d124	2019-05-04	148	42	673307	186657	2495	37
CY	Cyprus	d123	2019-05-03	134	43	561983	158203	1912	40
CY	Cyprus	d122	2019-05-02	116	39	507855	128044	1340	34
CY	Cyprus	d121	2019-05-01	104	37	190258	52254	562	26
CY	Cyprus	d120	2019-04-30	140	44	147913	43218	503	26
CY	Cyprus	d119	2019-04-29	133	43	135718	39886	443	26
CY	Cyprus	d118	2019-04-28	134	44	181365	49644	622	29
CY	Cyprus	d117	2019-04-27	146	49	195223	56125	938	54
CY	Cyprus	d116	2019-04-26	150	52	210813	58206	1135	54
CY	Cyprus	d115	2019-04-25	147	50	222180	68316	937	51
CY	Cyprus	d114	2019-04-24	141	49	249385	76359	834	51
CY	Cyprus	d113	2019-04-23	140	49	197589	61585	748	3
CY	Cyprus	d112	2019-04-22	138	50	93650	24826	442	3
CY	Cyprus	d111	2019-04-21	153	54	232018	60758	952	3
CY	Cyprus	d110	2019-04-20	153	56	145848	42319	666	4
CY	Cyprus	d109	2019-04-19	159	58	127964	38960	568	3
CY	Cyprus	d108	2019-04-18	157	60	84178	25816	301	4
CY	Cyprus	d107	2019-04-17	156	60	81283	25914	299	4
CY	Cyprus	d106	2019-04-16	165	63	122392	34899	461	4
