day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d132	2019-05-12	CY	Cyprus	European Parliament		178362315106	Facebook	7	1	191012	71758	451	75
d132	2019-05-12	CY	Cyprus	Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	3	1	99982	19996	197	0
d132	2019-05-12	CY	Cyprus	Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	10	1	60868	17545	200	0
d132	2019-05-12	CY	Cyprus	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	27	1	49651	10648	504	0
d132	2019-05-12	CY	Cyprus	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	6	1	41248	9750	143	0
d132	2019-05-12	CY	Cyprus	Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	4	1	40640	15595	71	0
d132	2019-05-12	CY	Cyprus	Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	8	1	39653	11386	80	0
d132	2019-05-12	CY	Cyprus	AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	5	1	34316	16113	83	8
d132	2019-05-12	CY	Cyprus	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	2	1	33331	6666	65	0
d132	2019-05-12	CY	Cyprus	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	1	1	24996	4999	49	0
d132	2019-05-12	CY	Cyprus	Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	4	1	24162	6582	94	0
d132	2019-05-12	CY	Cyprus	Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	3	1	24160	4832	181	0
d132	2019-05-12	CY	Cyprus	European Greens	European Greens	141366725876424	Facebook	4	1	18093	7379	81	22
d132	2019-05-12	CY	Cyprus	Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	5	1	17495	3999	188	0
d132	2019-05-12	CY	Cyprus	Συμμαχία Πολιτών	Anastasia Fella	470323203056530	Facebook	8	1	17377	4928	135	0
d132	2019-05-12	CY	Cyprus	Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	8	1	16690	4424	64	0
d132	2019-05-12	CY	Cyprus	Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	1	1	16666	3333	32	0
d132	2019-05-12	CY	Cyprus	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	2	1	16307	7016	23	4
d132	2019-05-12	CY	Cyprus	StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	4	1	14247	2749	98	0
d132	2019-05-12	CY	Cyprus	Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	3	1	13331	6666	131	0
d132	2019-05-12	CY	Cyprus	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	1	1	10437	4175	10	2
d132	2019-05-12	CY	Cyprus	Ιακώβου Βάκης		332523037613071	Facebook	2	1	7044	1409	58	0
d132	2019-05-12	CY	Cyprus	Αντιγόνη Παπαδοπούλου - Η φωνή του ενεργού πολίτη		243308565736627	Facebook	1	1	6249	1250	12	0
d132	2019-05-12	CY	Cyprus	Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	2	1	4582	1916	57	0
d132	2019-05-12	CY	Cyprus	VoteWatch Europe		355087424564148	Facebook	4	1	2783	1175	4	1
