advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	f45_54	female (45-54)	AT	Austria	660	1	1689571	573661	15831	2499
Harald Vilimsky		547597092025909	Facebook	f45_54	female (45-54)	AT	Austria	178	1	1469340	617998	14878	3362
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	f45_54	female (45-54)	AT	Austria	1546	1	684959	153182	15183	565
Andreas Schieder	SPÖ	290881691011354	Facebook	f45_54	female (45-54)	AT	Austria	172	1	664689	216124	5701	1142
kontrast.at	kontrast.at	1079650008770485	Facebook	f45_54	female (45-54)	AT	Austria	114	1	660097	263224	3878	1207
European Parliament		178362315106	Facebook	f45_54	female (45-54)	AT	Austria	91	1	501010	219854	5433	1935
HC Strache	FPÖ	74865038590	Facebook	f45_54	female (45-54)	AT	Austria	75	1	450051	185261	2589	655
Claudia Gamon	NEOS	447992848717452	Facebook	f45_54	female (45-54)	AT	Austria	264	1	345648	109772	2230	334
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	f45_54	female (45-54)	AT	Austria	566	1	345333	93162	4850	96
Die Grünen	Die Grünen	21759893033	Facebook	f45_54	female (45-54)	AT	Austria	61	1	304149	109570	2853	607
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	f45_54	female (45-54)	AT	Austria	225	1	262933	60341	3519	251
Dominik Nepp		135953609780627	Facebook	f45_54	female (45-54)	AT	Austria	96	1	188907	71462	1915	347
Wirtschaftskammer		125946327466544	Facebook	f45_54	female (45-54)	AT	Austria	158	1	187344	47177	2407	128
Johann Gudenus		104145976305577	Facebook	f45_54	female (45-54)	AT	Austria	52	1	157068	63811	909	139
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	f45_54	female (45-54)	AT	Austria	45	1	140133	35548	423	28
Othmar Karas	Volkspartei	395638503864459	Facebook	f45_54	female (45-54)	AT	Austria	274	1	115403	23723	2898	110
Sarah Wiener	Die Grünen	970529566390833	Facebook	f45_54	female (45-54)	AT	Austria	11	1	113364	32648	762	145
FPÖ	FPÖ	169051073236170	Facebook	f45_54	female (45-54)	AT	Austria	17	1	102994	42614	878	211
Werner Kogler	Die Grünen	133612666671985	Facebook	f45_54	female (45-54)	AT	Austria	14	1	99784	31764	1002	223
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	f45_54	female (45-54)	AT	Austria	135	1	97679	22836	1775	50
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	f45_54	female (45-54)	AT	Austria	29	1	97315	36529	1155	304
European Greens		141366725876424	Facebook	f45_54	female (45-54)	AT	Austria	29	1	95176	42173	672	172
Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	f45_54	female (45-54)	AT	Austria	19	1	90405	19393	1016	159
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	f45_54	female (45-54)	AT	Austria	178	1	90221	19759	2910	62
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	f45_54	female (45-54)	AT	Austria	40	1	88447	29776	731	129
