spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	EL	Greece	7266	1358	117564964	33636380	519202	91
50_100	50 - 100	EL	Greece	7430	1340	2019634	768343	8329	1140
100_1k	100 - 1k	EL	Greece	1373	354	102972086	45476675	261219	63396
1k_5k	1k - 5k	EL	Greece	114	44	17218713	8072164	113198	23025
5k_10k	5k - 10k	EL	Greece	8	7	32247	16123	754	201
10k_50k	10k - 50k	EL	Greece	1	1	18323	9161	815	163
