advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	f65_	female (65+)	DK	Denmark	34	1	212947	45529	2784	556
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	f65_	female (65+)	DK	Denmark	9	1	43291	9960	424	99
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	f65_	female (65+)	DK	Denmark	13	1	40272	9805	321	95
European Parliament	European Parliament	178362315106	Facebook	f65_	female (65+)	DK	Denmark	1	1	16256	3251	162	32
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	f65_	female (65+)	DK	Denmark	5	1	8925	2189	62	22
Margrete Auken	SF	36730930417	Facebook	f65_	female (65+)	DK	Denmark	6	1	7246	2918	64	12
Ældre Sagen	Ældre Sagen	126543540781090	Facebook	f65_	female (65+)	DK	Denmark	3	1	6928	1386	92	18
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	f65_	female (65+)	DK	Denmark	16	1	6812	2589	56	10
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	f65_	female (65+)	DK	Denmark	9	1	5069	1349	50	9
Enhedslisten	Enhedslisten	223040066022	Facebook	f65_	female (65+)	DK	Denmark	2	1	4799	1136	64	15
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	f65_	female (65+)	DK	Denmark	8	1	4402	1019	58	13
Lise Müller	Müller Lise	145989963343	Facebook	f65_	female (65+)	DK	Denmark	3	1	3981	794	22	6
JØP - Stem på klima og højt ansvarligt afkast	Demokratisk Erhvervsnetværk	290304768567003	Facebook	f65_	female (65+)	DK	Denmark	4	1	2649	894	26	4
Verner i Folketinget	Verner Sand Kirk	935600569947728	Facebook	f65_	female (65+)	DK	Denmark	1	1	2372	474	31	6
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	f65_	female (65+)	DK	Denmark	12	1	1806	302	14	1
Pia Olsen Dyhr	SF	49348971479	Facebook	f65_	female (65+)	DK	Denmark	1	1	1420	710	9	1
Mia Tang	Mia Tang	358828094665364	Facebook	f65_	female (65+)	DK	Denmark	3	1	1416	420	13	2
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	f65_	female (65+)	DK	Denmark	2	1	1408	240	5	0
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	f65_	female (65+)	DK	Denmark	4	1	1316	263	16	3
Niels Flemming Hansen	Hansen Soren Casper Norskov	177609692660255	Facebook	f65_	female (65+)	DK	Denmark	8	1	1241	44	14	0
Signe Munk	Munk Signe	350242375125258	Facebook	f65_	female (65+)	DK	Denmark	1	1	1202	240	3	0
Jesper Petersen	Jesper Petersen	287814831337164	Facebook	f65_	female (65+)	DK	Denmark	2	1	1103	176	5	0
Folketingskandidat Anders G. Christensen	Christensen Anders Georg	1394304720620628	Facebook	f65_	female (65+)	DK	Denmark	1	1	1049	209	14	2
Marianne Vind	Marianne Vind	329236874385098	Facebook	f65_	female (65+)	DK	Denmark	5	1	954	0	12	0
Jacob Rosenberg	Rosenberg Jacob	804239283072976	Facebook	f65_	female (65+)	DK	Denmark	7	1	929	0	12	0
