advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Joe Sammut		433245190070343	Facebook	w010	Week 10	MT	Malta	15	1	220387	84613	902	122
Alfred Sant	Alfred Sant	537789116260209	Facebook	w010	Week 10	MT	Malta	4	1	176664	87083	943	172
Roberta Metsola		406824526101449	Facebook	w010	Week 10	MT	Malta	11	1	109990	33999	890	0
Josef Caruana		166617437361908	Facebook	w010	Week 10	MT	Malta	6	1	95293	21959	405	0
PD Martin Cauchi Inglott		181379916072401	Facebook	w010	Week 10	MT	Malta	6	1	73327	23666	561	0
Kialo		729627343834501	Facebook	w010	Week 10	MT	Malta	13	1	54048	25508	225	48
MEP 2019 Survey		295550891129432	Facebook	w010	Week 10	MT	Malta	2	1	49999	9999	99	0
European Parliament		178362315106	Facebook	w010	Week 10	MT	Malta	3	1	49189	12476	160	1
5Pillars	5 Pillars	490858150969676	Facebook	w010	Week 10	MT	Malta	2	1	43138	21569	258	51
Roderick Galdes		1399942566977195	Facebook	w010	Week 10	MT	Malta	1	1	39999	8000	79	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	w010	Week 10	MT	Malta	2	1	37856	7571	74	0
James Grech		1050376408471129	Facebook	w010	Week 10	MT	Malta	1	1	37499	7500	74	0
Frank Psaila		458318884361628	Facebook	w010	Week 10	MT	Malta	5	1	35496	10999	312	0
European Greens		141366725876424	Facebook	w010	Week 10	MT	Malta	1	1	9999	5000	99	0
Coconut Bowls		451945511677873	Facebook	w010	Week 10	MT	Malta	49	1	9620	2792	54	0
Robert Micallef		1080763715431573	Facebook	w010	Week 10	MT	Malta	1	1	9090	1818	18	0
Noel Cassar		290329184871610	Facebook	w010	Week 10	MT	Malta	1	1	7999	3999	79	0
David Casa	David Casa	193035580892638	Facebook	w010	Week 10	MT	Malta	1	1	4999	2499	49	0
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	w010	Week 10	MT	Malta	1	1	4999	1000	99	0
Vodka u Lavanda		440709232978614	Facebook	w010	Week 10	MT	Malta	1	1	4999	1000	99	0
Plus500		383159204571	Facebook	w010	Week 10	MT	Malta	2	1	4677	1849	41	16
Stephen Florian -  Politician - Independent Candidate		1317902704932188	Facebook	w010	Week 10	MT	Malta	2	1	4666	2333	46	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	w010	Week 10	MT	Malta	1	1	3762	752	7	0
Il-Laburisti		759457894262359	Facebook	w010	Week 10	MT	Malta	1	1	3749	749	74	0
Sonya Abela kunsill Lokali l-Munxar		789003244514208	Facebook	w010	Week 10	MT	Malta	1	1	3332	666	66	0
Blexr		857941337581488	Facebook	w010	Week 10	MT	Malta	1	1	3016	603	5	0
GiG		773853359459409	Facebook	w010	Week 10	MT	Malta	1	1	2675	535	52	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w010	Week 10	MT	Malta	5	1	2240	1042	12	2
The Horan Group		251468828333874	Facebook	w010	Week 10	MT	Malta	2	1	1695	339	21	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	w010	Week 10	MT	Malta	1	1	1666	333	38	0
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	w010	Week 10	MT	Malta	2	1	1555	259	51	0
Ami Horowitz		42597808880	Facebook	w010	Week 10	MT	Malta	3	1	1516	345	13	2
World Food Programme		28312410177	Facebook	w010	Week 10	MT	Malta	2	1	1503	300	2	0
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	w010	Week 10	MT	Malta	1	1	1333	666	13	0
INSEAD		164840743574941	Facebook	w010	Week 10	MT	Malta	1	1	1297	649	1	0
Eco Market Malta		1623348047809444	Facebook	w010	Week 10	MT	Malta	1	1	999	0	99	0
Feminist Apparel		147698828729567	Facebook	w010	Week 10	MT	Malta	16	1	918	235	10	1
Bjorn Formosa		489925237846658	Facebook	w010	Week 10	MT	Malta	1	1	312	156	3	0
Stanford Graduate School of Business		208357009185713	Facebook	w010	Week 10	MT	Malta	4	1	230	46	0	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	w010	Week 10	MT	Malta	1	1	216	108	1	0
ETUC		129041250601685	Facebook	w010	Week 10	MT	Malta	1	1	188	94	0	0
EIT InnoEnergy		344038838945608	Facebook	w010	Week 10	MT	Malta	6	1	175	80	0	0
Journal des Français à l'étranger		1193690844094654	Facebook	w010	Week 10	MT	Malta	1	1	175	70	0	0
Kai and Reef		220940452105669	Facebook	w010	Week 10	MT	Malta	1	1	156	78	0	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	w010	Week 10	MT	Malta	5	1	121	52	0	0
Nyt Europa		284571169850	Facebook	w010	Week 10	MT	Malta	1	1	116	23	0	0
African Union USA		507866149701811	Facebook	w010	Week 10	MT	Malta	1	1	115	57	0	0
Airinum		867962259958927	Facebook	w010	Week 10	MT	Malta	1	1	113	22	0	0
Avon Worldwide		216741958412414	Facebook	w010	Week 10	MT	Malta	1	1	101	50	0	0
Credit Suisse		205362186029	Facebook	w010	Week 10	MT	Malta	1	1	84	16	7	1
YOGA BURN		146316959083110	Facebook	w010	Week 10	MT	Malta	5	1	74	9	3	0
RSM MBA		110428762358678	Facebook	w010	Week 10	MT	Malta	3	1	65	31	0	0
The Munk Debates		259282224084288	Facebook	w010	Week 10	MT	Malta	1	1	57	11	0	0
Melba Culp		902971599738051	Facebook	w010	Week 10	MT	Malta	6	1	56	26	0	0
Iberchem		228189810619498	Facebook	w010	Week 10	MT	Malta	1	1	56	28	0	0
FT Content Solutions		1220981994590364	Facebook	w010	Week 10	MT	Malta	2	1	52	10	0	0
Le Monde		14892757589	Facebook	w010	Week 10	MT	Malta	5	1	50	20	0	0
ITUC		20556338116	Facebook	w010	Week 10	MT	Malta	1	1	46	23	0	0
Il Primato Nazionale	Il Primato Nazionale	587689174620699	Facebook	w010	Week 10	MT	Malta	1	1	40	20	0	0
Chug Bottles		1781974005205686	Facebook	w010	Week 10	MT	Malta	1	1	40	20	0	0
Banque mondiale		155174084508744	Facebook	w010	Week 10	MT	Malta	4	1	38	6	1	0
Columbia University in the City of New York		102471088936	Facebook	w010	Week 10	MT	Malta	2	1	36	14	0	0
Oceanic Global		866657050038456	Facebook	w010	Week 10	MT	Malta	3	1	33	6	0	0
Soviet Visuals		1160495674016675	Facebook	w010	Week 10	MT	Malta	4	1	29	5	0	0
EURACTIV		15299247059	Facebook	w010	Week 10	MT	Malta	1	1	28	5	0	0
YouNoodle		102678788085	Facebook	w010	Week 10	MT	Malta	1	1	28	14	0	0
Fire Safe Europe - FSEU		238789186294640	Facebook	w010	Week 10	MT	Malta	1	1	25	5	0	0
Carnegie Planets		341313962740938	Facebook	w010	Week 10	MT	Malta	1	1	21	4	0	0
Romi Oyo		434424920079487	Facebook	w010	Week 10	MT	Malta	1	1	20	4	0	0
CONSCIOUS ACTION NETWORK		110605102286875	Facebook	w010	Week 10	MT	Malta	1	1	16	3	0	0
Kryptera.se		814674178566797	Facebook	w010	Week 10	MT	Malta	1	1	15	3	0	0
TransformingTransport		1635700990066863	Facebook	w010	Week 10	MT	Malta	1	1	13	2	0	0
Comme Avant		816074091903635	Facebook	w010	Week 10	MT	Malta	1	1	10	5	0	0
Ecogreen		2207467306235731	Facebook	w010	Week 10	MT	Malta	1	1	10	4	0	0
