impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	PL	Poland	112	49	110876	0	2621	0
1k_5k	1k - 5k	PL	Poland	104	54	519521	103925	2579	46
5k_10k	5k - 10k	PL	Poland	72	46	689804	344936	3918	581
10k_50k	10k - 50k	PL	Poland	87	50	4104631	820942	8690	1953
50k_100k	50k - 100k	PL	Poland	11	5	1001425	500717	1743	697
100k_200k	100k - 200k	PL	Poland	7	5	817076	408540	4691	938
200k_500k	200k - 500k	PL	Poland	7	5	3498098	1399242	13130	3324
